weight logl location amplitude width
0.000000000000000000e+00 -4.381151064950923683e+03 5.952182800133289220e+02 3.675116148411994033e+01 1.083554026972710460e+01
0.000000000000000000e+00 -3.796494503222043022e+03 6.598752140722515378e+02 4.242038209788738357e+01 7.141000324594522830e+00
0.000000000000000000e+00 -3.538245206525205504e+03 6.926182791686244400e+02 4.010707738735165861e+01 7.423661710613504106e+00
0.000000000000000000e+00 -2.987335852305177468e+03 5.411936284293774406e+02 7.312156562495869139e+01 1.113669246605251961e-01
0.000000000000000000e+00 -2.567260832276622750e+03 4.478524013098459591e+02 1.783989797655679865e+01 2.602917089364326841e+01
0.000000000000000000e+00 -2.553782100258812534e+03 4.490802122519386330e+02 3.771568172949240250e+01 5.245577582654595616e+00
0.000000000000000000e+00 -2.369543750293259563e+03 5.845180259297837893e+02 1.880018914802254315e+01 2.079889246706401451e+01
0.000000000000000000e+00 -2.340778044456664702e+03 4.940188498461614017e+02 7.077691869975861039e+01 3.908368200601330389e-01
0.000000000000000000e+00 -2.333063419469456221e+03 7.757175575977660174e+02 1.470137158481700723e+01 3.972411248861841671e+01
0.000000000000000000e+00 -2.288623504469417185e+03 6.643720652785875700e+02 6.161037339332455787e+01 1.993099990685178291e+00
0.000000000000000000e+00 -2.205990920240522428e+03 4.125829573250227895e+02 2.820916996180901748e+01 8.498257308904493712e+00
0.000000000000000000e+00 -2.048123189956298575e+03 5.005043810478969135e+02 8.471186462757927416e+01 8.099014180806424212e-01
0.000000000000000000e+00 -2.038445984526589200e+03 7.228409668497631628e+02 5.630486108944101176e+01 1.360518638449022433e+00
0.000000000000000000e+00 -1.773607207157529047e+03 5.614739953459467188e+02 2.095981533199739744e+01 1.238973225477819184e+01
0.000000000000000000e+00 -1.706440853432520726e+03 6.866130387118556655e+02 6.887061515560280611e+01 1.121946346162252084e+00
0.000000000000000000e+00 -1.700675255265273790e+03 5.441017719970961934e+02 3.928569943337514303e+01 3.205574909177473675e+00
0.000000000000000000e+00 -1.668071550713365241e+03 6.507042125777418278e+02 3.443192361764599951e+01 3.820683883552760118e+00
0.000000000000000000e+00 -1.624618966810765414e+03 6.664565619378438441e+02 3.694186117267609148e+01 3.404843148151372567e+00
0.000000000000000000e+00 -1.602557621135277714e+03 5.189379781865824270e+02 1.994936300051104183e+01 1.813072479420082672e+01
0.000000000000000000e+00 -1.550593859038205210e+03 5.921368251365141759e+02 1.223809521402794687e+01 2.852788099913379938e+01
0.000000000000000000e+00 -1.540139613021173091e+03 6.643401873778750542e+02 4.768925458710583598e+01 1.993837963003262548e+00
0.000000000000000000e+00 -1.359461900761563811e+03 4.626519148898000822e+02 1.515269616637121608e+01 1.537435267660221783e+01
0.000000000000000000e+00 -1.233650105276468821e+03 4.222948549707962798e+02 2.945067847407950623e+01 3.535920284830221139e+00
0.000000000000000000e+00 -1.140912841378802568e+03 5.768939114014137886e+02 2.044257640406339505e+01 5.960511356099700286e+00
0.000000000000000000e+00 -1.123496417084322275e+03 4.938327322723735051e+02 4.636064947126992308e+01 8.403388697799161200e-01
0.000000000000000000e+00 -1.110969794725418978e+03 7.982513255391411349e+02 1.515286685090851826e+01 1.894321348511653369e+01
0.000000000000000000e+00 -1.101203353697162129e+03 4.707217267799639444e+02 4.194490455961155106e+01 2.612857214774516046e-01
0.000000000000000000e+00 -1.063225427058639980e+03 7.413473425332481384e+02 4.640730412704674990e+01 1.480106263506078212e+00
0.000000000000000000e+00 -1.051572803313975328e+03 4.746364240749062446e+02 2.987002016940448357e+01 2.440434565413436729e+00
0.000000000000000000e+00 -1.034815433729436791e+03 4.796037114783572406e+02 1.548704832491057992e+01 1.545978301541036792e+01
0.000000000000000000e+00 -1.017168825436157590e+03 7.537935851597359260e+02 1.928867419299086805e+01 5.193059331423555136e+00
0.000000000000000000e+00 -9.865334678526601238e+02 6.075039242585096417e+02 8.242996498529587157e+00 3.010317583731232816e+01
0.000000000000000000e+00 -9.367031483331136315e+02 4.337714085729928684e+02 2.962949531607300457e+01 1.528357824307673862e+00
0.000000000000000000e+00 -9.290616704006444024e+02 4.989750681289255567e+02 2.144134046035285479e+01 1.406599975574459727e+01
0.000000000000000000e+00 -8.873187305409046530e+02 4.537087746090375049e+02 1.408271533204905523e+01 7.331645776884915477e+00
0.000000000000000000e+00 -8.863312199765759942e+02 7.137542756146432339e+02 2.594295825970020886e+01 2.278226955672257414e+00
0.000000000000000000e+00 -8.821465056556604623e+02 7.972688350402872857e+02 2.913540527586838635e+01 1.940907266113061747e+00
0.000000000000000000e+00 -8.727723972844348737e+02 6.200288934646928283e+02 7.256013219177721396e+01 1.040888878606897716e+00
0.000000000000000000e+00 -8.648916219955482347e+02 6.214713748804186935e+02 3.002141549218967498e+01 1.560691131793953135e+00
0.000000000000000000e+00 -8.586704763439245198e+02 4.115425724787507988e+02 8.305569547018503584e+00 2.739848598492512011e+01
0.000000000000000000e+00 -8.324204691730868717e+02 6.112425241789271695e+02 3.285119872104594663e+01 7.821673209947410665e-01
0.000000000000000000e+00 -8.182618992626669296e+02 4.405595680045914264e+02 1.286781145421051065e+01 6.607589850032423051e+00
0.000000000000000000e+00 -8.174639429683376193e+02 6.925150359517413108e+02 2.772453592083071428e+01 6.737385301457683440e-01
5.063285033907200358e-317 -7.920208876588437761e+02 6.285507448125931660e+02 2.587264453650778151e+01 8.209245182628607251e-01
2.485728502419927296e-316 -7.904272523042420744e+02 7.291928210158888533e+02 5.262782300338439256e+01 1.740421722641728175e-01
8.916795969006483798e-298 -7.477008497202381250e+02 6.683172407562905164e+02 3.558132745952518405e+01 6.511065067504133719e-01
5.910478733217715658e-294 -7.388992192019618415e+02 7.690276180492571712e+02 1.816246874244340503e+01 2.932973782218535330e+00
3.623167116645597423e-291 -7.324783422176036538e+02 4.937064795821087273e+02 4.121930311370429934e+01 5.400618057084006773e-01
3.619364027020598113e-291 -7.324768924277854012e+02 7.005425599248801518e+02 1.005383234652797952e+01 1.072373540136946879e+01
1.901967308186867726e-287 -7.239074616072185790e+02 4.666663258243095243e+02 2.359030033337556631e+01 1.523620432482667653e+00
7.197079628791573733e-281 -7.087586644884761427e+02 4.611478022024173811e+02 8.214696690318779915e+00 1.348773877155041667e+01
7.164437872109380179e-280 -7.064581251286037968e+02 6.772738471131838196e+02 7.358653369272338374e+00 1.685599451204571864e+01
6.641494278703370792e-279 -7.042288326589733742e+02 6.713258931460213716e+02 1.822506452149514899e+01 2.545701359835160105e+00
3.018718003511278855e-267 -6.773838162840768291e+02 7.099901949291368055e+02 1.498039169708109597e+01 3.401251672710792651e+00
1.115441767691588796e-265 -6.737717278065487108e+02 6.902288438363918885e+02 3.985886845390604449e+00 5.007474483175305835e+01
3.373942201752370583e-262 -6.657546412047236117e+02 6.546799591421020068e+02 6.742029511803167452e+01 4.908492012740545696e-01
2.679155693507584773e-260 -6.613775511670787637e+02 6.691790261757066673e+02 2.442040312168164817e+01 4.071062085635918093e-01
1.121669523551020481e-258 -6.576405644648173165e+02 6.593897699570443365e+02 2.161764993882214370e+01 1.391406952358326121e+00
3.875432161019321060e-253 -6.448853000392606418e+02 7.920006053715327425e+02 1.875781660676781470e+01 2.208513217358581748e+00
4.584871656838896279e-251 -6.401095249219324614e+02 5.999773074600218479e+02 1.402146459271875756e+01 2.838395827660162407e+00
1.706848428130278748e-249 -6.364899682037255388e+02 7.633041020106686574e+02 2.039735560071154197e+01 3.962191422848657663e-01
6.964743171519556009e-243 -6.212657455589331903e+02 6.371064035246041612e+02 1.431807345561247757e+01 2.846087238586945567e+00
8.338087086387082875e-242 -6.187806873744157201e+02 5.905986246608938472e+02 7.352876888364908936e+00 9.622794579743258581e+00
5.569971332428012080e-241 -6.168790461981986937e+02 6.723968834183100398e+02 1.941596307207477068e+01 2.159110237201841975e-01
1.705624697668470709e-239 -6.134548344841302878e+02 4.726195855749811017e+02 3.342928864777046272e+01 1.075520682963762020e+00
4.238095619193009340e-238 -6.102395668044305239e+02 7.585973724730595222e+02 4.201994049135493903e+00 2.767496594724295278e+01
6.450902850001495522e-236 -6.052117905426167681e+02 6.686207634862586247e+02 5.919240920296783948e+00 1.481734968949811737e+01
1.209766115092111973e-232 -5.976727432207841275e+02 5.916077757353664310e+02 4.842617118300845291e+00 2.101192302172722037e+01
3.085457120860054672e-231 -5.944313853537030354e+02 4.697048450436515736e+02 1.739857794032971228e+01 1.773685130945631405e+00
1.480355543360288850e-230 -5.928607177914836939e+02 5.802882131222158932e+02 1.772366663250645402e+01 1.543381866046219519e+00
3.724140915217600990e-227 -5.850279086049807802e+02 4.529251929018361693e+02 1.109700003536108959e+01 2.973274983615737277e+00
6.838779779624472232e-226 -5.821150503895041766e+02 5.779060935084769426e+02 1.531280717029628313e+01 1.544368841538135584e+00
1.775440591978574905e-221 -5.719481856325037370e+02 5.523390600421967065e+02 1.054274893716432082e+01 4.149658150048832539e+00
1.069129180428866076e-215 -5.586373792204465190e+02 5.476992713065463931e+02 6.579229511767518801e+00 1.124020549735077168e+01
5.850370981853353848e-213 -5.523300484265755586e+02 7.818383876104014689e+02 1.500933606758499117e+01 1.694933663411456459e+00
7.382945212761354394e-213 -5.520948808621890294e+02 6.388472455787800754e+02 3.649168646098273960e+00 2.544814011411346044e+01
6.126161751228611392e-212 -5.499763999964010281e+02 5.961302887276051479e+02 2.185512742453325608e+00 2.157383424270174999e+02
1.652224391839364506e-210 -5.466791757262419651e+02 6.521005353918906167e+02 1.081522048850330187e+01 9.530706935521725265e-02
9.860819147828430956e-210 -5.448902289794910985e+02 6.198872342719794233e+02 6.864799472554018678e+00 7.035918646850872982e+00
1.104139835035987775e-209 -5.447746465275296259e+02 6.249280109273518065e+02 1.001853645176241336e+01 3.593487844529499764e+00
9.543190015130311759e-209 -5.426153853168299293e+02 6.857664245396575780e+02 6.698365141716432269e+00 5.805728784154154276e+00
7.490185548323126172e-208 -5.405525344665106786e+02 4.113973681736170533e+02 9.204474640464161084e+00 2.960177845049470235e+00
1.031988555502773942e-206 -5.379269702731829739e+02 6.267369280707841881e+02 3.340556686530259611e+01 1.023565354576564390e+00
2.416375281955469268e-204 -5.324685190646185902e+02 4.295502572899811753e+02 9.510628007038816278e+00 1.819782745308778482e+00
1.203577494787648542e-201 -5.262552340182314765e+02 7.833984962614471215e+02 2.645145998499846218e+00 3.969598325825830187e+01
5.428474131441381584e-200 -5.224437892052325196e+02 6.378568975402981778e+02 5.050569770614647069e+01 4.513626673219950369e-01
1.055983144287864112e-199 -5.217758899762853844e+02 7.458174712112534053e+02 4.259864848663249326e+00 8.670938088685868905e+00
1.259518376002745977e-196 -5.146893775139883473e+02 7.898959667754104430e+02 7.009002591770533641e+00 4.167735707666753164e+00
2.478382787052941969e-196 -5.140100006751401907e+02 6.779751209308473108e+02 7.159931020437349858e+00 2.236393468308539134e+00
7.954014855308631688e-196 -5.128414301061749256e+02 6.867783052519343983e+02 7.682276562885869353e+00 2.884998330446974180e+00
5.934898193825924396e-194 -5.085265868602342607e+02 4.139514395099420199e+02 3.431975295355132971e+01 2.940045923833855546e-01
1.965251925524529080e-193 -5.073267311981518901e+02 4.881437280407230901e+02 9.434639322891564817e+00 1.179798473944437376e+00
3.785922870131183836e-193 -5.066685619614396501e+02 6.845689852479029014e+02 3.968545519982627390e+00 7.480009881890472556e+00
5.173213376710880618e-193 -5.063538576033024583e+02 4.845296291678021703e+02 8.615499998346590971e+00 1.362409964829706333e+00
6.810827065147885774e-193 -5.060763380802153506e+02 6.483687784144428861e+02 7.661154234779151295e+01 1.839152225511867522e-01
1.967700673822650915e-192 -5.050129008582077290e+02 5.461786048633349537e+02 1.777008013576342549e+01 1.151560363315642599e+00
1.050825862365188223e-191 -5.033351050650427396e+02 5.301168008276804358e+02 8.219592777354765900e+00 2.401575670775184079e+00
3.589122837731025849e-191 -5.021042736178893620e+02 5.288925375472600763e+02 4.428917644255249542e+01 6.359096832772009877e-01
4.447658955378153956e-191 -5.018873035753333056e+02 6.506136581729590489e+02 1.738768143432218238e+01 1.044718795249665488e+00
9.332688182943627296e-191 -5.011436583597791241e+02 6.752706906583523505e+02 7.960299793459445716e+00 7.137023665746314860e-01
1.368318995036697995e-190 -5.007585133871233438e+02 7.471561037141664201e+02 1.972425689224461154e+00 1.949294999694577513e+01
8.109145611008964842e-190 -4.989766038501299477e+02 4.134294202953109902e+02 6.571935793847521801e+00 1.251020509219119781e+00
5.828847188265000356e-189 -4.970016920267052001e+02 6.480056397393798306e+02 8.532560959068357320e+00 1.770431471617290864e+00
5.824570779947279636e-189 -4.969999259587621054e+02 4.421776826023070726e+02 4.380693299518735984e+01 7.450292147427666212e-01
9.182025662498164786e-188 -4.942396783359656069e+02 4.169326234251877850e+02 6.807846090835797170e+00 9.896607095744238691e-01
1.329490467693170466e-187 -4.938670453218330749e+02 7.300453154541464755e+02 4.457806209479690196e+00 2.097557451065816370e+00
3.846302374897130327e-187 -4.928022288189706615e+02 4.076707498773376415e+02 4.209956117717996271e+00 4.500215076521438817e+00
8.113660031609251567e-186 -4.897507069257526382e+02 4.768814700877796326e+02 4.226903026338371561e+00 4.135883248769880893e+00
1.829457731182175841e-185 -4.889351512964938138e+02 6.363640078354933394e+02 2.055096237276629267e+00 1.851617676319990835e+01
4.363927806337990986e-185 -4.880632983728451109e+02 6.312185963709605403e+02 2.337656504716751460e+00 1.352644322524582243e+01
1.444994419974046111e-184 -4.868634803447354216e+02 7.005956467827002143e+02 4.472087054000682294e+00 3.905567635730300413e+00
2.245295344838995760e-184 -4.864202487354201594e+02 4.117343751397408482e+02 1.598944774064552021e+01 9.493076862729333820e-01
2.828396734612857639e-184 -4.861868757784351942e+02 5.970450818285817149e+02 2.791870970082793235e+01 6.583462682795387932e-01
7.042903073737578283e-184 -4.852720653510846205e+02 6.449204161391131720e+02 4.914577786935571346e+00 8.102359924498496735e-01
1.136761620678823590e-183 -4.847908171752962971e+02 7.875771274105393331e+02 2.027010613812687989e+00 1.731826938880370292e+01
1.164662094197168252e-183 -4.847640697146424600e+02 5.842787843536459604e+02 5.459455089378518089e+00 1.276973020639866174e+00
3.338865406320931449e-183 -4.837083696611170467e+02 5.742129037497512627e+02 1.065497676305648689e+01 4.350415204461006713e-01
6.266005808280236702e-183 -4.830763615922072631e+02 6.760543995512693982e+02 2.035311956479542328e+00 4.779643128491223969e+00
1.274099432575571778e-182 -4.823641760170426664e+02 4.068772364022895545e+02 2.579459601664257029e+00 5.771714622143406359e+00
1.637457630297746294e-182 -4.821107708051294480e+02 4.556078741388091089e+02 2.688893732140636761e+00 3.162943793902574630e+00
1.668519712239753988e-182 -4.820894787852070635e+02 7.442554414327862560e+02 8.797142535001096775e-01 2.898373653123564608e+01
2.057166024954028915e-182 -4.818775862991009831e+02 7.790731413258066596e+02 1.794457337811193876e+00 1.130022005094584081e+01
2.497625206495244973e-182 -4.816810752556798434e+02 6.886924519976100783e+02 5.116656318887390142e+00 8.028287781893673758e-01
3.452689581383613425e-182 -4.813547621025660419e+02 6.271320898036494782e+02 2.406601732461409071e+00 7.499423443379483523e+00
3.974670916429576989e-182 -4.812114736623350950e+02 4.202095613921511585e+02 5.383506776767791990e+00 1.233016145902775529e+00
5.462863768660767551e-182 -4.808909424666850327e+02 4.072467201269888051e+02 5.447962452405287870e+00 8.150061387091536158e-01
6.023201144400447491e-182 -4.807907967491421459e+02 7.242940456143808206e+02 4.465828093859195214e+00 1.525257350951222612e+00
9.885263856050488696e-182 -4.802928704698587126e+02 5.441278808166755425e+02 4.926254204035274142e+00 9.053652141316266277e-01
1.086883521284097696e-181 -4.801955160794355493e+02 6.514101640938439459e+02 1.948288158700339068e+01 3.395605886319742472e-01
1.462653773408175384e-181 -4.798960780868932829e+02 4.792860086461715241e+02 1.247351307281546973e+01 9.522921036864000488e-01
1.470792163785926233e-181 -4.798880293831281847e+02 4.323410342604237258e+02 9.519435379020200205e-01 1.058678437619276558e+01
1.704206134447152988e-181 -4.797382311336901921e+02 5.386291547929590706e+02 4.445745606373428416e+00 2.586816425878184589e+01
2.415946809487411381e-181 -4.793867392618110443e+02 7.018464928647397301e+02 8.613329172258568533e+00 4.668706194241679097e-01
2.463484383879556252e-181 -4.793647537617163721e+02 6.328605243700123992e+02 1.845498980712734660e+00 6.698625603294347641e+00
2.632216682061001642e-181 -4.792960041896151324e+02 7.992185440216453571e+02 3.901876474042175413e+00 4.644419062202461923e+00
2.864808148598093195e-181 -4.792088291416161496e+02 5.293151048933713128e+02 2.342029654538921868e+00 8.525505108731644910e+00
2.930040564665796422e-181 -4.791838142581715942e+02 5.084203573835081897e+02 1.160010252533269259e+01 2.345480802255601294e+00
3.063631476178501307e-181 -4.791367295564545543e+02 5.862506091649530617e+02 5.271684951447080181e+01 5.963768970130653990e-01
3.567279222428679777e-181 -4.789820273430410680e+02 5.796457844986556438e+02 4.451704011232878067e+00 1.356668273046254258e+00
6.606309120483110190e-181 -4.783633054059298502e+02 5.523046549820543305e+02 3.280059221097083810e+00 3.203334413731413033e+00
6.807311353360432557e-181 -4.783308332921073998e+02 5.756099644555033592e+02 1.989076612627032725e+00 3.548446511501957445e+00
8.102376872253305639e-181 -4.781541730660486564e+02 4.622844879680549184e+02 2.787351605543576483e+01 7.842837153296922104e-01
9.866007678550591179e-181 -4.779547352446052741e+02 7.925296872752796844e+02 2.008268250729540405e+00 1.259309348910299953e+01
1.111639537856854286e-180 -4.778329094460318061e+02 7.730616048015945125e+02 2.719640816152527840e+00 1.779038274103802886e+00
1.527338366985315650e-180 -4.775127188416360013e+02 4.494860494213699553e+02 9.522984471034506848e-01 4.601012016733624144e+00
1.524015546201524310e-180 -4.775123967745744835e+02 6.277679486457118401e+02 3.300914091328204680e+00 2.325897776385266180e+00
1.994699716377767336e-180 -4.772407519118000891e+02 4.258019227025390023e+02 2.143622239892621906e+00 2.446636711117878171e+00
3.012900225680594012e-180 -4.768258422877165117e+02 4.470127395630921683e+02 7.155888874751513695e-01 4.874953166649052427e+00
3.119431620210156182e-180 -4.767885946204902439e+02 6.581874367330735822e+02 3.095268756214975880e+00 1.872079189146745426e+00
3.798726849429325081e-180 -4.765890794617363895e+02 6.931416030571110696e+02 8.222475682975215472e-01 2.447070486076851381e+01
3.949279755387683860e-180 -4.765477122108277399e+02 5.856961848551641197e+02 9.351545057127278682e+00 5.234853896674284135e-01
4.629949724741147741e-180 -4.763861994232545953e+02 6.635533973593189785e+02 4.065250601513176854e+00 1.832508199540462623e+00
4.824532662825059708e-180 -4.763425315600521799e+02 4.405359457145533497e+02 9.615817409383413672e-01 4.695611524683845350e-01
7.779464422123327865e-180 -4.758622579372299128e+02 7.435435266623300095e+02 2.366141845346032113e+00 9.246254152313244656e-01
9.320418979483958454e-180 -4.756790378501392524e+02 4.718123871893718615e+02 5.983303598102414078e+00 1.096941932405146813e+00
9.599344818783615658e-180 -4.756470505846051537e+02 7.441826791015472509e+02 3.350342785032172088e-01 2.064976567977844724e+01
1.142758953841569200e-179 -4.754702148661675665e+02 7.711486212483584950e+02 7.284554084476032365e+00 7.501442831921261156e-01
1.158546032243337390e-179 -4.754539945412626025e+02 7.667219742203612896e+02 6.786409093532608239e-01 4.354686448079167604e+00
1.176899516515004244e-179 -4.754357768876234331e+02 5.274286454393998156e+02 4.166475096786094845e+00 3.241860785047865345e-01
1.256883488539205732e-179 -4.753675251045044661e+02 7.645139442904987845e+02 4.196803004834328554e+00 7.522965991129338947e-01
1.256370688848840297e-179 -4.753654331807762787e+02 4.672232449877650424e+02 3.468401709745095207e+00 2.260664003254288090e+01
1.450624304278701974e-179 -4.752191663212670960e+02 4.613693775000141386e+02 1.525189229582154748e+00 4.650158164535644900e+00
1.512986074943082025e-179 -4.751745751085553024e+02 7.749113270031668890e+02 5.285765460226932166e-01 1.657651348955477033e+01
1.581746932979235639e-179 -4.751276304496742569e+02 6.123424186396914592e+02 1.297046909337401965e+00 1.260764828106427204e+00
1.598256748996709485e-179 -4.751147468363151347e+02 4.347668830419001438e+02 9.766432110838756397e-01 2.092425994893331698e+00
1.684340500234822800e-179 -4.750597862470423820e+02 7.262649947358563622e+02 1.887757134334967279e+00 1.960630611385652811e-01
1.778617860115798776e-179 -4.750028237601086403e+02 5.595990854613687588e+02 8.113211597137864217e+00 1.422497089747439158e+00
1.894274562144748552e-179 -4.749373243912813223e+02 6.690486024982741355e+02 3.320273668462765215e+01 5.745107553262699535e-02
1.916639718315446898e-179 -4.749230868336795197e+02 4.127423781908088358e+02 1.060137364636822177e+00 1.820745761852073930e+00
1.915478042583009902e-179 -4.749211931176407688e+02 4.307777723693307621e+02 2.994407235428010683e+00 2.985917497658381881e-01
1.946140587741716164e-179 -4.749028121140866006e+02 4.343433664732092438e+02 1.972622852489258061e-01 1.248182752439364407e+01
1.944221177867815730e-179 -4.749012988655227332e+02 6.969976759528201455e+02 5.894363356946538124e-01 2.326378705538126468e+01
2.020512288322766509e-179 -4.748603092523719056e+02 4.248922214309906735e+02 2.431135644068619928e-01 2.016806786663548223e+01
2.097555719867993911e-179 -4.748203876158107732e+02 7.811189717788123517e+02 2.995955505854019041e+00 1.227814896519221488e+00
2.218837351877326228e-179 -4.747616769963856882e+02 7.560972115675129999e+02 5.345855417129472542e-01 2.864126443583475012e+00
2.253089952864533857e-179 -4.747438577532429349e+02 4.461241249718436848e+02 1.800982237242503003e-01 7.157017119174876818e+00
2.285558047365738560e-179 -4.747270501231417938e+02 6.563824173446876102e+02 8.666285965991432860e+00 4.187357092655322188e-01
2.386668246483555381e-179 -4.746812619854738386e+02 7.132951697443140802e+02 8.193334173912752982e-01 4.607739881592331166e+00
2.416067118039903527e-179 -4.746665192793801680e+02 6.796715660321522137e+02 5.066035361208915955e-01 1.307233887965352004e+01
2.453067073001927418e-179 -4.746488212315560418e+02 4.377643821251046461e+02 2.258426042012539048e-01 4.559736566591823248e+00
2.489052576818869616e-179 -4.746317581928784648e+02 5.226619555106931330e+02 7.810512219432285130e-01 3.505438142214289066e+00
2.483619744995758316e-179 -4.746314432690842295e+02 7.243537990630036347e+02 1.457890915118551955e+00 1.340853665870175515e+00
2.554108001140741743e-179 -4.746009572959403613e+02 4.134614553063298104e+02 7.529259507684064046e-01 5.534756967991131260e-01
2.607518374002665917e-179 -4.745777613852471859e+02 7.733638716672337523e+02 6.064921493175323697e+00 1.438521744809376501e-01
2.630280819788913000e-179 -4.745665697236378264e+02 5.489773173495582341e+02 3.845898844447849285e+01 4.204803569547230224e-01
2.635470803922628111e-179 -4.745620985004638896e+02 5.684254334020524766e+02 1.454222505063226700e+00 1.464201562148698565e+00
2.869890543740835323e-179 -4.744743864487376186e+02 7.693064383479002117e+02 1.694454715248383980e+00 3.127694831204108072e-01
2.889124498918158109e-179 -4.744652068250350112e+02 6.373010006441231781e+02 8.081500407436026379e-01 4.500679311537358451e+00
2.942122497718663625e-179 -4.744445290808342293e+02 6.456075601472464314e+02 7.172646189333308220e-01 1.452508973786594382e+00
2.981040234009875488e-179 -4.744288880282911691e+02 4.905451460235215677e+02 2.252398529861930232e+00 8.203276561894463637e-01
2.982151486810481150e-179 -4.744260153242543083e+02 7.461300254282068636e+02 1.497002164698214288e-01 3.268809332830354464e+01
2.991130812849748968e-179 -4.744205088255313285e+02 5.242188719939186967e+02 8.845456203761642433e-01 1.203182006487135247e+00
3.105568800121735632e-179 -4.743804634526590007e+02 6.723124226809804895e+02 3.341021921814195395e+01 1.508533570010156186e-02
3.150652793681213933e-179 -4.743635506722561104e+02 5.219460861305992694e+02 3.083767505680934384e+00 4.908873850981658182e-01
3.144976313196896953e-179 -4.743628539811633686e+02 5.356732721972031186e+02 6.062286757322758568e+00 5.019607464243543982e-01
3.138808591507928152e-179 -4.743623170412499803e+02 7.636669412463629669e+02 2.209122102459811221e-01 1.281004654504637408e+00
3.177313128178629528e-179 -4.743476244283191932e+02 4.854426234328530541e+02 1.341344128913844580e+00 3.778504704391178581e+00
3.173782152542327910e-179 -4.743462363549535894e+02 5.985992738230225996e+02 2.053006789311618285e-01 6.582366452599007545e+00
3.237413007046741959e-179 -4.743238857834581381e+02 7.023234376451725893e+02 1.179213051133152668e+00 1.838408194402377516e-01
3.274865690082635540e-179 -4.743098834821280434e+02 7.305862703627331030e+02 3.062070453461765984e-01 1.286582464766624190e+00
3.317458445385016277e-179 -4.742944613784491708e+02 4.290745898126215252e+02 2.009032955414635224e-01 3.076843731643893243e+00
3.416056945041774793e-179 -4.742626733938309371e+02 4.552372135716265120e+02 2.971303672202447732e+00 7.331402209917448065e-01
3.412062977750876934e-179 -4.742613432525304233e+02 6.541323787620250414e+02 7.982072332008903004e+01 4.087501624914822718e-01
3.428571705785908496e-179 -4.742540165775656646e+02 6.150097889185119584e+02 1.013792019682461021e+00 7.634877523419393519e+00
3.510098862305352422e-179 -4.742280161367324354e+02 5.848681211991162172e+02 1.319994439397968122e+00 2.348687808217677850e-02
3.523745863650148807e-179 -4.742216357501158654e+02 6.524484940908000681e+02 8.347104572998467198e-01 2.110795495289375379e-01
3.554057862355756978e-179 -4.742105703292021417e+02 7.698184760743802144e+02 3.845105991878433604e-01 7.617389616687245679e-01
3.575314696959060863e-179 -4.742021071403192991e+02 6.819560581644418562e+02 1.762653610837925655e-01 7.029922232436391027e+00
