amplitude offset frequency phase
2.005434840035187793e+00 1.710021867415951746e-01 3.199053739974493826e+00 9.350900125617641612e-01
1.681912651837805805e+00 1.901645439284505024e-01 3.225843036819882048e+00 1.053606605825270437e+00
1.874526062801430415e+00 2.463991204938076329e-01 3.193806640186828805e+00 9.841987465440598104e-01
1.961153490181072989e+00 1.455890568467488322e-01 3.194404669974000299e+00 1.075357272952691234e+00
1.961153490181072989e+00 1.455890568467488322e-01 3.194404669974000299e+00 1.075357272952691234e+00
1.722777586832613173e+00 2.374107147985293764e-01 3.166786038196227615e+00 1.219691481409457934e+00
1.910037138233428911e+00 1.456172791107555042e-01 3.198553111439921715e+00 1.035650170221851463e+00
1.906198505024220280e+00 2.237464859632152248e-01 3.218863767723171954e+00 9.904079246658148428e-01
1.897108044550804840e+00 2.301193277248256841e-01 3.148940767164529309e+00 1.198998079428710284e+00
1.859022597567357771e+00 2.111086352804751876e-01 3.226446035571637339e+00 8.763881292991471117e-01
1.559722730455680217e+00 1.829978452295346614e-01 3.178145089927010503e+00 1.087007773559534041e+00
1.760079429089808967e+00 1.598657697454801685e-01 3.176031174659910139e+00 1.101789887616481778e+00
1.938054253916058123e+00 2.324546755850298574e-01 3.189887379874483564e+00 1.092984051403583345e+00
1.925267278737146537e+00 2.084507008661491412e-01 3.203680071613601577e+00 1.033815260685922555e+00
1.581161950672289151e+00 1.175925692236723386e-01 3.193843853059300741e+00 1.044582052399084970e+00
1.943719220589561036e+00 2.854761413197564046e-01 3.175606795499633428e+00 1.155752403087509705e+00
1.789941972062516928e+00 2.108464967176000293e-01 3.224512292976391414e+00 9.191937746554180722e-01
1.669336298698500531e+00 1.728718204090684551e-01 3.132345796527595816e+00 1.182734008938520320e+00
1.980231445439275095e+00 2.254126031672178954e-01 3.186266734279036505e+00 1.148840746398762214e+00
1.943569279805037242e+00 1.861841176677985210e-01 3.244308610443652707e+00 8.076077809698685162e-01
1.734972669757226305e+00 1.816819990349807235e-01 3.169413761233881743e+00 1.150044022554573830e+00
1.857673203822302277e+00 2.920097656385065577e-01 3.168938113166618997e+00 1.183647251942568923e+00
1.920938389004926750e+00 6.057206632468936647e-02 3.174894680452283957e+00 1.093298184886786428e+00
1.624636193875558909e+00 7.497193234025534281e-02 3.147047838732512481e+00 1.226671512404837294e+00
1.848683985108400929e+00 4.292031366452095931e-01 3.250877517656889371e+00 9.100074591246806177e-01
1.702857930205614156e+00 3.233995498413317904e-01 3.128701462816891876e+00 1.252593494270494823e+00
1.708862513223507129e+00 2.321409918389374383e-01 3.115958218303382488e+00 1.245037896429511237e+00
1.754744226230917414e+00 1.955769783494032410e-01 3.161814767264721660e+00 1.156686929734730862e+00
1.706948919427373035e+00 2.453030803380622515e-01 3.175515190526001064e+00 1.104747307615980612e+00
1.883740280738207762e+00 1.500771444046944403e-01 3.229827276764394739e+00 9.864877626856293213e-01
1.899853308240635030e+00 1.306609870089281422e-01 3.149246007323652563e+00 1.210250366886623130e+00
1.867182479094209757e+00 2.193195297273748956e-01 3.236022951577354423e+00 9.162728772755237561e-01
1.924890480500090817e+00 1.849236501807753896e-01 3.195748518348790146e+00 1.107621178121506178e+00
1.671272059378414720e+00 2.322226423574909049e-01 3.202906834038714123e+00 1.061394440733788302e+00
1.574471699846958117e+00 3.615902057836457573e-01 3.194221531499572997e+00 1.058888908446926180e+00
1.851148984864447122e+00 2.895550470346504035e-01 3.166965724562495588e+00 1.117509736724288327e+00
1.686555550160380168e+00 2.038210437247407469e-01 3.134679934429023707e+00 1.257381872980653403e+00
1.653588384306816206e+00 3.155555287098570361e-01 3.158149900200762250e+00 1.172998526441218825e+00
1.659541229692973241e+00 2.559701737717277048e-01 3.130936576901910851e+00 1.227305321940935778e+00
1.513929763324955990e+00 3.302294160373726584e-01 3.227411945806185400e+00 9.973559920977285165e-01
1.864155853051721934e+00 1.468090270778232842e-01 3.175258992708339001e+00 1.160470435928865784e+00
1.843230851863632891e+00 1.949499081704333392e-01 3.224898230082019701e+00 1.032766864161468012e+00
1.683333737616560466e+00 1.631567283814123748e-01 3.194884132903329288e+00 1.094165115073221006e+00
1.636648121779975096e+00 3.288838456287557221e-01 3.202934820503350100e+00 9.677851693208386896e-01
1.535602303093770882e+00 3.089881947507970850e-01 3.170342228570074194e+00 1.121459144733101931e+00
1.640182111857966696e+00 1.579574440306230620e-01 3.182851490761073432e+00 1.041359529923345795e+00
1.831477227332594993e+00 2.249378560574659680e-01 3.188564005404434631e+00 1.098940951685706491e+00
1.777172633957795123e+00 2.517388898054009339e-01 3.180700192638069357e+00 1.136320192486600877e+00
1.836517711552696941e+00 1.677403787545626024e-01 3.164992361567720014e+00 1.200611419578105910e+00
1.848857294044708777e+00 2.717138836865786722e-01 3.187279230255408269e+00 1.007141615116655009e+00
1.752251884580827701e+00 1.462538874070000716e-01 3.198015649098412627e+00 9.791216853520353647e-01
1.714160356280201913e+00 2.318198608731107946e-01 3.203055854153663340e+00 1.007078641396820462e+00
1.853590032424755618e+00 3.291219609123730017e-01 3.175929692667639692e+00 1.172219973618702893e+00
1.823267348867471771e+00 3.063758195400270168e-01 3.119270516271571925e+00 1.231655581529357280e+00
1.779846707443321741e+00 1.412686113996119985e-01 3.231587956250958182e+00 9.227279248539824730e-01
1.675210843667785943e+00 3.190734842122835424e-01 3.166382241971343436e+00 1.202915874920761574e+00
1.880390347055346245e+00 4.401184796929635823e-02 3.157989572043463422e+00 1.160752187674037872e+00
1.860634624476120713e+00 1.670790198772684754e-01 3.201954051186708838e+00 1.013710799403065188e+00
2.019957750970933663e+00 2.292798928884804965e-01 3.184692412084972446e+00 1.106442653238687956e+00
1.744206440535025715e+00 2.478577794448537652e-01 3.214722752577712672e+00 9.344310962520518959e-01
1.854098642529717900e+00 2.414169611028889051e-01 3.182846479414401575e+00 1.012555173377660100e+00
1.879142285375398957e+00 1.419932342005356674e-01 3.232042317616446336e+00 9.197005591274027836e-01
1.829302541267599835e+00 2.316947174204182502e-01 3.176137974425919719e+00 1.056115803412448262e+00
1.697596134597371798e+00 1.674786497464184620e-01 3.125532103130614470e+00 1.321490891338221729e+00
1.894247123373352437e+00 1.277358398532673078e-01 3.160656965847699063e+00 1.196386770274243228e+00
1.790242031299563497e+00 1.444101283986705120e-01 3.152012938712291046e+00 1.131651398741258419e+00
1.687117998573292699e+00 2.474434630910957722e-01 3.199607730417025397e+00 1.021684161633577892e+00
1.848513998541737813e+00 2.026696652677997257e-01 3.192479307861848081e+00 1.014411023525129352e+00
1.851247940895134336e+00 2.223888290556175207e-01 3.231515603935861680e+00 9.120909630417810554e-01
1.821536313609115387e+00 1.628286623534265232e-01 3.191396307399978927e+00 9.852745138883803877e-01
1.866692622799426271e+00 1.864568705272913185e-01 3.184087078434803875e+00 1.053579256538571318e+00
1.979984427319498641e+00 2.352105520380760595e-01 3.167351433048506415e+00 1.216947620844234468e+00
1.764458124605017275e+00 1.737651109368121283e-01 3.173787577167063834e+00 1.164654423257170945e+00
1.862559829624525154e+00 1.527138393505236280e-01 3.199304341717253752e+00 1.053369749610801431e+00
1.856945274888680553e+00 2.512752969217588728e-01 3.172686312966249034e+00 1.049421670167378418e+00
1.797945012102068807e+00 9.814330570808538212e-02 3.210745341832090372e+00 9.613343261766565950e-01
1.649272685106343284e+00 1.912740013382387971e-01 3.163840434507474875e+00 1.083286392029096490e+00
1.910140706282361434e+00 2.694622827138153376e-01 3.208245974872283135e+00 1.013822594423748891e+00
2.035040645336205767e+00 1.574165159896843136e-01 3.244335860861689014e+00 8.775949316181380633e-01
1.748511304124201082e+00 2.582541440124082044e-01 3.231438395114984541e+00 8.910192122786674274e-01
1.792541939629914927e+00 2.490673693742810890e-01 3.150516978982842442e+00 1.320224022272981523e+00
1.822321753281930468e+00 1.932222091112589801e-01 3.174880422396844093e+00 1.114741861725205396e+00
1.721034447655555022e+00 1.884539392895496768e-01 3.219671887189743842e+00 9.469143069622636411e-01
1.735550155580406706e+00 2.384057486362123335e-01 3.168968834436759252e+00 1.209386794531463361e+00
1.790939856846592848e+00 2.606012742587036080e-01 3.173614548093697252e+00 1.117069828072734250e+00
1.712439571363060020e+00 2.618221339779625012e-01 3.192616270704361270e+00 1.148794728225275730e+00
1.894247123373352437e+00 1.277358398532673078e-01 3.160656965847699063e+00 1.196386770274243228e+00
1.757277559309741388e+00 2.358441687715111534e-01 3.165158861525268374e+00 1.278162625891954951e+00
1.680894566455469974e+00 2.826572530946127593e-01 3.146881388866794804e+00 1.319941999753175610e+00
1.758037082181016064e+00 2.659661358417890753e-01 3.196216856083705871e+00 1.135106131220128933e+00
2.043955801287792973e+00 1.223265602843088828e-01 3.168450726480298130e+00 1.070827414808604106e+00
1.725535635102963594e+00 2.752438190988804045e-01 3.185991062649466077e+00 1.011038221669071424e+00
1.458293144139440001e+00 2.806515552244439604e-01 3.181764896418973532e+00 1.106019507669684154e+00
1.668978359305622883e+00 2.084425289959086491e-01 3.161469798862635905e+00 1.167361905962071011e+00
1.684348959065521623e+00 2.010524294157511882e-01 3.160818301107602313e+00 1.218459637532530060e+00
1.863977599768821047e+00 1.974610785170742844e-01 3.191599287962935350e+00 1.206988124092882586e+00
1.803189757261969062e+00 2.351100033899840014e-01 3.197637642927344537e+00 1.060267685369582713e+00
1.669631039241325832e+00 2.098449678784155559e-01 3.207903655475549787e+00 1.014928959174492107e+00
1.837582880125851137e+00 2.288304912146914560e-01 3.220714076479590293e+00 9.201989524698390710e-01
1.763466075645207187e+00 1.637168597454627950e-01 3.195853216666365348e+00 1.101703337667913507e+00
1.548993036818925084e+00 1.796346109483453191e-01 3.216229580118447284e+00 9.792596557171664440e-01
1.919326857994648972e+00 2.460830029090725901e-01 3.211947267703819886e+00 9.547783048416900176e-01
1.639932001929539140e+00 2.569578403410650580e-01 3.188252734957961465e+00 1.165251032107439633e+00
1.537926164938234308e+00 2.673325702404594217e-01 3.141281544272925608e+00 1.152906301166357839e+00
1.716795434841154488e+00 2.887195020463990680e-01 3.224026064766355670e+00 1.011459878331125051e+00
1.860634624476120713e+00 1.670790198772684754e-01 3.201954051186708838e+00 1.013710799403065188e+00
1.688765889149214994e+00 9.934187314362086241e-02 3.170475746954429130e+00 1.099521093454646214e+00
1.794757271089629569e+00 2.033230705701392083e-01 3.208563286949249527e+00 1.025612552910908137e+00
1.688037529387150792e+00 2.083240906974062057e-01 3.166990327208914380e+00 1.198593030605014986e+00
1.824664672866532111e+00 8.998255115097597567e-02 3.265687443334742479e+00 8.141469999295231075e-01
1.787093585836743603e+00 3.034111731206521334e-01 3.171147624994280712e+00 1.117415174627280239e+00
1.770245544592143894e+00 2.617471140854701339e-01 3.203959448281599176e+00 1.050926138823671696e+00
1.893413434777582172e+00 1.755992382412241426e-01 3.143130335247599660e+00 1.144181221340533794e+00
1.709293348421182746e+00 1.829133362742969560e-01 3.205166575064125389e+00 1.082261288073942396e+00
1.877038589085424647e+00 2.809467627375399346e-01 3.216748846624782665e+00 9.640264421080125823e-01
1.813356930304511838e+00 2.118732285089315326e-01 3.198016851473667543e+00 1.037315758112939967e+00
1.799220521319933264e+00 2.047434576414559615e-01 3.173583230047851700e+00 1.039793958094758830e+00
1.872620239608093540e+00 3.157057313344369121e-01 3.232003392748674653e+00 9.123279347091292069e-01
1.822644596289950236e+00 2.391703267841518432e-01 3.197226079654734932e+00 1.042536491386080399e+00
1.651213360475485281e+00 2.705961425799694453e-01 3.200193710535994551e+00 1.030660299791227974e+00
1.926174836080316366e+00 1.889418046004873730e-01 3.197216110535630484e+00 1.049811981280234896e+00
1.680959485337047532e+00 2.721699114463849156e-01 3.223047535244866868e+00 9.408871925164726813e-01
1.750709255486926130e+00 1.953647810854999278e-01 3.180513849087527323e+00 1.056691296939963109e+00
1.825633541548675742e+00 7.739581478668977610e-02 3.160808709345028777e+00 1.105772510278794307e+00
1.809099933312935615e+00 1.936010870895090719e-01 3.172161463582610530e+00 1.159128764591480287e+00
1.767466043774042372e+00 3.062074786185173814e-01 3.208520770281128698e+00 8.643024746658504176e-01
2.020736364495615334e+00 1.932438833013359059e-01 3.149486875285961940e+00 1.123024904243330235e+00
1.557706355035103352e+00 2.258134890414393858e-01 3.169453533247587274e+00 1.141287053432705090e+00
1.585287485825068288e+00 1.858870213044374609e-01 3.148010882222589402e+00 1.364162476843585159e+00
1.743191401745125990e+00 2.825733493851898537e-01 3.127329597825062368e+00 1.228819367534008000e+00
1.780326041077815002e+00 2.926536203275351689e-01 3.146691583322504204e+00 1.200207599341370335e+00
1.511614466638092624e+00 3.508201675872655301e-01 3.250665281057938838e+00 7.911392851135711224e-01
1.889003415000714003e+00 1.732642398698827080e-01 3.175357231092736932e+00 1.137731765324355271e+00
1.826889912468519395e+00 1.293705267398634895e-01 3.193611686208879252e+00 1.088083396948516857e+00
1.784191266281384136e+00 1.987088741550802062e-01 3.142950742297139666e+00 1.178114295269134360e+00
1.858452689531518986e+00 1.110390337285505069e-01 3.218688438853105183e+00 8.910295363072622266e-01
1.621961856234642951e+00 1.510906106778415747e-01 3.176856121203768701e+00 1.223149029279244182e+00
1.695733640952514554e+00 3.446400537307829914e-01 3.211978242112318416e+00 1.027239459653589648e+00
1.841339227587414085e+00 1.043838990337437878e-01 3.180197598523376357e+00 1.045182856034407193e+00
1.801765356897826686e+00 1.567406071726593630e-01 3.167341417422095073e+00 1.282012078195077676e+00
1.752420510592306302e+00 2.954753545438268958e-01 3.151464680277758390e+00 1.201105478292592732e+00
1.993942529481056436e+00 2.089630267228885785e-01 3.203334179540502813e+00 1.015565962602059891e+00
1.614984008840033347e+00 3.498724717140340168e-01 3.173339978427725860e+00 1.220435898943408981e+00
1.814233006145856697e+00 2.120669594002615455e-01 3.181924085106388578e+00 1.095829463338117815e+00
1.722365389660099000e+00 1.399028192739377729e-01 3.208188662115885492e+00 1.018897757435428764e+00
1.658152271789542498e+00 1.772403385356380312e-01 3.183419954994297640e+00 1.058691458688027387e+00
1.818033513001678037e+00 1.426796708381847800e-01 3.195320800254401572e+00 1.077017001088711901e+00
1.657143928973987768e+00 3.119888585557122340e-01 3.188200082152215398e+00 1.098997181767909614e+00
1.730867250537285518e+00 2.176399188873903157e-01 3.192126970647864770e+00 1.016257084993828830e+00
1.830311610755539053e+00 1.876411896619858410e-01 3.159585835770768014e+00 1.153952844232745356e+00
1.698461741721231322e+00 2.372017405007857960e-01 3.175380504427928408e+00 1.082142149464801584e+00
1.937661575026170535e+00 2.016872057839194099e-01 3.196251416873822748e+00 1.044970885643509373e+00
2.043884046519917064e+00 1.068985466470873114e-01 3.227487570145450402e+00 9.736573445151232020e-01
1.807771921939846482e+00 1.919631993728714292e-01 3.203914217181670132e+00 9.875024970992416495e-01
1.776592469754239900e+00 1.634341049602792140e-01 3.231295532474824483e+00 9.188592461610606277e-01
1.910256865542516502e+00 1.975009967176983849e-01 3.141418493039768833e+00 1.139136531535437147e+00
1.809774314340706791e+00 6.089969732494582288e-02 3.196842424784611669e+00 1.088482115958880891e+00
1.750106450796852231e+00 1.595330433060015984e-01 3.168473796553724409e+00 1.128493574389043630e+00
1.752461684579624812e+00 2.552622186452060404e-01 3.217814924187126557e+00 9.733101246739649381e-01
1.801164765559812864e+00 2.336861728726331577e-01 3.186328034647311291e+00 1.056868505676719749e+00
1.719466180938150845e+00 1.932616503570918631e-01 3.196803652469307977e+00 1.131415461063115524e+00
1.570041122391788502e+00 2.197025982935789656e-01 3.179460775553432761e+00 1.063462047267593746e+00
1.746750111004486739e+00 2.223628932310912631e-01 3.177855906269862807e+00 1.102761579965159999e+00
1.840311921493706926e+00 2.158322711535163307e-01 3.173872806543784453e+00 1.143693690093209092e+00
1.966816758409152266e+00 1.222594575850695087e-01 3.196455527323185830e+00 1.034445786878296580e+00
1.944286204925477879e+00 1.795899371097622321e-01 3.172438202178113453e+00 1.217275969124827828e+00
1.676484925792373737e+00 1.387080751295295400e-01 3.170590990145814470e+00 1.126268108021275305e+00
1.744475264407469250e+00 1.657155106407839362e-01 3.177479668576385752e+00 1.081540009091037868e+00
1.778715613465059242e+00 1.719902062605882520e-01 3.196083901449226161e+00 9.575519951328165247e-01
1.664634493514918212e+00 2.283829751069816894e-01 3.203628851671557420e+00 1.058314032873206356e+00
1.815092937336962198e+00 1.592762524115958200e-01 3.170680171875225994e+00 1.220160707650172371e+00
1.803708656790447895e+00 2.842078185872725093e-01 3.175181954422054975e+00 1.060452318833302376e+00
1.919834125575322847e+00 2.233405735276030590e-01 3.171871750470223628e+00 1.098691898073955064e+00
1.811904415653168954e+00 2.736902003044479059e-01 3.197537587753600974e+00 9.078129501932706846e-01
1.614680481705143889e+00 2.172393823380125433e-01 3.166209865369632226e+00 1.110699837217166586e+00
1.894876594689482996e+00 1.143345109770348422e-01 3.138276494410608741e+00 1.203878362686136905e+00
1.757277559309741388e+00 2.358441687715111534e-01 3.165158861525268374e+00 1.278162625891954951e+00
1.841188508451937267e+00 4.443506211034531361e-02 3.171339327309074196e+00 1.075649442234235309e+00
1.820063194906799797e+00 2.207215355962484082e-01 3.177783031793511626e+00 1.068154974182764727e+00
1.856482980642765401e+00 3.201427884969909599e-03 3.143279537080329256e+00 1.218439182608034521e+00
1.810106782840594342e+00 2.174517487132416882e-01 3.229305265098743938e+00 8.458273844747795644e-01
1.606628223284220836e+00 2.482748055951082833e-01 3.205272190660512610e+00 1.033766834353069708e+00
1.911824772543403439e+00 2.264913364337530766e-01 3.185810402758650461e+00 1.052747208846183113e+00
1.850213403604882956e+00 2.032716397505511807e-01 3.172289252602239262e+00 1.209032332145206334e+00
1.867658533542985166e+00 1.756503837947889224e-01 3.154862293569485665e+00 1.170083621269450758e+00
1.758584965055360438e+00 1.850914958544316313e-01 3.231584478564275109e+00 8.977264198686121244e-01
1.694275105161000550e+00 2.623686652622034821e-01 3.261805118378561907e+00 8.721279912993091799e-01
1.819699793203014782e+00 2.003708401456498756e-01 3.178499212647717620e+00 1.137679808990903485e+00
1.947952030870221618e+00 2.488285327458399365e-01 3.250093840773018883e+00 9.064814999188555156e-01
1.857686303363443647e+00 1.275625476653932111e-01 3.222406825583802537e+00 9.437164832581774743e-01
1.780326041077815002e+00 2.926536203275351689e-01 3.146691583322504204e+00 1.200207599341370335e+00
1.809687650539907544e+00 1.949555011129313620e-01 3.262700634768097796e+00 8.580612727099520276e-01
1.903770319288655477e+00 3.405001301947381265e-01 3.191909649297391294e+00 1.081628458152729566e+00
1.816399107277219649e+00 2.876804049301906474e-01 3.160486276340413792e+00 1.234055233980775323e+00
1.669336298698500531e+00 1.728718204090684551e-01 3.132345796527595816e+00 1.182734008938520320e+00
1.872801078749646297e+00 1.292775780623025561e-01 3.194861538242224519e+00 1.036044183693405119e+00
1.872638240229035578e+00 2.877861336045097751e-01 3.214413785187929307e+00 8.815793359533694584e-01
1.909315684544933944e+00 1.993342795635606457e-01 3.209199061765437566e+00 9.719025367769011936e-01
1.853946413409715888e+00 1.359891710197747017e-01 3.196348844141231549e+00 1.030702146317558965e+00
1.715940793021694111e+00 1.609221433260641376e-01 3.176803321006584024e+00 1.232196694676060966e+00
1.721343815791265497e+00 2.121788490073863720e-01 3.228621432792385892e+00 9.827805716260628044e-01
1.735883983160863009e+00 1.854084507032900397e-01 3.184499182481353330e+00 1.100810978495652348e+00
1.683333737616560466e+00 1.631567283814123748e-01 3.194884132903329288e+00 1.094165115073221006e+00
1.733541082113762233e+00 1.847417903768846514e-01 3.205646096984685389e+00 1.029433572893730275e+00
1.755160982881393217e+00 1.966049647991576776e-01 3.257314544216610042e+00 8.539376622580594489e-01
1.952846527698161694e+00 2.262212347994720929e-01 3.199144921940638042e+00 1.035695934123101569e+00
1.872447090398830394e+00 1.746144392342912077e-01 3.188442844635310802e+00 1.077827350312281940e+00
1.894478701131594001e+00 1.337176994720388201e-01 3.222959557094010385e+00 9.735590409538689149e-01
1.701961333056599024e+00 3.188637830008871354e-01 3.204613822616499519e+00 1.021880236716490975e+00
1.829477320087794734e+00 2.027118964502037102e-01 3.159637507068060014e+00 1.235688942243404975e+00
1.718778927495451914e+00 3.273496871581471623e-01 3.153501293406283157e+00 1.217933922493449561e+00
1.995991093612065281e+00 1.393406089427462469e-01 3.221993558244533151e+00 9.240222278066437811e-01
1.933019027031063208e+00 1.322135839960134618e-01 3.158192081629272341e+00 1.162917524129283731e+00
2.010947307247841209e+00 1.048106209897481378e-01 3.206951795541120642e+00 9.728424277919361929e-01
1.756138909019695271e+00 2.625028007026921628e-01 3.142449205531793410e+00 1.248938328747283277e+00
2.020331884231711506e+00 1.909051480762151698e-01 3.197358032109293813e+00 1.014066491638756062e+00
1.816774887709720065e+00 3.043530845336674950e-01 3.220402396841034243e+00 9.702532249858653035e-01
1.876230262735978593e+00 2.982660351525976417e-01 3.155822249884717046e+00 1.175016680160254623e+00
1.694032103267469669e+00 2.255041101161956441e-01 3.168778657801279763e+00 1.165817425789754891e+00
2.115193159813529178e+00 2.408235130411906511e-01 3.164085623032443007e+00 1.042038196309708065e+00
1.743472817730472357e+00 2.718970722617597424e-01 3.227636941098726897e+00 9.444474276304453131e-01
1.769679079948308864e+00 1.840568268625912829e-01 3.181159124721536724e+00 1.043570137341823356e+00
1.684348959065521623e+00 2.010524294157511882e-01 3.160818301107602313e+00 1.218459637532530060e+00
1.898942781827815729e+00 2.362034151645064917e-01 3.233475397524030015e+00 8.797756059876883361e-01
1.657323097493560216e+00 1.912705703261776691e-01 3.185657362709890528e+00 1.159856624119854906e+00
1.870279780636070033e+00 2.474393419588105658e-01 3.160036307489457297e+00 1.192700316978607233e+00
1.794590462895959249e+00 1.664016437827076089e-01 3.229740990071936491e+00 9.894263572075443491e-01
1.777848697519212040e+00 2.589970329456576792e-01 3.200349161743913040e+00 1.123315198232844869e+00
1.882115765822607312e+00 9.352872003460266370e-02 3.114552781659854386e+00 1.372318436243536555e+00
1.832531667530942432e+00 1.546805235795924993e-01 3.145076998333658835e+00 1.265602277042506163e+00
1.937333168840770004e+00 2.298637624585779804e-01 3.147795796355578712e+00 1.166388883395880649e+00
1.756138909019695271e+00 2.625028007026921628e-01 3.142449205531793410e+00 1.248938328747283277e+00
1.737105516791538573e+00 1.920519094815129613e-01 3.242473523448073269e+00 8.725199984593760005e-01
1.811512830091563941e+00 1.644208601357104449e-01 3.245238676535963762e+00 8.685810017300769070e-01
1.763466075645207187e+00 1.637168597454627950e-01 3.195853216666365348e+00 1.101703337667913507e+00
1.661163313124302876e+00 4.904944161324120699e-02 3.168282564570169324e+00 1.111714729837459226e+00
1.832495710281826895e+00 1.670906930268794000e-01 3.184566547797204716e+00 1.140793654200433105e+00
1.666859198773165129e+00 1.533269727136450378e-01 3.211652164908137319e+00 1.028765878732436967e+00
1.798022074774844548e+00 2.566122459230113506e-01 3.177155546203393577e+00 1.118872901824794708e+00
1.597450905983442970e+00 2.298929703408947312e-01 3.150131970423213801e+00 1.145982473510839261e+00
1.783402390586012576e+00 2.283920409719915057e-01 3.191265139876226620e+00 1.044352563619832308e+00
1.995991093612065281e+00 1.393406089427462469e-01 3.221993558244533151e+00 9.240222278066437811e-01
1.705664600281279197e+00 1.953508697574739550e-01 3.195212306234344712e+00 1.013713055168662613e+00
1.821080850833499909e+00 1.539294037481750976e-01 3.214688443758384029e+00 9.875487833255898185e-01
1.782874466753169518e+00 3.482393340332632370e-01 3.195625179914869829e+00 1.122149040894481198e+00
1.591879699719276786e+00 1.650092547644508301e-01 3.139172354102723883e+00 1.328951544087060066e+00
1.892879778404221724e+00 2.026589813025503339e-01 3.181478656446260267e+00 1.157306632320188156e+00
1.681345403125654059e+00 1.278202376637564974e-01 3.187823692573739542e+00 1.022476006333686849e+00
1.882916607150746158e+00 1.835112726636891622e-01 3.159106844083316545e+00 1.174850233476643968e+00
1.768083780550846473e+00 1.881665715903988456e-01 3.210407424447503377e+00 1.023125119166389707e+00
1.755288383050188861e+00 2.301611288954665824e-01 3.149954037636373272e+00 1.146919425422880945e+00
2.028679791116283493e+00 2.071267094737918590e-01 3.208605533337593574e+00 9.414238745577044876e-01
1.638367227555459049e+00 1.336846689046571335e-01 3.188920954755256609e+00 1.063747581239387063e+00
1.747201934595830064e+00 2.660149346802334058e-01 3.193897302411744743e+00 1.088353309261502533e+00
1.648703657845603798e+00 2.084563339737650622e-01 3.164519492430392322e+00 1.127049505755721048e+00
1.842756751813534377e+00 2.172442533910703411e-01 3.188891219733357651e+00 1.006863691486066026e+00
