weight logl amplitude offset frequency phase
0.000000000000000000e+00 -2.543562879000330213e+03 4.752708461733344159e+00 -1.909759555469623837e+00 3.075480418157785056e+00 3.856197160093508547e+00
0.000000000000000000e+00 -2.183367360980163994e+03 4.706983521441315155e+00 -7.384261531333726758e-01 5.648170647219239449e+00 9.596368263674754928e-01
0.000000000000000000e+00 -2.067094970661572461e+03 4.853068675050809411e+00 -1.083898083510040244e+00 5.769164545577191383e+00 7.594932887841245872e-01
0.000000000000000000e+00 -1.928976224308132942e+03 4.545315403726842618e+00 -1.982282465317770637e+00 1.416527727801238701e+00 2.871243428166323941e+00
0.000000000000000000e+00 -1.857708025762537545e+03 4.587944890302861900e+00 1.389043659920809137e+00 2.802222300734186433e+00 5.111855129196024805e+00
0.000000000000000000e+00 -1.857440641736410498e+03 4.551336937225782364e+00 -2.110342689163759999e-01 2.839130840178834436e+00 5.647805198160297913e+00
0.000000000000000000e+00 -1.854623222400756504e+03 4.339515269930894092e+00 -5.298724139408008682e-01 5.465362376962051627e+00 5.149185857156325596e+00
0.000000000000000000e+00 -1.828875214666602915e+03 4.268241364667647808e+00 -1.277755118856407357e+00 5.265134584585103639e+00 2.355416818611383967e+00
0.000000000000000000e+00 -1.798509546177478569e+03 4.781818086932174694e+00 1.964948132629157129e+00 6.697943836126749595e-01 4.235126521766630958e+00
0.000000000000000000e+00 -1.740797648446106223e+03 4.620461471225039141e+00 2.196816271093204875e-01 3.187026264937426134e+00 3.424294284176325309e+00
0.000000000000000000e+00 -1.693155931734361957e+03 4.730987379813802463e+00 -1.982110064029047436e+00 1.276882926907884519e+00 2.296555223221848241e+00
0.000000000000000000e+00 -1.626857198416096708e+03 3.845013440681131378e+00 -8.996461998164280160e-01 5.369044977951551445e+00 2.010703178603939101e+00
0.000000000000000000e+00 -1.624658168517864169e+03 3.853912519673853510e+00 -1.461758605360219399e+00 2.772100698979925948e+00 6.161414557000994385e+00
0.000000000000000000e+00 -1.613631993778808464e+03 4.259295006350617641e+00 5.550218757801896885e-01 3.338432611363679747e+00 3.873355054229330907e+00
0.000000000000000000e+00 -1.610577980541152556e+03 4.248983620641203274e+00 -1.566102480410942910e+00 4.949696022847646759e+00 4.549008378572776401e+00
0.000000000000000000e+00 -1.610266418467414042e+03 4.289561774276547723e+00 -1.989530978189055332e+00 8.554078156033233515e-01 3.550754233149155392e-01
0.000000000000000000e+00 -1.581646034085701103e+03 4.173285532321624025e+00 -1.069437342902317400e+00 2.033492773449091295e+00 4.389626132894751898e+00
0.000000000000000000e+00 -1.570868227100528429e+03 4.185367537603161381e+00 -1.493666091403506702e+00 4.919177705281764901e+00 5.216603840886466337e+00
0.000000000000000000e+00 -1.570446946157579077e+03 4.368511427497209887e+00 5.035705156849266118e-01 3.240712782785499790e+00 3.264499241023882448e+00
0.000000000000000000e+00 -1.565039957725249906e+03 4.013019118046303291e+00 -1.605680417248047664e+00 5.210907681618486720e+00 5.122147104616905366e+00
0.000000000000000000e+00 -1.551731051635447102e+03 4.469060860022649351e+00 -5.501514050352636076e-01 2.061462103098987697e+00 4.673830824457089861e+00
0.000000000000000000e+00 -1.551514849606258849e+03 4.722718677617521621e+00 1.964083742558385026e+00 1.109964686488598362e+00 2.089981039544947183e+00
0.000000000000000000e+00 -1.536177958651238896e+03 3.382929354924231191e+00 -1.997573845765346690e+00 5.517810083403574595e+00 4.142744845472259740e+00
0.000000000000000000e+00 -1.530945852212023055e+03 4.607139885397955936e+00 1.749610782522272423e+00 1.456258820627019945e+00 5.168753431016767763e+00
0.000000000000000000e+00 -1.527583952801172927e+03 4.766461568196054266e+00 5.654579262165366771e-01 5.643129201606924994e+00 4.899486235836668868e+00
0.000000000000000000e+00 -1.521725995948184845e+03 4.751794825036715686e+00 1.087941439336131744e+00 1.322383945531868221e+00 7.471373060856417725e-01
0.000000000000000000e+00 -1.520261142499309926e+03 4.699018179518638760e+00 1.603825089282740368e+00 4.998813335898037558e+00 1.355463157507183825e+00
0.000000000000000000e+00 -1.509302371805201801e+03 4.252784347853389768e+00 -7.309813952020975947e-01 3.469323519411035228e+00 2.346119502498433818e+00
0.000000000000000000e+00 -1.508478349207678093e+03 4.365504304343668984e+00 -1.532602031861150405e+00 4.065250256487454195e+00 3.828896952693205069e+00
0.000000000000000000e+00 -1.480044702506482281e+03 4.662029709985316295e+00 -1.874741661920226843e+00 2.300290732192528331e+00 1.067690994032683305e+00
0.000000000000000000e+00 -1.469981968705505551e+03 4.886404599142604610e+00 -1.756485329078138147e+00 1.124257567619601605e+00 8.643841960341758224e-01
0.000000000000000000e+00 -1.467490889824259966e+03 4.830923858954125905e+00 8.969783404051434594e-01 2.753678568665544724e+00 6.296087311430101918e-01
