logz logzerr logvol nlive logl logwt insert_order
-2.264173219191890894e+04 5.893666823509106933e+01 -1.800000000000001044e-01 4.000000000000000000e+02 -2.254503394433295034e+04 -2.255120665861964153e+04 4.000000000000000083e-02
-2.255120665861964153e+04 5.052798735532591934e+01 -1.825000000000001066e-01 4.000000000000000000e+02 -2.248864664310384251e+04 -2.249482185739053239e+04 1.465000000000000080e+00
-2.249482185739053239e+04 6.373472896256851072e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -2.247011189572761214e+04 -2.247628961001430434e+04 4.349999999999999978e-01
-2.247628961000535855e+04 2.664862421038181139e+01 -1.875000000000001110e-01 4.000000000000000000e+02 -2.239143312617157062e+04 -2.239761334045826152e+04 1.475000000000000089e+00
-2.239761334045826152e+04 4.556776429278194485e+01 -1.900000000000001132e-01 4.000000000000000000e+02 -2.234538292876658306e+04 -2.235156564305327265e+04 1.770000000000000018e+00
-2.235156564305327265e+04 7.026743712777659967e-01 -1.925000000000001155e-01 4.000000000000000000e+02 -2.221349843620911633e+04 -2.221968365049580825e+04 1.149999999999999911e+00
-2.221968365049580825e+04 6.442991983823290525e+01 -1.950000000000001177e-01 4.000000000000000000e+02 -2.202652710621622828e+04 -2.203271482050291888e+04 8.100000000000000533e-01
-2.203271482050291888e+04 1.087625274560746931e+02 -1.975000000000001199e-01 4.000000000000000000e+02 -2.190345665738461685e+04 -2.190964687167130978e+04 1.629999999999999893e+00
-2.190964687167130978e+04 9.287013020407700026e+01 -2.000000000000001221e-01 4.000000000000000000e+02 -2.188495331232467652e+04 -2.189114602661136814e+04 9.649999999999999689e-01
-2.189114602660213859e+04 7.252954597115382818e+00 -2.025000000000001243e-01 4.000000000000000000e+02 -2.184701455309632001e+04 -2.185320976738301033e+04 1.629999999999999893e+00
-2.185320976738301033e+04 2.094592293837548524e+01 -2.050000000000001266e-01 4.000000000000000000e+02 -2.178984425608484162e+04 -2.179604197037153426e+04 8.149999999999999467e-01
-2.179604197037153426e+04 4.007576244299931290e+01 -2.075000000000001288e-01 4.000000000000000000e+02 -2.163698688289907295e+04 -2.164318709718576429e+04 1.580000000000000071e+00
-2.164318709718576429e+04 9.987887096118278407e+01 -2.100000000000001310e-01 4.000000000000000000e+02 -2.137929366900839887e+04 -2.138549638329508889e+04 1.669999999999999929e+00
-2.138549638329508889e+04 1.727712565027804317e+02 -2.125000000000001332e-01 4.000000000000000000e+02 -2.129302232142126741e+04 -2.129922753570795976e+04 1.094999999999999973e+00
-2.129922753570795976e+04 4.063890797082866868e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -2.117975325664411139e+04 -2.118596097093080243e+04 1.445000000000000062e+00
-2.118596097093080243e+04 6.759659383673215416e+01 -2.175000000000001377e-01 4.000000000000000000e+02 -2.098025661813166880e+04 -2.098646683241835854e+04 8.549999999999999822e-01
-2.098646683241835854e+04 1.454020179324682545e+02 -2.200000000000001399e-01 4.000000000000000000e+02 -2.095148557089802853e+04 -2.095769828518472059e+04 4.249999999999999889e-01
-2.095769828518472059e+04 1.470554452591971994e+02 -2.225000000000001421e-01 4.000000000000000000e+02 -2.091367788443720201e+04 -2.091989309872389276e+04 5.600000000000000533e-01
-2.091989309872389276e+04 2.642399143597786093e+01 -2.250000000000001443e-01 4.000000000000000000e+02 -2.088455239909250668e+04 -2.089077011337919976e+04 7.750000000000000222e-01
-2.089077011337919976e+04 3.227680316328871868e+01 -2.275000000000001465e-01 4.000000000000000000e+02 -2.081514995959754015e+04 -2.082137017388423192e+04 5.849999999999999645e-01
-2.082137017388423192e+04 5.261406769684233353e+01 -2.300000000000001488e-01 4.000000000000000000e+02 -2.080341119068112312e+04 -2.080963390496781358e+04 4.149999999999999800e-01
-2.080963389696944432e+04 4.802166887155810571e+01 -2.325000000000001510e-01 4.000000000000000000e+02 -2.079769110615034879e+04 -2.080391632043704158e+04 1.400000000000000133e-01
-2.080391303816079380e+04 7.335213889484265337e+00 -2.350000000000001532e-01 4.000000000000000000e+02 -2.078860739683717111e+04 -2.079483511112386259e+04 2.399999999999999911e-01
-2.079483499697237130e+04 9.598304742926544009e+00 -2.375000000000001554e-01 4.000000000000000000e+02 -2.073013215808471068e+04 -2.073636237237140085e+04 1.300000000000000044e+00
-2.073636237237140085e+04 3.297964357619023446e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -2.069767284347285022e+04 -2.070390555775954272e+04 1.169999999999999929e+00
-2.070390555775954272e+04 4.355019310807003308e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -2.044461468804066681e+04 -2.045084990232735800e+04 3.850000000000000089e-01
-2.045084990232735800e+04 6.973910997537400647e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -2.032228908043530100e+04 -2.032852679472199088e+04 1.340000000000000080e+00
-2.032852679472199088e+04 4.534526006645581475e+01 -2.475000000000001643e-01 4.000000000000000000e+02 -2.028946457719313184e+04 -2.029570479147982405e+04 4.600000000000000200e-01
-2.029570479147982405e+04 4.156994577401108160e+01 -2.500000000000001665e-01 4.000000000000000000e+02 -2.027043503855908784e+04 -2.027667775284577874e+04 1.854999999999999982e+00
-2.027667775284032541e+04 8.972123344249451904e+00 -2.525000000000001688e-01 4.000000000000000000e+02 -2.024858839932607225e+04 -2.025483361361276184e+04 1.700000000000000122e-01
-2.025483361361243442e+04 1.607697247722077449e+01 -2.550000000000001710e-01 4.000000000000000000e+02 -2.017888816688982479e+04 -2.018513588117651670e+04 1.455000000000000071e+00
-2.018513588117651670e+04 4.535158653601047973e+01 -2.575000000000001732e-01 4.000000000000000000e+02 -2.012317427289877742e+04 -2.012942448718546802e+04 9.150000000000000355e-01
-2.012942448718546802e+04 4.339759398488400421e+01 -2.600000000000001754e-01 4.000000000000000000e+02 -2.002737102720333496e+04 -2.003362374149002790e+04 1.360000000000000098e+00
-2.003362374149002790e+04 4.448142100403838128e+01 -2.625000000000001776e-01 4.000000000000000000e+02 -1.998560919700476370e+04 -1.999186441129145533e+04 3.499999999999999778e-01
-1.999186441129145533e+04 3.922564140039236236e+01 -2.650000000000001799e-01 4.000000000000000000e+02 -1.980931200863500635e+04 -1.981556972292169667e+04 1.149999999999999911e+00
-1.981556972292169667e+04 1.092187745435265640e+02 -2.675000000000001821e-01 4.000000000000000000e+02 -1.965964770848005719e+04 -1.966590792276674983e+04 1.979999999999999982e+00
-1.966590792276674983e+04 1.442949476322928319e+02 -2.700000000000001843e-01 4.000000000000000000e+02 -1.962872354996617651e+04 -1.963498626425286784e+04 1.435000000000000053e+00
-1.963498626425286784e+04 1.351836095146908576e+02 -2.725000000000001865e-01 4.000000000000000000e+02 -1.962564590368494828e+04 -1.963191111797163830e+04 1.854999999999999982e+00
-1.963186596979125898e+04 1.003174727636515087e+02 -2.750000000000001887e-01 4.000000000000000000e+02 -1.960095882904109021e+04 -1.960722654332778257e+04 6.099999999999999867e-01
-1.960722654332776438e+04 1.060814450178016131e+02 -2.775000000000001910e-01 4.000000000000000000e+02 -1.954071567922583927e+04 -1.954698589351253031e+04 5.600000000000000533e-01
-1.954698589351253031e+04 1.202537054510036398e+02 -2.800000000000001932e-01 4.000000000000000000e+02 -1.942284879317982632e+04 -1.942912150746651605e+04 1.090000000000000080e+00
-1.942912150746651605e+04 1.611464897938436422e+02 -2.825000000000001954e-01 4.000000000000000000e+02 -1.939642895717464125e+04 -1.940270417146133332e+04 2.399999999999999911e-01
-1.940270417146132968e+04 8.232992685461098858e+01 -2.850000000000001976e-01 4.000000000000000000e+02 -1.927120758299714362e+04 -1.927748529728383437e+04 1.225000000000000089e+00
-1.927748529728383437e+04 1.098446540053208054e+02 -2.875000000000001998e-01 4.000000000000000000e+02 -1.924856540715965093e+04 -1.925484562144634401e+04 7.299999999999999822e-01
-1.925484562144619849e+04 1.212938558434053391e+02 -2.900000000000002021e-01 4.000000000000000000e+02 -1.920449836434467579e+04 -1.921078107863136756e+04 1.649999999999999911e+00
-1.921078107863136756e+04 1.061929417419972879e+02 -2.925000000000002043e-01 4.000000000000000000e+02 -1.917004717564100429e+04 -1.917633238992769475e+04 9.949999999999999956e-01
-1.917633238992769475e+04 1.177089087786358448e+02 -2.950000000000002065e-01 4.000000000000000000e+02 -1.916275079221112537e+04 -1.916903850649781816e+04 4.000000000000000083e-02
-1.916903782704528203e+04 1.194940050332791230e+02 -2.975000000000002087e-01 4.000000000000000000e+02 -1.914795212209942110e+04 -1.915424233638611258e+04 9.599999999999999645e-01
-1.915424233601079322e+04 7.238628533607377236e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -1.914125113879370838e+04 -1.914754385308039855e+04 6.600000000000000311e-01
-1.914754262105895032e+04 3.121097310404574721e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -1.912479271880273882e+04 -1.913108793308943132e+04 1.849999999999999978e-01
-1.913108793301801052e+04 9.578719556528268342e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -1.911751522068994382e+04 -1.912381293497663501e+04 1.530000000000000027e+00
-1.912381224257492431e+04 1.036689783843227630e+01 -3.075000000000002176e-01 4.000000000000000000e+02 -1.900400954648268089e+04 -1.901030976076937077e+04 3.200000000000000067e-01
-1.901030976076937077e+04 5.496421945725727909e+01 -3.100000000000002198e-01 4.000000000000000000e+02 -1.898394546276747133e+04 -1.899024817705416353e+04 1.849999999999999978e-01
-1.899024817705222449e+04 1.301308405223340570e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -1.891878274297435928e+04 -1.892508795726105018e+04 1.219999999999999973e+00
-1.892508795726105018e+04 3.202861012283681674e+01 -3.150000000000002243e-01 4.000000000000000000e+02 -1.887856122256634626e+04 -1.888486893685303585e+04 1.705000000000000071e+00
-1.888486893685303585e+04 4.447660223703203286e+01 -3.175000000000002265e-01 4.000000000000000000e+02 -1.885351468843738985e+04 -1.885982490272408177e+04 9.499999999999999556e-01
-1.885982490272406721e+04 4.665897433461942967e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -1.884367462813841848e+04 -1.884998734242510909e+04 3.350000000000000200e-01
-1.884998728901908544e+04 9.592307648106999096e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -1.879957119555598547e+04 -1.880588640984267840e+04 4.099999999999999756e-01
-1.880588640984267840e+04 2.724791502005697197e+01 -3.250000000000002331e-01 4.000000000000000000e+02 -1.868954622221031605e+04 -1.869586393649700767e+04 1.114999999999999991e+00
-1.869586393649700767e+04 7.233019285544966692e+01 -3.275000000000002354e-01 4.000000000000000000e+02 -1.862513978544381098e+04 -1.863145999973050129e+04 1.989999999999999991e+00
-1.863145999973050129e+04 9.227430475096994655e+01 -3.300000000000002376e-01 4.000000000000000000e+02 -1.861225217318125215e+04 -1.861857488746794479e+04 1.344999999999999973e+00
-1.861857488493243000e+04 4.856456584756621453e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -1.858732157424911566e+04 -1.859364678853580699e+04 1.120000000000000107e+00
-1.859364678853579244e+04 1.272835841986441885e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -1.858375875619154249e+04 -1.859008647047823251e+04 3.599999999999999867e-01
-1.859005843732369613e+04 7.582921454304625719e+00 -3.375000000000002442e-01 4.000000000000000000e+02 -1.848713015084178915e+04 -1.849346036512848150e+04 1.629999999999999893e+00
-1.849346036512848150e+04 4.823629732247691493e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -1.846765823203891705e+04 -1.847399094632560809e+04 5.749999999999999556e-01
-1.847399094632210472e+04 9.195331387819463131e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -1.840195657499519075e+04 -1.840829178928188048e+04 1.449999999999999900e-01
-1.840829178928188048e+04 3.657631855890524974e+01 -3.450000000000002509e-01 4.000000000000000000e+02 -1.837707260209844389e+04 -1.838341031638513596e+04 1.965000000000000080e+00
-1.838341031638512140e+04 3.254320807236913993e+01 -3.475000000000002531e-01 4.000000000000000000e+02 -1.835840106734831352e+04 -1.836474128163500427e+04 3.599999999999999867e-01
-1.836474128162720444e+04 3.032914579290104129e+01 -3.500000000000002554e-01 4.000000000000000000e+02 -1.830643849824744393e+04 -1.831278121253413701e+04 3.800000000000000044e-01
-1.831278121253413701e+04 4.620809650931673218e+01 -3.525000000000002576e-01 4.000000000000000000e+02 -1.817125558825623011e+04 -1.817760080254292188e+04 8.699999999999999956e-01
-1.817760080254292188e+04 9.672142057146361083e+01 -3.550000000000002598e-01 4.000000000000000000e+02 -1.815703497305976271e+04 -1.816338268734645317e+04 4.600000000000000200e-01
-1.816338268667787634e+04 9.757671177532206741e+01 -3.575000000000002620e-01 4.000000000000000000e+02 -1.805161775734116964e+04 -1.805796797162786243e+04 2.000000000000000000e+00
-1.805796797162786243e+04 9.276423580234281019e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -1.804355745476215452e+04 -1.804991016904884600e+04 7.399999999999999911e-01
-1.804990985247716890e+04 9.609873021856684261e+01 -3.625000000000002665e-01 4.000000000000000000e+02 -1.803181924885723856e+04 -1.803817446314392873e+04 3.049999999999999933e-01
-1.803817445513851999e+04 5.490482658230178004e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -1.792122560780511049e+04 -1.792758332209180298e+04 1.104999999999999982e+00
-1.792758332209180298e+04 5.247661835383959072e+01 -3.675000000000002709e-01 4.000000000000000000e+02 -1.789652813139215141e+04 -1.790288834567884260e+04 1.419999999999999929e+00
-1.790288834567882441e+04 6.389087864124679328e+01 -3.700000000000002731e-01 4.000000000000000000e+02 -1.788185843212887994e+04 -1.788822114641556982e+04 1.280000000000000027e+00
-1.788822114598887492e+04 4.381530123797131182e+01 -3.725000000000002753e-01 4.000000000000000000e+02 -1.769186872919753296e+04 -1.769823394348422516e+04 1.649999999999999911e+00
-1.769823394348422516e+04 7.073975170612955310e+01 -3.750000000000002776e-01 4.000000000000000000e+02 -1.765000858038933802e+04 -1.765637629467602892e+04 2.000000000000000000e+00
-1.765637629467602892e+04 6.222464762278725203e+01 -3.775000000000002798e-01 4.000000000000000000e+02 -1.747295891926037075e+04 -1.747932913354706034e+04 1.780000000000000027e+00
-1.747932913354706034e+04 1.353965071113842384e+02 -3.800000000000002820e-01 4.000000000000000000e+02 -1.746197541907255072e+04 -1.746834813335924264e+04 1.354999999999999982e+00
-1.746834811633732534e+04 6.269243774991171847e+01 -3.825000000000002842e-01 4.000000000000000000e+02 -1.720523791555720527e+04 -1.721161312984389588e+04 6.650000000000000355e-01
-1.721161312984389588e+04 1.221291993835584435e+02 -3.850000000000002864e-01 4.000000000000000000e+02 -1.718388506243680968e+04 -1.719026277672350261e+04 1.479999999999999982e+00
-1.719026277672296783e+04 8.232194510214499772e+00 -3.875000000000002887e-01 4.000000000000000000e+02 -1.715204184259261092e+04 -1.715842205687930254e+04 1.820000000000000062e+00
-1.715842205687930254e+04 1.549510276974002743e+01 -3.900000000000002909e-01 4.000000000000000000e+02 -1.713166352300069411e+04 -1.713804623728738443e+04 8.599999999999999867e-01
-1.713804623728596926e+04 2.248893621224405237e+01 -3.925000000000002931e-01 4.000000000000000000e+02 -1.699467896562730311e+04 -1.700106417991399576e+04 1.899999999999999911e+00
