logz logzerr logvol nlive logl logwt insert_order
-1.074579073054940864e+03 4.218100430711024806e+00 -1.050000000000000516e-01 4.000000000000000000e+02 -1.066223516678653823e+03 -1.072321230965345194e+03 1.400000000000000133e-01
-1.072221769498718231e+03 2.974161896065053767e+00 -1.075000000000000538e-01 4.000000000000000000e+02 -1.064471495605457449e+03 -1.070571709892148874e+03 1.054999999999999938e+00
-1.070396045057645551e+03 2.003153053722053656e+00 -1.100000000000000561e-01 4.000000000000000000e+02 -1.064080023598420667e+03 -1.070182737885111919e+03 7.900000000000000355e-01
-1.069590567547020783e+03 1.923073053184947812e+00 -1.125000000000000583e-01 4.000000000000000000e+02 -1.059453650925413285e+03 -1.065558865212104593e+03 1.485000000000000098e+00
-1.065541276702952928e+03 2.880390668007657418e+00 -1.150000000000000605e-01 4.000000000000000000e+02 -1.051002497161543033e+03 -1.057110211448234395e+03 1.645000000000000018e+00
-1.057109993482837808e+03 4.973595484848206461e+00 -1.175000000000000627e-01 4.000000000000000000e+02 -1.045279775606534713e+03 -1.051389989893226129e+03 1.455000000000000071e+00
-1.051386715560579432e+03 1.411906857401310056e+00 -1.200000000000000649e-01 4.000000000000000000e+02 -1.042510981390536926e+03 -1.048623695677228170e+03 1.344999999999999973e+00
-1.048562505640782774e+03 1.956634938359917086e+00 -1.225000000000000672e-01 4.000000000000000000e+02 -1.039363338591367665e+03 -1.045478552878058963e+03 1.790000000000000036e+00
-1.045433791820629494e+03 2.567898026608015360e+00 -1.250000000000000555e-01 4.000000000000000000e+02 -1.030413302024703171e+03 -1.036531016311394524e+03 1.560000000000000053e+00
-1.036530880309740496e+03 5.887034543569601652e+00 -1.275000000000000577e-01 4.000000000000000000e+02 -1.028704075075909714e+03 -1.034824289362601121e+03 1.149999999999999911e+00
-1.034657518573121706e+03 2.949941161624686004e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -1.026074663892338549e+03 -1.032197378179029783e+03 1.260000000000000009e+00
-1.032115408445650928e+03 1.425139102365798660e+00 -1.325000000000000622e-01 4.000000000000000000e+02 -1.024555004908902902e+03 -1.030680219195594191e+03 1.899999999999999911e+00
-1.030466665233822823e+03 1.580350833404526645e+00 -1.350000000000000644e-01 4.000000000000000000e+02 -1.024486227793077887e+03 -1.030613942079769231e+03 1.725000000000000089e+00
-1.029844447614427736e+03 1.445595868008735518e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -1.018756023937319810e+03 -1.024886238224011095e+03 1.745000000000000107e+00
-1.024879237291332174e+03 1.931688429694968345e+00 -1.400000000000000688e-01 4.000000000000000000e+02 -1.011070182049007258e+03 -1.017202896335698597e+03 1.195000000000000062e+00
-1.017202432774777776e+03 3.446932723042961833e+00 -1.425000000000000711e-01 4.000000000000000000e+02 -1.008338296553119903e+03 -1.014473510839811183e+03 1.155000000000000027e+00
-1.014410264116857093e+03 4.322320109863210469e+00 -1.450000000000000733e-01 4.000000000000000000e+02 -1.007272917057254290e+03 -1.013410631343945624e+03 7.349999999999999867e-01
-1.013097270880594351e+03 1.720896623118406188e+00 -1.475000000000000755e-01 4.000000000000000000e+02 -1.005102853466838042e+03 -1.011243067753529317e+03 6.999999999999999556e-01
-1.011097602397471746e+03 1.332912096898520193e+00 -1.500000000000000777e-01 4.000000000000000000e+02 -1.004996249808136213e+03 -1.011138964094827543e+03 7.199999999999999734e-01
-1.010424922232080689e+03 1.424128586715937672e+00 -1.525000000000000799e-01 4.000000000000000000e+02 -9.833807738220250485e+02 -9.895259881087163194e+02 7.499999999999999722e-02
-9.895259881078774242e+02 9.598514113622627519e+00 -1.550000000000000822e-01 4.000000000000000000e+02 -9.766826079691189761e+02 -9.828303222558103016e+02 1.675000000000000044e+00
-9.828290867609135830e+02 7.565845459851704646e+00 -1.575000000000000844e-01 4.000000000000000000e+02 -9.726024161270260038e+02 -9.787526304137172701e+02 1.044999999999999929e+00
-9.787358052675416502e+02 3.101637037842503997e+00 -1.600000000000000866e-01 4.000000000000000000e+02 -9.684412772666169076e+02 -9.745939915533082285e+02 1.179999999999999938e+00
-9.745782225420990699e+02 2.326749735153070375e+00 -1.625000000000000888e-01 4.000000000000000000e+02 -9.646144760702159147e+02 -9.707696903569071765e+02 1.699999999999999956e+00
-9.707477520585918001e+02 2.719455021369615810e+00 -1.650000000000000910e-01 4.000000000000000000e+02 -9.599345696678192326e+02 -9.660922839545105489e+02 1.049999999999999961e-01
-9.660828194240327775e+02 3.704821430123327985e+00 -1.675000000000000933e-01 4.000000000000000000e+02 -9.581271974576304729e+02 -9.642874117443217301e+02 7.349999999999999867e-01
-9.641337814232645087e+02 2.619139204503565743e+00 -1.700000000000000955e-01 4.000000000000000000e+02 -9.553036399396557954e+02 -9.614663542263471072e+02 9.499999999999999556e-01
-9.613992278437577852e+02 1.984194538220255044e+00 -1.725000000000000977e-01 4.000000000000000000e+02 -9.520890532932809265e+02 -9.582542675799722929e+02 8.999999999999999667e-02
-9.582121006003686716e+02 2.258311591449006617e+00 -1.750000000000000999e-01 4.000000000000000000e+02 -9.457171402965556126e+02 -9.518848545832469199e+02 2.099999999999999922e-01
-9.518830692297158294e+02 4.898521190893443844e+00 -1.775000000000001021e-01 4.000000000000000000e+02 -9.431689078985813239e+02 -9.493391221852726858e+02 2.500000000000000000e-01
-9.492634993315783731e+02 1.676483735304135081e+00 -1.800000000000001044e-01 4.000000000000000000e+02 -9.415762292644624267e+02 -9.477489435511537295e+02 2.500000000000000139e-02
-9.475501698678151570e+02 1.527499334921787799e+00 -1.825000000000001066e-01 4.000000000000000000e+02 -9.391543762246911911e+02 -9.453295905113825484e+02 1.199999999999999956e+00
-9.452265410809292234e+02 1.989723198325746623e+00 -1.850000000000001088e-01 4.000000000000000000e+02 -9.335950412947429413e+02 -9.397727555814342395e+02 1.360000000000000098e+00
-9.397684846431137657e+02 3.302316157027787025e+00 -1.875000000000001110e-01 4.000000000000000000e+02 -9.314929382007231879e+02 -9.376731524874145407e+02 6.850000000000000533e-01
-9.375571226570942827e+02 2.172895314565637559e+00 -1.900000000000001132e-01 4.000000000000000000e+02 -9.285435647785820947e+02 -9.347262790652733884e+02 1.764999999999999902e+00
-9.346689888511018580e+02 1.990405415004501632e+00 -1.925000000000001155e-01 4.000000000000000000e+02 -9.250657320814456170e+02 -9.312509463681369652e+02 2.999999999999999889e-02
-9.312186955297623854e+02 3.385243936563451683e+00 -1.950000000000001177e-01 4.000000000000000000e+02 -9.212843033150181782e+02 -9.274720176017094673e+02 3.599999999999999867e-01
-9.274486956808524383e+02 4.348673288437979956e+00 -1.975000000000001199e-01 4.000000000000000000e+02 -9.201275917640795114e+02 -9.263178060507708551e+02 4.349999999999999978e-01
-9.260380961688669004e+02 3.780928461197865964e+00 -2.000000000000001221e-01 4.000000000000000000e+02 -9.156294168502755610e+02 -9.218221311369668456e+02 5.400000000000000355e-01
-9.218074809047240024e+02 1.568626130737752034e+00 -2.025000000000001243e-01 4.000000000000000000e+02 -9.076738944425114823e+02 -9.138691087292028215e+02 3.150000000000000022e-01
-9.138687520060440193e+02 2.360282492146380751e+00 -2.050000000000001266e-01 4.000000000000000000e+02 -9.066637018741137126e+02 -9.128614161608049926e+02 1.060000000000000053e+00
-9.125501221016158979e+02 2.464204180292487223e+00 -2.075000000000001288e-01 4.000000000000000000e+02 -9.055772958896475302e+02 -9.117775101763388648e+02 1.939999999999999947e+00
-9.113978380039260401e+02 2.875739516544794760e+00 -2.100000000000001310e-01 4.000000000000000000e+02 -9.034104415189622159e+02 -9.096131558056534914e+02 1.254999999999999893e+00
-9.094579910153496485e+02 7.713587671362307496e-01 -2.125000000000001332e-01 4.000000000000000000e+02 -9.014467651786787883e+02 -9.076519794653701183e+02 8.000000000000000167e-02
-9.074998524031936995e+02 1.215235230628877616e+00 -2.150000000000001354e-01 4.000000000000000000e+02 -8.967060274129751178e+02 -9.029137416996663887e+02 5.150000000000000133e-01
-9.029036008693965414e+02 2.398552815164670005e+00 -2.175000000000001377e-01 4.000000000000000000e+02 -8.926171791637275419e+02 -8.988273934504188674e+02 1.199999999999999956e-01
-8.988105641505184167e+02 1.519495826864714738e+00 -2.200000000000001399e-01 4.000000000000000000e+02 -8.907046880266522066e+02 -8.969174023133434730e+02 1.080000000000000071e+00
-8.967771232014813449e+02 1.871374211248092001e+00 -2.225000000000001421e-01 4.000000000000000000e+02 -8.897381651347679963e+02 -8.959533794214593172e+02 7.600000000000000089e-01
-8.955895798177277811e+02 1.472360679240476866e+00 -2.250000000000001443e-01 4.000000000000000000e+02 -8.885775689338814800e+02 -8.947952832205727418e+02 5.100000000000000089e-01
-8.944224108725749147e+02 2.010462402769289003e+00 -2.275000000000001465e-01 4.000000000000000000e+02 -8.871947924911872860e+02 -8.934150067778786024e+02 1.639999999999999902e+00
-8.931037309750689701e+02 7.944221856526364478e-01 -2.300000000000001488e-01 4.000000000000000000e+02 -8.869478517513489351e+02 -8.931705660380401923e+02 1.885000000000000009e+00
-8.924434430641824747e+02 6.463873841127457665e-01 -2.325000000000001510e-01 4.000000000000000000e+02 -8.864836594114987065e+02 -8.927088736981900183e+02 1.979999999999999982e+00
-8.918742302546854717e+02 5.837652692041034319e-01 -2.350000000000001532e-01 4.000000000000000000e+02 -8.848504414726704681e+02 -8.910781557593618345e+02 1.215000000000000080e+00
-8.907058364378410715e+02 7.646911449925096749e-01 -2.375000000000001554e-01 4.000000000000000000e+02 -8.807043446626237255e+02 -8.869345589493150328e+02 1.745000000000000107e+00
-8.869117973381102047e+02 2.249597017356883111e+00 -2.400000000000001577e-01 4.000000000000000000e+02 -8.802344450217260601e+02 -8.864671593084174219e+02 7.650000000000000133e-01
-8.859718192023340180e+02 2.188404466281511418e+00 -2.425000000000001599e-01 4.000000000000000000e+02 -8.770318513557140250e+02 -8.832670656424053277e+02 1.054999999999999938e+00
-8.832023207624941961e+02 2.463031568588935460e+00 -2.450000000000001621e-01 4.000000000000000000e+02 -8.745203613085892584e+02 -8.807580755952806157e+02 1.060000000000000053e+00
-8.806748457043727285e+02 3.175372698767224389e+00 -2.475000000000001643e-01 4.000000000000000000e+02 -8.713341418469178734e+02 -8.775743561336091716e+02 1.550000000000000044e+00
-8.775303132647798066e+02 2.797944517672997122e+00 -2.500000000000001665e-01 4.000000000000000000e+02 -8.671486438651153321e+02 -8.733913581518066849e+02 7.249999999999999778e-01
-8.733755443538519785e+02 2.797053472524145157e+00 -2.525000000000001688e-01 4.000000000000000000e+02 -8.668736351827194540e+02 -8.731188494694107476e+02 1.754999999999999893e+00
-8.725458357127580484e+02 1.681389820854281680e+00 -2.550000000000001710e-01 4.000000000000000000e+02 -8.624041676707234956e+02 -8.686518819574148438e+02 3.500000000000000333e-02
-8.686317218746663684e+02 3.001332285563351743e+00 -2.575000000000001732e-01 4.000000000000000000e+02 -8.590461122001513559e+02 -8.652963264868426450e+02 1.179999999999999938e+00
-8.652613450279695826e+02 4.319326902692385062e+00 -2.600000000000001754e-01 4.000000000000000000e+02 -8.587302163538075774e+02 -8.649829306404989211e+02 1.195000000000000062e+00
-8.644193324658245956e+02 7.987916293342620655e-01 -2.625000000000001776e-01 4.000000000000000000e+02 -8.550398531878810218e+02 -8.612950674745723063e+02 1.574999999999999956e+00
-8.612520374496024260e+02 1.645115123965563475e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -8.489114468679971424e+02 -8.551691611546884815e+02 6.250000000000000000e-01
-8.551668821489578249e+02 3.174926445007952847e+00 -2.675000000000001821e-01 4.000000000000000000e+02 -8.484629932623016657e+02 -8.547232075489929457e+02 3.950000000000000178e-01
-8.542274909817303978e+02 2.124496979355236626e+00 -2.700000000000001843e-01 4.000000000000000000e+02 -8.417780804058655804e+02 -8.480407946925569149e+02 1.510000000000000009e+00
-8.480387401944972225e+02 3.816621418302980295e+00 -2.725000000000001865e-01 4.000000000000000000e+02 -8.364969568072488073e+02 -8.427621710939400828e+02 5.200000000000000178e-01
-8.427570741729219890e+02 3.508215202758014684e+00 -2.750000000000001887e-01 4.000000000000000000e+02 -8.340944951851053020e+02 -8.403622094717966320e+02 1.520000000000000018e+00
-8.402749451960804663e+02 1.730144695520318354e+00 -2.775000000000001910e-01 4.000000000000000000e+02 -8.323850232633647011e+02 -8.386552375500559720e+02 1.175000000000000044e+00
-8.384746203081042495e+02 2.188344049753465193e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -8.310597413629841412e+02 -8.373324556496754667e+02 1.389999999999999902e+00
-8.370554851379790762e+02 9.631148389238654017e-01 -2.825000000000001954e-01 4.000000000000000000e+02 -8.276480695995861652e+02 -8.339232838862774315e+02 4.550000000000000155e-01
-8.338805868483020731e+02 1.900929477482746766e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -8.261670123152459837e+02 -8.324447266019373046e+02 5.050000000000000044e-01
-8.322313016320435963e+02 2.340357054429626160e+00 -2.875000000000001998e-01 4.000000000000000000e+02 -8.259954440632984642e+02 -8.322756583499897260e+02 1.419999999999999929e+00
-8.315600868908128405e+02 2.150196461852423635e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -8.250371730882274051e+02 -8.313198873749187214e+02 3.850000000000000089e-01
-8.307396452475123851e+02 1.963643883966069925e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -8.247562233360880555e+02 -8.310414376227793127e+02 1.400000000000000133e-01
-8.301860523691118487e+02 2.079020288889845691e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -8.225418655078873371e+02 -8.288295797945786489e+02 1.370000000000000107e+00
-8.286004003142903684e+02 2.452120864352883789e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -8.206482051074019637e+02 -8.269384193940933301e+02 1.514999999999999902e+00
-8.267646655162947127e+02 1.658374398822051843e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -8.192956581326494643e+02 -8.255883724193407716e+02 1.600000000000000033e-01
-8.253195521896263926e+02 1.744885135877949134e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -8.186674495144750381e+02 -8.249626638011663999e+02 3.950000000000000178e-01
-8.244321234335073996e+02 1.718109691537681227e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -8.184936729944090530e+02 -8.247913872811003557e+02 4.249999999999999889e-01
-8.239025603900087162e+02 1.387879736257172869e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -8.169193538872781346e+02 -8.232195681739694919e+02 6.099999999999999867e-01
-8.228107066066471589e+02 1.604316827418624580e+00 -3.100000000000002198e-01 4.000000000000000000e+02 -8.156343581888211247e+02 -8.219370724755124229e+02 1.504999999999999893e+00
-8.215882258417028652e+02 1.633811137206574893e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -8.145913729995648964e+02 -8.208965872862562492e+02 1.814999999999999947e+00
-8.204906190501845913e+02 1.320341870848845245e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -8.137263098475826837e+02 -8.200340241342739773e+02 3.900000000000000133e-01
-8.195433378218954203e+02 1.440642738384537269e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -8.132684845249582395e+02 -8.195786988116495877e+02 2.800000000000000266e-01
-8.188677148444055547e+02 1.598553120788127835e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -8.082042628084252556e+02 -8.145169770951165447e+02 1.175000000000000044e+00
-8.145041622628476716e+02 3.425047721865875694e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -8.026261147589536904e+02 -8.089413290456450341e+02 4.099999999999999756e-01
-8.089374985041349646e+02 3.700263624022135378e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -8.000298803165537720e+02 -8.063475946032450565e+02 1.129999999999999893e+00
-8.062752485933440312e+02 4.013161883519304141e+00 -3.275000000000002354e-01 4.000000000000000000e+02 -7.874281825878158543e+02 -7.937483968745071934e+02 1.550000000000000044e+00
-7.937483932465961516e+02 5.022095177578230540e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -7.820360433674701426e+02 -7.883587576541614226e+02 1.879999999999999893e+00
-7.883542043999183306e+02 5.246107368975001073e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -7.817280451360733196e+02 -7.880532594227646541e+02 5.849999999999999645e-01
-7.874993062112520192e+02 5.623411086462183128e+00 -3.350000000000002420e-01 4.000000000000000000e+02 -7.745082938633202048e+02 -7.808360081500114802e+02 1.000000000000000000e+00
-7.808347320365595579e+02 3.943821704379934623e+00 -3.375000000000002442e-01 4.000000000000000000e+02 -7.738110102332154838e+02 -7.801412245199068138e+02 1.125000000000000000e+00
-7.797358795094032757e+02 7.911820819692824136e-01 -3.400000000000002465e-01 4.000000000000000000e+02 -7.737598233863089945e+02 -7.800925376730002654e+02 1.120000000000000107e+00
-7.792052443487544906e+02 1.115829780052753906e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -7.734670564745655383e+02 -7.798022707612568638e+02 1.445000000000000062e+00
-7.787667017145186037e+02 8.595228205401609367e-01 -3.450000000000002509e-01 4.000000000000000000e+02 -7.714629341636343725e+02 -7.778006484503256388e+02 8.100000000000000533e-01
-7.774781432031281838e+02 1.181242533052119237e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -7.711365549523412710e+02 -7.774767692390325919e+02 7.499999999999999722e-02
-7.767843088045483455e+02 1.142404090877391143e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -7.707185406026579813e+02 -7.770612548893492431e+02 6.600000000000000311e-01
-7.762200777582519322e+02 1.014918487221250665e+00 -3.525000000000002576e-01 4.000000000000000000e+02 -7.699587014300569763e+02 -7.763039157167482927e+02 4.500000000000000111e-01
-7.755679712137219894e+02 1.200763408272771837e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -7.697273388260648517e+02 -7.760750531127561089e+02 1.014999999999999902e+00
-7.750965620447517495e+02 6.963708704396497362e-01 -3.575000000000002620e-01 4.000000000000000000e+02 -7.655091259781401050e+02 -7.718593402648314168e+02 1.169999999999999929e+00
-7.718208189766974101e+02 1.339212427809071571e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -7.608686969946331828e+02 -7.672214112813245492e+02 1.379999999999999893e+00
-7.672114037330419478e+02 2.960034675656392444e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -7.491323893559722364e+02 -7.554876036426635437e+02 1.875000000000000000e+00
-7.554875955439403015e+02 4.958813907248399211e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -7.451784010872439694e+02 -7.515361153739353313e+02 1.799999999999999933e-01
-7.515170716397948354e+02 4.865651720780746814e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -7.432331302531590609e+02 -7.495933445398503636e+02 1.540000000000000036e+00
-7.494570132054221858e+02 2.716173290055634570e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -7.432215641798377419e+02 -7.495842784665290992e+02 1.330000000000000071e+00
-7.488254754643820661e+02 1.434162907194000969e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -7.413177198338293010e+02 -7.476829341205205992e+02 1.754999999999999893e+00
-7.474060547247397608e+02 1.185207283517833998e+00 -3.750000000000002776e-01 4.000000000000000000e+02 -7.397842342693990076e+02 -7.461519485560903604e+02 1.749999999999999889e-01
-7.459009324608539373e+02 1.957051293326618424e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -7.367106304156800434e+02 -7.430808447023713370e+02 1.780000000000000027e+00
-7.430229525519933986e+02 2.525301032493275866e+00 -3.800000000000002820e-01 4.000000000000000000e+02 -7.360944067458940481e+02 -7.424671210325853963e+02 8.399999999999999689e-01
-7.420137581536876041e+02 1.090068791705143258e+00 -3.825000000000002842e-01 4.000000000000000000e+02 -7.326942422278617641e+02 -7.390694565145530532e+02 1.334999999999999964e+00
-7.390181563527158914e+02 1.762712322717832070e+00 -3.850000000000002864e-01 4.000000000000000000e+02 -7.288084321380582651e+02 -7.351861464247496087e+02 6.300000000000000044e-01
-7.351647117723936162e+02 2.441484179062837434e+00 -3.875000000000002887e-01 4.000000000000000000e+02 -7.256900363052184275e+02 -7.320702505919097121e+02 1.419999999999999929e+00
-7.320259472268679701e+02 3.102524488241670486e+00 -3.900000000000002909e-01 4.000000000000000000e+02 -7.250102008345136255e+02 -7.313929151212049646e+02 1.465000000000000080e+00
-7.309670074780665345e+02 6.796511294137025372e-01 -3.925000000000002931e-01 4.000000000000000000e+02 -7.197584628824303081e+02 -7.261436771691215881e+02 1.250000000000000000e+00
-7.261356693505259727e+02 2.637967441784303979e+00 -3.950000000000002953e-01 4.000000000000000000e+02 -7.180082127190737538e+02 -7.243959270057650883e+02 1.084999999999999964e+00
