amplitude offset frequency phase
1.503447798257042667e+00 1.639172452704853455e-01 3.126639506946877756e+00 1.309347016419387444e+00
1.890722224715086774e+00 1.724093083616948796e-01 5.786654803199621888e+00 2.123064873344622239e+00
1.777046947300520152e+00 2.483195814143113189e-01 3.191196994482084826e+00 9.981287455891032501e-01
1.736494669485717290e+00 2.016543445694760628e-01 3.223710792134356851e+00 1.004981838795601989e+00
1.783934464763097028e+00 3.599237076530039658e-01 5.804558842278755293e+00 2.013456466036868786e+00
1.950046460012955230e+00 2.715733177985022451e-01 5.786743875047314134e+00 2.270904221427538783e+00
1.629871167837197099e+00 3.007441572062012902e-01 3.086181095051459877e+00 1.529279228387455447e+00
1.659368863193699362e+00 8.307556494178935935e-02 5.827603649626236226e+00 1.943089428969024590e+00
1.646562437018615155e+00 2.082129816389759469e-01 3.146814179336536732e+00 1.211200032219254208e+00
1.887750728922707566e+00 2.473900938046234010e-01 5.830332567867078986e+00 1.993038821575521924e+00
1.839148486228286306e+00 2.823834854322142540e-01 5.758126556164282484e+00 2.271885139622151328e+00
1.923335079119709023e+00 2.830459123705129088e-01 3.198406178725301530e+00 1.054363109637042273e+00
1.790205871978367558e+00 3.096398360517680359e-01 3.175041653939996156e+00 1.130626883942420058e+00
1.825495228690476424e+00 2.395152405423779385e-01 3.177361630451160490e+00 1.058057831171112184e+00
1.925570026608534491e+00 2.287502238178529268e-01 3.167203669716366576e+00 1.027201279907418385e+00
1.719818853594523578e+00 2.862882244910918139e-01 3.188616953241879770e+00 1.067426461950105931e+00
1.954453119209160761e+00 1.706975383646578415e-01 5.839639234882338492e+00 2.054615922723260102e+00
1.555043223330595747e+00 3.549341663877951802e-01 3.183785658555273290e+00 1.107256404099914660e+00
1.722559917555030795e+00 1.640569604965116390e-01 3.165792313587309614e+00 1.120371947989725170e+00
1.972120889309855851e+00 1.943417305384462779e-01 5.827032917492021902e+00 1.944359866220501498e+00
1.663301444456958933e+00 2.471498091033721423e-01 3.153753777217803034e+00 1.229228570896524486e+00
1.620007092792532077e+00 2.690643518907531728e-01 5.798905627312546329e+00 2.201518758072751769e+00
1.717203173723010012e+00 1.379821613238272349e-01 3.227071658197850024e+00 9.739887087403228394e-01
1.731741417414013551e+00 2.642689529390249703e-01 3.105920457995277051e+00 1.310163689277561661e+00
1.766393354510658265e+00 2.867226051195976844e-01 5.845734523619662504e+00 2.030023326557649721e+00
1.726533988916170603e+00 2.526169387046448556e-01 3.219590608266148291e+00 9.077682989243742728e-01
1.788471568661960331e+00 1.531647577486126011e-01 5.800851619148822635e+00 2.013561095558417335e+00
1.621997656529227338e+00 1.830279642077892177e-01 5.784503096337722639e+00 2.184895170673943010e+00
1.604461065236082895e+00 1.403058480935794883e-01 5.818023245680143951e+00 2.039066519532664934e+00
1.950046460012955230e+00 2.715733177985022451e-01 5.786743875047314134e+00 2.270904221427538783e+00
1.549570383247788730e+00 1.621300749901957161e-01 5.857603227339709839e+00 1.968465866189158753e+00
1.897403478673408639e+00 1.794387209971413100e-01 3.172989545012116164e+00 1.015383894266154385e+00
1.931113846136288670e+00 1.960315032513539890e-01 3.176873283752251087e+00 1.121397506351763163e+00
1.999884580733386930e+00 1.255897651899537948e-01 3.171440022497288069e+00 1.159938617763842661e+00
1.709882609453168500e+00 2.028981813348305074e-01 3.192734558415013524e+00 1.018884516291940656e+00
1.594205630659451867e+00 2.626158933790669892e-01 3.193272161813532684e+00 9.603413081356553249e-01
1.714004273782988585e+00 2.070667377908192996e-01 3.214349928233131148e+00 9.587841379118547946e-01
1.723880715608283154e+00 3.810122478003030722e-01 3.174874308453381033e+00 1.159424880549648540e+00
1.654031887354374231e+00 2.801158246034405330e-01 3.164762566753567263e+00 1.193323939166933911e+00
1.620022176681546355e+00 2.656049078350450898e-01 5.902459061333618529e+00 1.765723975421469527e+00
1.736494669485717290e+00 2.016543445694760628e-01 3.223710792134356851e+00 1.004981838795601989e+00
1.801714576771173082e+00 1.425626048556010161e-01 3.176006552784748305e+00 1.146292574135330256e+00
1.861136073901435095e+00 2.753024154264864798e-01 5.822760604739197987e+00 2.013105045135637372e+00
1.634168460529549449e+00 2.928470804520575399e-01 5.792942652979913731e+00 2.114166346526587414e+00
1.704263763659994657e+00 1.489925211752836098e-01 3.162717601709175153e+00 1.167188274586544949e+00
1.753568423795620390e+00 2.135965135253159453e-01 5.802035604681439196e+00 2.159108938835316405e+00
1.741549695424952304e+00 2.106141360405553442e-01 5.815859511537326831e+00 1.951749194465743020e+00
1.642308350403188122e+00 1.687175700496954533e-01 5.819049478322902758e+00 1.966741074741231055e+00
1.905263231333158114e+00 1.634108414286825628e-01 5.807434052857876949e+00 2.115729132368328713e+00
1.688912363764301094e+00 2.271135100450178967e-01 5.772560764142483869e+00 2.198510694602330062e+00
1.750978592255644228e+00 1.583883493251132535e-01 5.850229033243941501e+00 1.911581941119247841e+00
1.787335601743218927e+00 2.594464822877999843e-01 5.755901576338152914e+00 2.149926681234694659e+00
1.681101112370487094e+00 4.483122753076695943e-02 5.735046312470475804e+00 2.398157957639539095e+00
1.652668325393208404e+00 3.287123865901304676e-01 3.176595653235610328e+00 1.089333367197006242e+00
1.749854060247626464e+00 2.612818453647816064e-01 5.833471830699449967e+00 2.051698440251730648e+00
1.716171423801319262e+00 2.602604836331936511e-01 5.840886789410255631e+00 1.965212825519672135e+00
1.645478670605291516e+00 3.299118231173738813e-01 5.813949568637797327e+00 2.140589510827482833e+00
1.658961204248038168e+00 1.631798565807316415e-01 3.157022210597719702e+00 1.132069394390599282e+00
1.828494441295746897e+00 9.614601258306976206e-02 5.806837072726046323e+00 2.126055331110038082e+00
1.836448205461183925e+00 3.182492381949555416e-01 3.220049055308035424e+00 1.058548008640667781e+00
1.607686959556717810e+00 2.525355843709262693e-01 3.175974125734129405e+00 1.017071694861285902e+00
1.629393934605878558e+00 2.973675151099155478e-01 3.198020266134882661e+00 1.043817251988706118e+00
1.749531058975973830e+00 2.295375645219941418e-01 5.850415167031227881e+00 1.979477390283940430e+00
1.789488220646637595e+00 3.364317983646638588e-01 3.168066496983096947e+00 1.197216859220319396e+00
1.728773554519591249e+00 2.790281536621539438e-01 3.201612880984558984e+00 1.077236771828163242e+00
1.658860695536856777e+00 2.455527578186078586e-01 3.191114742947666283e+00 1.077263030616046002e+00
1.759300649568266151e+00 1.194684936585912460e-01 3.166643851257169739e+00 1.146042223421777306e+00
1.794311886831537084e+00 1.231365822553582845e-01 3.172430980429082226e+00 1.090752901549740361e+00
1.865329571075058590e+00 6.925686838260247669e-02 3.190367566151737666e+00 1.012906801300637039e+00
1.698119797698500300e+00 3.284787439374015072e-01 3.195302172752744418e+00 1.156780641394910880e+00
1.881740166493601762e+00 2.735461110474997071e-01 3.220579468036708803e+00 8.948743758478455712e-01
1.714306848137579831e+00 1.817934135418366459e-01 3.162750045343396987e+00 1.111823035554379668e+00
1.921306122433848129e+00 2.230587315762924128e-01 3.244758466970228739e+00 8.221631015556143396e-01
1.711693169524948654e+00 3.477018220422274375e-01 3.178334209050520442e+00 1.044820557126568294e+00
1.586252099428922868e+00 3.758598939689603569e-01 5.860968771962593138e+00 1.885975551934742978e+00
1.893789071056565243e+00 1.613418356340372561e-01 5.774016530909225509e+00 2.200324958167121814e+00
1.678696008836549902e+00 2.347479485825063605e-01 3.164338604077329808e+00 1.119089938549324037e+00
1.673315731319778621e+00 2.625854335507038506e-01 3.181528818549339555e+00 1.075019674578666207e+00
1.810214912048268232e+00 3.033072804113587928e-01 5.871937822176880317e+00 1.891861821803443533e+00
1.636946622932043294e+00 2.854934144077501124e-01 5.844597772420793369e+00 1.968140621006465141e+00
1.768068662814160863e+00 1.898495517659641862e-01 5.830648064908171335e+00 2.058832000244585902e+00
1.781406246463970167e+00 2.375144537815927492e-01 3.157835258639805520e+00 1.293121312863594330e+00
1.967973800005366591e+00 1.834022144453255621e-01 3.215123324064626864e+00 8.975143782168559792e-01
1.738024350536905516e+00 1.677994324583567121e-01 3.144217861961317251e+00 1.231621940545877036e+00
1.662704061307869630e+00 2.406186222088337878e-01 5.890582901687209549e+00 2.035876014671642587e+00
1.585085497452401349e+00 1.853057874302543873e-01 3.135763147324420075e+00 1.256689296451204418e+00
1.587779857923171445e+00 4.032239231164491677e-01 5.847091316640836922e+00 1.988809623421050832e+00
1.896208701298533583e+00 2.687707635852101262e-01 5.838555327884225932e+00 1.880798906449726804e+00
1.834760962592159261e+00 2.888983691810795840e-01 5.873297412817795937e+00 1.916284798783293164e+00
1.584832664457376472e+00 1.483844995454766114e-01 3.141888885861707781e+00 1.261269625154473495e+00
1.571234742512656046e+00 1.908928698754501774e-01 3.118299975305648619e+00 1.298380218346419923e+00
1.584724077234141992e+00 3.348236717189809752e-01 5.834902862227473896e+00 1.936055866814467619e+00
1.796033575686482475e+00 7.254497525542458192e-02 5.798308402376341597e+00 2.119792753476839042e+00
1.689331747520898874e+00 4.336733937350123469e-01 5.862989453276791885e+00 1.972292620700147214e+00
1.763193001173788632e+00 2.135801641085701696e-01 3.151606855224222681e+00 1.051971149034994335e+00
1.748739319064736009e+00 2.899266330121470503e-01 5.806016531670940672e+00 2.233546624659989099e+00
1.707674228269963734e+00 2.959722123254455717e-01 3.241677775464369304e+00 8.108954540739184980e-01
1.779792855988099332e+00 2.390991325967388725e-01 5.774092875336224395e+00 2.217204675067221409e+00
1.635106767634308733e+00 3.249655565985900552e-01 5.783557008465647797e+00 2.243419125473153475e+00
1.840206089000470779e+00 1.964440697421756532e-01 3.201940383278900626e+00 9.989770220575325821e-01
1.757962707254587809e+00 1.906065047842191440e-01 5.791007336107548475e+00 2.189688043326351252e+00
1.644988331309840568e+00 2.589471582504496716e-01 5.795972647495466923e+00 2.167618681787968793e+00
1.833217704156349992e+00 2.666330142567852057e-01 3.171293174488138966e+00 1.142824824913217796e+00
1.498435309157595041e+00 1.339898483536470231e-01 3.184633328610734004e+00 1.072538525328145864e+00
1.807732243660125304e+00 2.792574493338171315e-01 3.075129634249365917e+00 1.398200935379026122e+00
1.675095372848073971e+00 2.025332498720922025e-01 3.183032198448655148e+00 1.103318558748720202e+00
1.719850554856188207e+00 2.324097551383399463e-01 3.152217430224318218e+00 1.203977260984188780e+00
1.936287924226004487e+00 1.701779070183437881e-01 3.179449088164835846e+00 9.582800723730342529e-01
1.790603009995872075e+00 3.737968818305836827e-01 5.766611647002184426e+00 2.263708576694512864e+00
1.642308350403188122e+00 1.687175700496954533e-01 5.819049478322902758e+00 1.966741074741231055e+00
1.741549695424952304e+00 2.106141360405553442e-01 5.815859511537326831e+00 1.951749194465743020e+00
1.790603009995872075e+00 3.737968818305836827e-01 5.766611647002184426e+00 2.263708576694512864e+00
1.766822611617213656e+00 2.910801878849960111e-01 5.804481349009202873e+00 2.130285032428538727e+00
1.955011871421202141e+00 1.314187523876859665e-01 5.775561313044684120e+00 2.204192246155111334e+00
1.721684716987086139e+00 1.331126347029738533e-01 5.809594116695310007e+00 2.014858686353043549e+00
1.564544247933183030e+00 2.254013321760726107e-01 5.836800634134804433e+00 2.105241641566997224e+00
1.649154224412701097e+00 2.358007201243950135e-01 3.147464777120807078e+00 1.104899721923462419e+00
1.737376976448352650e+00 1.478773145220397822e-01 3.166169101000164243e+00 1.149397143409830679e+00
1.704056282451264837e+00 9.343324249020712458e-02 3.205880714239663476e+00 9.375584908334408940e-01
1.528514915409226793e+00 1.722965623357350928e-01 3.227002295642639851e+00 9.443020540795037387e-01
1.627718594047802725e+00 2.118844741338370419e-01 3.119067006248524621e+00 1.353004118923148758e+00
1.754791805650372183e+00 3.720080015872122559e-01 5.793587160973823202e+00 2.144713235521574113e+00
1.763193001173788632e+00 2.135801641085701696e-01 3.151606855224222681e+00 1.051971149034994335e+00
1.807469902699025743e+00 2.675003056021996173e-01 5.817857064571949621e+00 2.091473555450688249e+00
1.789488220646637595e+00 3.364317983646638588e-01 3.168066496983096947e+00 1.197216859220319396e+00
1.763562348474286168e+00 3.001699070330365871e-01 5.834160698440387094e+00 2.087843579350868062e+00
1.617789488333074122e+00 3.536632856165184968e-01 3.201576383958287586e+00 9.460477884395934733e-01
1.753549427977080466e+00 2.958016697228842418e-01 5.835272573410442476e+00 1.987582622411876221e+00
1.611452236453477571e+00 4.256019335911283008e-01 5.836792387179491115e+00 2.041993339073949532e+00
1.881740166493601762e+00 2.735461110474997071e-01 3.220579468036708803e+00 8.948743758478455712e-01
1.832371408944273528e+00 2.182345485623584658e-01 5.797181803486632035e+00 2.141463546764166281e+00
1.457122599857308298e+00 3.321935616740434583e-01 3.159004593006669914e+00 1.271533473245042511e+00
1.594353613070451869e+00 7.023174271678866987e-02 5.791974360495959928e+00 2.205298757648353813e+00
1.552256645086511622e+00 2.020302459029914566e-01 3.146201930678452552e+00 1.142756079537143865e+00
1.743152939044287919e+00 2.934881868140304384e-01 3.187162562899526375e+00 1.007365661035425131e+00
1.658738440155713256e+00 2.767988565999708328e-01 5.775350167212322638e+00 2.270727693469401398e+00
1.794470617393493228e+00 1.171764655160032476e-01 3.120330754189191591e+00 1.190020935117495515e+00
1.797182964529901117e+00 8.131446570924749651e-02 3.205446681208977910e+00 1.025530526809469212e+00
1.981780690769658682e+00 2.597514715410782493e-01 5.829075240156102566e+00 2.032644644590643423e+00
1.645041718067532299e+00 1.853351613406069021e-01 3.150432854276834505e+00 1.108198622705525160e+00
1.614543316110941706e+00 3.302517404964566694e-01 5.808971069691549083e+00 2.156839873252841322e+00
1.808147884106094949e+00 2.798002143294175958e-01 3.140323241348039307e+00 1.110886180832213466e+00
1.950969749409185106e+00 3.741563780885357460e-01 3.229364998979789458e+00 9.374385970394062406e-01
1.944851325279285392e+00 1.470853451665812273e-01 5.754797112937842130e+00 2.352722227508884156e+00
1.694587597590440309e+00 4.193674057533001154e-01 5.780512738286311070e+00 2.357156748176467698e+00
1.664014329312190066e+00 2.876796290409409096e-01 5.828637991976393096e+00 1.994434899163806341e+00
1.653170887068180939e+00 2.644514983544521414e-01 5.809518869654255901e+00 2.098632300858256361e+00
1.751542937921282350e+00 1.984269814018913003e-01 3.109663494954379104e+00 1.276203579764822127e+00
1.679304368887652998e+00 7.677276387818032788e-02 3.149467310811007170e+00 1.110616307070923625e+00
1.798274784954272620e+00 3.155747474836920752e-01 5.788037015619368120e+00 2.196229953749215369e+00
1.900686862660669885e+00 1.836678363355765953e-01 3.176108989564118801e+00 1.148306466491564537e+00
1.883147406941057866e+00 2.008493981003720563e-01 5.800346427379388992e+00 2.146667105187707314e+00
1.698119797698500300e+00 3.284787439374015072e-01 3.195302172752744418e+00 1.156780641394910880e+00
1.946041925548693818e+00 9.688879404864936262e-02 5.785763925065726454e+00 2.150656976509658147e+00
1.738353279766297277e+00 2.015276677388415649e-01 3.191071190225218235e+00 1.190038172340549538e+00
1.728210744386518227e+00 1.370082710941566972e-01 3.198828917282379614e+00 1.008904540560970453e+00
1.797409057385842779e+00 2.878253060060718127e-01 5.846089091284364159e+00 2.063439275733155220e+00
1.784297549542597672e+00 2.317855507253425706e-01 3.164679527170739526e+00 1.160170111223098210e+00
1.634102234951257504e+00 1.720624319532157998e-01 5.920700409417268162e+00 1.788208502604760719e+00
1.640305517791153189e+00 3.541358864215635727e-01 3.130246940822578150e+00 1.231669900898489267e+00
1.598960352980979938e+00 2.593157633173288623e-01 3.139875462732677036e+00 1.277929021125105535e+00
1.810179302103110954e+00 2.991680268893195382e-01 5.724638592128814985e+00 2.353282710311733972e+00
1.704862753848856105e+00 3.309897204841298901e-01 5.856888419323237116e+00 2.014954234545097922e+00
1.563718992349787840e+00 2.483975323793394807e-01 3.201375992342632593e+00 9.705298089918192872e-01
1.648488917556125699e+00 2.681788574622050447e-01 3.184095743799863598e+00 1.143555800437783487e+00
1.691961507146192201e+00 2.164898877666541210e-01 3.190278447222734126e+00 1.117706234874956239e+00
1.677159222921346782e+00 1.516274835097393137e-01 3.186475007485619404e+00 1.017431842034200340e+00
1.790600646330284595e+00 3.595615893698154153e-01 3.181828448860402947e+00 1.090964408731929680e+00
1.836829154560418953e+00 1.912844288548685157e-01 5.797197410687770613e+00 2.196470179601027528e+00
1.758133392361338032e+00 2.651965844497974345e-01 3.150988172361555151e+00 1.208612208090673823e+00
1.679229294536968453e+00 1.822732103091833089e-01 5.802232195004226156e+00 2.207384114783604190e+00
1.782761731071793143e+00 2.706479554454159775e-01 3.197838611456647495e+00 1.043659125926138742e+00
1.971888785482664108e+00 5.077728253143121151e-03 3.156662259555885530e+00 1.221078641347148830e+00
1.818414754860030458e+00 3.156489054544682205e-01 3.233344691513813984e+00 8.674545763503891393e-01
1.831621574589801238e+00 2.864787037606593145e-01 5.773215744800085147e+00 2.269649074344832318e+00
1.743087006315739540e+00 1.417636253386418410e-01 5.774973741302675379e+00 2.170712322916723558e+00
1.858256412053875817e+00 1.907135664705408296e-01 3.142683461413715129e+00 1.104739241676421901e+00
1.709464891235094930e+00 1.387686131325893690e-01 3.180864618007985367e+00 9.235658964885339328e-01
1.622711465092125493e+00 1.399585441970163657e-01 5.863268261296553874e+00 1.976190377836034351e+00
1.678971478645412407e+00 2.155626807201613815e-01 3.120229036799018640e+00 1.357629147002450187e+00
1.957609812132680815e+00 1.437115566238320596e-01 5.782863321399075218e+00 2.131688546376446336e+00
1.751538338726658317e+00 3.115303005933451885e-01 5.774714037730340088e+00 2.253988623451832485e+00
1.591387438243313301e+00 3.248685570050566795e-01 5.901413040282792899e+00 1.867703506441122929e+00
1.641766671014978307e+00 2.046637631958412307e-01 5.878596954816024400e+00 1.774331526129381942e+00
1.717287398549896427e+00 1.765922645184629935e-01 5.775258121316631410e+00 2.035201862303891662e+00
1.739046958468423831e+00 2.464019434396012009e-01 5.812934573344739952e+00 2.156686416634357784e+00
1.671635441041962933e+00 1.867997690629170648e-01 5.809390848280279407e+00 2.108495092558126949e+00
1.657151804880359292e+00 3.506430844918315692e-01 5.837226308963196608e+00 1.973767202542078936e+00
1.845157298116389288e+00 1.185884991137222677e-01 3.174628382723858611e+00 1.195832751507077907e+00
1.618581314329170961e+00 4.557058303819205847e-01 5.759627527407373826e+00 2.268115932097522602e+00
1.573474354860271429e+00 2.848622560258715630e-01 3.144569059654144016e+00 1.246178085815621506e+00
1.719216088418363819e+00 2.141861730344238879e-01 3.197021953143944994e+00 1.007745981452457418e+00
1.773832583974951360e+00 2.988374341388015942e-01 3.159181596785842761e+00 1.205681280240514797e+00
1.550662153617294647e+00 1.383479576991395454e-01 3.219252750838648591e+00 9.235528870364287934e-01
1.738661995081014711e+00 1.506315965777247357e-01 3.245998436165266288e+00 9.263082783330321979e-01
1.726855480476768179e+00 7.899339515417702628e-02 5.873539605430216248e+00 2.011959723247857657e+00
1.505294376865030648e+00 1.977752636439271683e-01 5.890556588442803054e+00 1.810451621762954932e+00
1.631488798524082018e+00 2.502437507167072361e-01 5.773587441854708402e+00 2.243390590858540090e+00
1.854979301695967253e+00 2.330439879724548469e-01 5.798642910290937813e+00 2.067933741867624242e+00
1.824486755782568137e+00 1.384363255501881440e-01 5.811075072823341792e+00 2.076244530647600062e+00
1.748576031333046288e+00 1.782873132857130116e-01 5.800172387571715937e+00 2.089975314724784372e+00
1.679398811310159001e+00 1.472428986456910671e-01 5.848847936192838048e+00 1.837045483904963916e+00
1.723456537221385254e+00 1.577639511076678325e-01 5.863407988858893916e+00 1.943990511626219497e+00
2.006778275547091095e+00 1.444105529924928355e-01 5.775877743942004372e+00 2.270097573653944600e+00
1.464713868739078162e+00 2.579719611164295046e-01 3.136847501940862593e+00 1.146027447963114287e+00
1.773748363757152280e+00 2.498068823430239505e-01 3.192733025610630104e+00 1.005819669260041627e+00
1.709226752856350284e+00 3.669731723032221282e-01 5.803354851718211194e+00 2.166979496531523441e+00
1.822103922003979415e+00 2.540678702280643186e-01 5.822144252934648989e+00 2.050360310665751307e+00
1.633011230458767615e+00 3.324013402439258691e-01 5.792205817680746271e+00 2.073078776548140212e+00
1.736313980776386989e+00 1.076898164474955344e-01 3.154404058175956926e+00 1.075433785836660050e+00
1.738084965924620029e+00 1.733579126947866200e-01 5.806393058518724892e+00 2.127613347369567975e+00
1.781660740763697515e+00 2.399915851610536777e-01 3.169211465807686867e+00 1.105296954581987290e+00
1.455364500700175645e+00 2.811269156711642125e-01 5.819587782169199031e+00 1.915520233472280287e+00
1.707034701288835610e+00 4.043524182685214186e-01 5.814426885530146194e+00 2.025799797271178981e+00
1.678284040839921776e+00 4.008948302134562880e-01 3.280213729253036892e+00 7.691280191992798665e-01
1.860829880098806788e+00 2.425793498620532063e-01 5.788743843780514986e+00 2.087173073593745265e+00
1.771151680953099383e+00 2.011807966356364830e-01 3.220081124224838387e+00 8.640753849549134280e-01
1.411490322423710975e+00 2.527010624263890115e-01 3.173378026071388636e+00 9.955150300801317576e-01
1.791771528659950707e+00 2.921410435470845890e-01 5.842318709208589311e+00 1.944922543579995722e+00
1.812949368944772210e+00 2.565294609080446264e-01 3.188349076236796087e+00 1.080722092935858081e+00
1.696771054751371466e+00 3.520376023153328759e-01 5.856995181713857690e+00 1.981252530274692170e+00
1.853625460450466722e+00 3.880982869998286233e-01 3.190641993330181947e+00 9.297249589425192751e-01
1.903772673927009329e+00 2.120757048939863054e-01 5.838482927999120164e+00 1.932865553173708006e+00
1.846636764473049475e+00 1.847397532192132097e-01 5.887666922390152990e+00 1.884377037763244278e+00
1.664694871457896630e+00 2.257802766329808364e-01 5.808220071438300991e+00 2.109624494709655629e+00
1.849846449809850801e+00 1.631350038663956781e-01 5.814489701636619934e+00 2.086022203987295320e+00
1.622031245954798973e+00 1.789246912573707604e-01 3.157520291742705876e+00 1.195290278223099412e+00
1.790850399464594123e+00 2.873727368582770225e-01 3.190608345535312473e+00 1.031857065325685108e+00
1.680045151237198553e+00 1.544305477506759949e-01 3.162359073080055705e+00 1.174493595225223563e+00
1.695200683519771045e+00 3.724173237808003911e-01 5.846482460981855311e+00 2.019810063650179455e+00
1.814146778792108172e+00 2.754762861167190380e-01 5.852634518749947112e+00 1.957492631781255987e+00
1.680498422985110762e+00 2.042244473601058097e-01 3.128282352087195406e+00 1.214325406340982072e+00
1.519592179638839635e+00 2.553887187860377495e-01 3.118624607548954319e+00 1.231419102864487858e+00
1.548871957736457361e+00 2.358447337857754178e-01 3.176819546963867147e+00 1.018130707340072272e+00
1.885534934547013153e+00 2.864824143791273592e-01 5.820986274582856446e+00 2.163910872096068250e+00
1.737873220598744162e+00 3.793604939094166184e-01 5.831490781663943856e+00 2.074402558287755216e+00
1.743447337248998030e+00 7.216715630836745277e-02 5.805923872100165362e+00 2.187680011089317311e+00
1.772753939787008681e+00 1.314903920255616754e-01 3.206844206893516791e+00 8.120990733084320068e-01
1.770186509952055953e+00 2.027069966189483097e-01 3.218318909558526730e+00 1.010507971999514032e+00
1.800671271752325442e+00 2.893913249071977667e-01 3.242693950691156513e+00 8.517419644163927162e-01
1.828584942430590221e+00 1.171064067918980989e-01 5.808111274643452226e+00 2.137148762094335908e+00
1.802324861546115153e+00 2.044922414632814878e-01 3.169445155863393815e+00 1.119231525610460354e+00
1.710892993153854125e+00 1.488560761016781697e-01 3.202311884906005268e+00 9.647789281860192911e-01
1.717121791287507193e+00 1.819033497682513989e-01 3.124323264944160350e+00 1.276681168796748755e+00
1.786907785760724066e+00 2.541747650078698406e-01 3.279288303816426442e+00 7.950071270688021663e-01
1.685042384438709018e+00 2.351497439416849744e-01 3.166743795117467286e+00 1.159884586353407299e+00
1.680330209796908392e+00 2.115426872977259620e-01 3.163849329501203123e+00 1.172633423563897992e+00
1.792142072599406388e+00 3.402023759562138316e-01 3.176263107162930144e+00 1.201357514062127541e+00
1.750494916148688684e+00 3.388558181917136203e-01 3.158583030893135302e+00 1.222821637542034878e+00
1.727995288591904988e+00 2.045971426182902064e-01 3.229245036781752454e+00 8.453400789975863416e-01
1.806539641490807258e+00 2.448039447725105511e-01 5.801601240227774348e+00 2.101069265201436664e+00
1.935943033024651427e+00 2.729458655637548858e-01 5.790279717565998574e+00 2.175353515180761033e+00
1.715286256396003628e+00 3.208817337962228677e-01 3.105185521166998530e+00 1.485997170040064708e+00
1.785521927464679415e+00 1.978944835797458168e-01 3.173716793703881933e+00 1.200889573504718921e+00
1.716000216128733324e+00 5.615644374797046368e-02 3.181503713418978307e+00 1.014983028776943685e+00
1.832595620869380548e+00 3.050628813380571458e-01 5.849779925418398641e+00 1.978499690589327509e+00
1.762838887677431909e+00 3.215175955629150373e-01 3.211400700373731709e+00 9.048502194055665360e-01
1.760541212393977650e+00 3.129741270546846366e-01 3.161461834184644548e+00 1.109332325036919586e+00
