weight logl location amplitude width
0.000000000000000000e+00 -1.238022173684016707e+03 2.852806673247981761e-01 8.721853134877985969e-01 3.983500731996344468e-01
0.000000000000000000e+00 -1.233001530989322873e+03 7.946646620744552969e-01 8.337575205490155295e-01 6.824611941905032175e-01
0.000000000000000000e+00 -1.187770853599278553e+03 1.082773719578467020e-01 8.674906961551970275e-01 5.115298384898223638e-01
0.000000000000000000e+00 -1.169164146475633515e+03 4.610735326834261016e-01 7.076318891713798687e-01 8.807142579790744330e-01
0.000000000000000000e+00 -1.029800057849179893e+03 5.054672670865012485e-01 7.047873124954050494e-01 8.616736792414136925e-01
0.000000000000000000e+00 -1.017459551966366234e+03 4.881654043208458749e-01 9.213232410040450571e-01 2.906458731372191240e-01
0.000000000000000000e+00 -1.012753823486838996e+03 6.860436144653869750e-01 7.313561952969568347e-01 8.188264487372867162e-01
0.000000000000000000e+00 -1.002981589011456322e+03 9.203275109009128041e-01 7.920937808405829061e-01 7.029662276044964520e-01
0.000000000000000000e+00 -9.358922463776839322e+02 1.856077652068499617e-02 7.241944572004884728e-01 8.271986788732911267e-01
0.000000000000000000e+00 -9.299145528340624196e+02 7.988468819193746961e-01 8.711758549078850722e-01 2.930415819500433727e-01
0.000000000000000000e+00 -9.239105208046119060e+02 1.428626064345994706e-01 8.241794130884854130e-01 4.870242344922941502e-01
0.000000000000000000e+00 -9.179486034638773617e+02 8.236419472935299080e-01 8.185056598879475454e-01 4.447645097152033156e-01
0.000000000000000000e+00 -9.095370062612225865e+02 8.274870083663782294e-01 7.637404621122594328e-01 7.208741006780858829e-01
0.000000000000000000e+00 -9.060976561977405481e+02 2.241415649747322547e-01 8.769793316153893237e-01 5.380223134369795934e-01
0.000000000000000000e+00 -8.679592874045667941e+02 5.849870906540911575e-01 8.530838372402408387e-01 5.612032864453244674e-01
0.000000000000000000e+00 -8.454062813866323722e+02 9.419690980746414644e-01 7.058390607908325842e-01 8.202149809992461682e-01
0.000000000000000000e+00 -8.398201821382670005e+02 7.800381823050478447e-01 6.884584069327535083e-01 8.481743849382610279e-01
0.000000000000000000e+00 -8.391632924982288841e+02 6.817075187060492869e-01 7.368690367277654918e-01 7.599675397695477841e-01
4.876427924453103391e-321 -8.009640408282673434e+02 3.355956729637699087e-01 8.012727594807687037e-01 4.530513752548560591e-01
1.437238007206624521e-297 -7.469215977705257501e+02 8.232327098073124461e-01 6.820463841116735093e-01 8.123667694889934454e-01
1.584299224218038059e-296 -7.445190937190241129e+02 1.034699030464868441e-01 8.122141490781622508e-01 5.513158716961086281e-01
2.101196016535988366e-293 -7.373264739054804977e+02 1.571088940395521938e-01 8.300058553438713904e-01 5.508334275644125588e-01
3.129020982105992975e-293 -7.369257604494171119e+02 1.282079906437755268e-01 6.423865144269566008e-01 8.622353252936318935e-01
5.028649008679206831e-285 -7.180281485145276292e+02 8.724910108321782820e-01 8.127114558811161515e-01 4.962031139690780135e-01
4.149202518438304721e-282 -7.113101284452925483e+02 2.088173516205839020e-01 7.089958108215210775e-01 8.715300770898407601e-01
9.109372440061734966e-282 -7.105212407748691703e+02 6.858767330879707025e-01 4.826632580435272768e-01 9.954855221572497248e-01
3.384347678744865950e-274 -6.930882026744728819e+02 5.254681367277881376e-01 7.440505370213694736e-01 6.853699560530079893e-01
1.084628935946376553e-269 -6.827107004539354875e+02 9.258320241986272015e-01 7.839836592517767100e-01 5.265261559238425537e-01
6.863839231781368239e-265 -6.716528310759706528e+02 6.730605893517027649e-02 7.666804319099463916e-01 1.725171562582156204e-01
2.270141255168639166e-262 -6.658490006804528321e+02 3.113590967345858385e-01 6.644569945468508099e-01 8.589650271660238534e-01
9.407782232011189634e-261 -6.621222204001818454e+02 4.440241897110182023e-01 8.375243917008104999e-01 3.977731879192411002e-01
7.200033079828829427e-252 -6.416639061865840858e+02 5.787828140313786562e-01 8.313816234802500205e-01 3.317979945804018227e-01
6.616398828893581310e-250 -6.371407703826426996e+02 7.778652136592086874e-01 6.991122442042946306e-01 7.223030950304260012e-01
3.972014472266100240e-249 -6.353459631382862653e+02 2.269897776329983241e-01 7.585813831552407072e-01 4.494652020680395266e-01
3.403555170832023216e-246 -6.285901607252488930e+02 4.856047474213824877e-01 6.417486466557169589e-01 8.123465658820315793e-01
2.474176439625939336e-243 -6.219988183810895634e+02 6.504755119447409584e-01 5.370133735333325609e-01 9.416410907459745738e-01
6.901909552975314596e-242 -6.186678427569518135e+02 5.704005051584295494e-01 7.062841137948228099e-01 7.005848557990094205e-01
4.326708787944388427e-239 -6.122245784402609843e+02 4.625913695227800160e-01 7.451661045873162470e-01 5.228449370677211716e-01
2.028487964012458484e-238 -6.106770098348949887e+02 7.640666319682708485e-01 7.211101697980413228e-01 6.714880445065228853e-01
8.502103941003308776e-232 -5.954259762917967009e+02 4.120334214530442241e-01 6.804409324857632058e-01 7.580065783581052541e-01
1.055153095545705290e-227 -5.859971786115037276e+02 1.700204793517585689e-01 7.638731584698257304e-01 5.098123303702453146e-01
1.564532634462395859e-227 -5.856007773388998885e+02 4.408480300250950945e-01 7.193396109794392146e-01 6.330049890253081069e-01
4.222317229461240827e-223 -5.753951400263373444e+02 1.551877301420488964e-01 8.556204678834211652e-01 5.103897774913804808e-01
7.406562275603192750e-223 -5.748306577089479106e+02 8.596927165347848510e-01 5.696382063536442608e-01 8.651004532647043055e-01
6.779967366155028753e-220 -5.680087965425175298e+02 5.607720681502111892e-01 5.099776267496735072e-01 9.396718790969870172e-01
2.930079107990522797e-219 -5.665426543162341204e+02 3.439139000346985720e-01 8.278213832339272882e-01 2.501594829623206007e-01
1.186830709150975939e-218 -5.651413121605282868e+02 5.967655576140451501e-01 7.177627697225339443e-01 5.111683019469328570e-01
2.644855931619392162e-216 -5.597323118636005574e+02 6.757529942308131421e-01 6.009986935782680728e-01 8.199926669607190410e-01
2.604776589967707922e-214 -5.551399113637235132e+02 1.141515932697929614e-01 8.522891658673827919e-01 4.832902635776242795e-01
2.385377571534480461e-211 -5.483176455715339443e+02 6.382033674089956365e-01 6.905409500134480627e-01 4.802177496089895525e-01
1.153833933014080789e-210 -5.467388276490695489e+02 7.841281049510950840e-02 5.014081719497098799e-01 9.237665948943735161e-01
3.348352545784394123e-210 -5.456709494537692535e+02 4.939278347639922684e-01 6.327724089722590595e-01 7.081922163640180790e-01
9.483289908192539353e-210 -5.446273866084735573e+02 4.130024213582336179e-01 9.037234246604419763e-01 3.009666749312698286e-01
1.308348177196869418e-207 -5.396978972141540680e+02 6.710604582456568545e-01 7.903071905644672990e-01 3.486669129268611389e-01
3.802502147481857357e-207 -5.386285033123778021e+02 9.655391892682363419e-02 6.040580289086890931e-01 7.320773646986401539e-01
5.678554448660482165e-207 -5.382249659204165937e+02 1.971896612414605343e-01 6.289924757954173939e-01 7.476841502637068260e-01
2.184658359572127768e-205 -5.345725329771488532e+02 6.860535329038039976e-01 7.315824967546367130e-01 5.389075421077387240e-01
7.299077127428290093e-205 -5.333637445170337514e+02 5.051807931439824539e-01 6.883248148550198398e-01 4.741379448601431568e-01
1.627184950284312705e-204 -5.325595558458746837e+02 7.264868184788283445e-01 6.899359444877155578e-01 6.283864405622806570e-01
2.969064011551815750e-204 -5.319556605877825177e+02 5.778461913228785107e-01 6.219636644392214642e-01 7.045884913215225698e-01
1.436878975536474931e-201 -5.257711786809949217e+02 9.771041436342606801e-01 8.076203765225640208e-01 4.443891818289805729e-01
1.073090455089200391e-200 -5.237580242101221302e+02 9.295217850478277866e-01 4.228639445531651164e-01 9.943513198884125215e-01
4.390200945462811107e-200 -5.223466919718324561e+02 6.734023401998169289e-01 6.042878441077585983e-01 7.537671215422011572e-01
4.111294949530135977e-198 -5.178046587335762752e+02 2.926648148363466539e-01 6.418528693699957488e-01 6.547961230693537527e-01
2.264405252233575353e-196 -5.137934144566906980e+02 7.634689838185717559e-01 5.987247500230922226e-01 7.509234095964611999e-01
2.326245387798942755e-196 -5.137639710530537513e+02 4.957018454163560905e-01 6.396720447516790475e-01 4.670301271309189595e-01
2.753033968999521978e-196 -5.135930230343625453e+02 2.242047440027103988e-01 9.397001537526068482e-01 3.976561494242011330e-01
1.241581904908722125e-195 -5.120842552100253897e+02 4.621536251297853060e-01 6.495042447047901790e-01 5.861776157705191892e-01
8.898479878623641929e-195 -5.101122610443602525e+02 3.830517274004338057e-01 8.622830524616184045e-01 4.698396402804897454e-01
1.161835330275850887e-194 -5.098430554773011636e+02 9.239037499659259467e-01 4.237186599242642737e-01 9.529241390640120768e-01
1.300102145417954323e-193 -5.074255284855883588e+02 1.083931219309863803e-02 6.947359426532644378e-01 5.130629208901794636e-01
5.613202496230606309e-193 -5.059603499087655791e+02 7.989619384974815386e-01 5.739684748076323562e-01 7.530181190395672797e-01
1.873933303097790398e-191 -5.024497615418594592e+02 1.316189933351633590e-01 5.954383369059771391e-01 6.395353027136354562e-01
3.679355499949060284e-191 -5.017725635334201115e+02 7.752559263836039660e-01 5.113884863231952238e-01 8.496441751617093141e-01
4.123890748862498565e-190 -4.993534189671280501e+02 3.862053156584135394e-01 6.454051751734590781e-01 6.105027259409147034e-01
1.192412883878849945e-189 -4.982891520606306131e+02 7.320874952598033225e-03 5.555029709637780977e-01 7.617078937210369771e-01
2.313348690334042088e-188 -4.953213497310958360e+02 4.362696027004024923e-01 6.230602277229762009e-01 4.027680259263921592e-01
5.001145675263389840e-188 -4.945478788341579843e+02 6.876201159548408492e-01 6.972837008881577203e-01 3.775503591128888115e-01
5.254906333290566185e-188 -4.944958836755297398e+02 3.012429709168078507e-01 5.461927286512391344e-01 7.294823753256157728e-01
9.948084490257380594e-188 -4.938551658363019214e+02 7.416982996046568299e-01 5.892221075300709821e-01 6.664700141096135955e-01
1.120751983104837041e-186 -4.914308757959129821e+02 3.233698626558668687e-01 5.849529509511458558e-01 9.012558511281686391e-01
1.984286964867997636e-186 -4.908571160314554618e+02 8.708121764616889582e-01 8.255781094758611882e-01 4.441472119059245438e-01
2.332857563813554425e-186 -4.906927817310354953e+02 8.540284035965113318e-01 5.745228776263949788e-01 6.590632919855726746e-01
3.347311167528800011e-186 -4.903292182824160363e+02 4.723675718527530210e-01 6.572219369527895205e-01 4.570649411935728823e-01
3.809145142201443302e-186 -4.901974708775713907e+02 5.535586216188731479e-01 5.777862429213392881e-01 7.156892574419307929e-01
2.574565245610948551e-185 -4.882841098932099158e+02 1.063186102794113630e-01 5.052237970658493005e-01 6.622562222432299972e-01
2.757485891195794558e-185 -4.882129712208028423e+02 6.011948522062051659e-01 3.997180276669545229e-01 9.293619623721226519e-01
4.175030639357931713e-185 -4.877956688793709077e+02 9.692764923517356301e-01 3.628763362040271501e-01 9.630898012677602260e-01
1.198896943799495024e-184 -4.867383035628633934e+02 9.327465609344633979e-01 5.730546293826036530e-01 1.217075098537624411e-01
1.628125233690727749e-184 -4.864297762939278869e+02 8.124412610197605522e-01 4.621221440785053813e-01 7.826365023956898259e-01
3.616067969277990308e-184 -4.856293182442542502e+02 9.562154878994371110e-01 8.357691916711126323e-01 3.362712404627911100e-01
5.460043832630653005e-184 -4.852147486657422064e+02 5.489497148742868982e-01 8.710530561152389772e-01 3.881079303787343671e-01
6.329557859585317857e-184 -4.850644750981113020e+02 4.899598561694180621e-01 5.447072192612517627e-01 5.656291933799156846e-01
7.385826442789546266e-184 -4.849076426653998624e+02 1.580421407883584317e-01 8.303385726258837307e-01 3.265342982949558381e-01
8.433007672008001143e-184 -4.847725519930688165e+02 6.798349970732199266e-01 5.435756256858738089e-01 5.128570537154653053e-01
9.893507768231000524e-184 -4.846103267223857642e+02 6.045065217964596949e-01 6.519516682037944655e-01 2.584123157954749672e-01
1.249430212151823216e-183 -4.843744327733136288e+02 8.962581620563309093e-01 4.124882181601824405e-01 8.078060187240448942e-01
2.588312920105332765e-183 -4.836436141091559193e+02 5.973530345433598621e-01 4.724374504612599557e-01 7.925373760638138032e-01
2.677673145217124689e-183 -4.836071722024303767e+02 8.308364422432005236e-01 4.060289602066927683e-01 8.314116904801949204e-01
3.500143996133640583e-183 -4.833368162810255626e+02 8.017743509578093564e-01 3.806515601356577072e-01 8.938393403133839676e-01
9.173037522790200246e-183 -4.823708519133388677e+02 5.902297512741291330e-01 4.210043815883720564e-01 8.751931822955459905e-01
1.269589185273720627e-182 -4.820433419254546834e+02 1.741419646784191366e-01 9.853934811678666250e-01 3.434135467137240383e-01
1.367438460968358944e-182 -4.819665960442516734e+02 9.088287368246849018e-01 6.313955353984012087e-01 3.133135814055902912e-01
1.432732696097072279e-182 -4.819174517004619247e+02 3.155228459259318274e-01 7.247717774708780647e-01 4.903546998027318304e-01
1.513003281715933268e-182 -4.818604386936166861e+02 5.737942052322768660e-01 4.843003467454474187e-01 6.933240373760110042e-01
1.857851001807443752e-182 -4.816526148530409728e+02 8.828462423436800321e-01 4.902055161571963193e-01 4.518204108972189159e-01
3.450219018627902069e-182 -4.810310975847445434e+02 7.954120470807501952e-02 5.549316060231699321e-01 5.370913070210986406e-01
7.090309402855380301e-182 -4.803083063185104038e+02 1.951932797907601769e-01 6.539738721479537720e-01 4.094926662776783299e-01
8.028106541797342546e-182 -4.801815865953118418e+02 1.091401760476853333e-01 3.686771538190543041e-01 7.475848236682086645e-01
1.426095346864289339e-181 -4.796045100215234243e+02 4.396678939613717363e-01 3.989424491560495944e-01 8.801546020106235657e-01
1.873751708363275467e-181 -4.793290075222698192e+02 1.429022561459633023e-01 3.801935879138291785e-01 8.202331151053028346e-01
2.506871325650130406e-181 -4.790354147126071211e+02 8.677979085384395219e-01 6.193890815937086458e-01 4.110518912407504777e-01
2.568112247633791887e-181 -4.790087791094287581e+02 8.256206823420086938e-01 3.649631831772395252e-01 7.662797509668070051e-01
2.673525049316317043e-181 -4.789660523595919130e+02 7.079631449854616454e-01 7.979782686711892614e-01 3.356459753788374467e-01
2.716744647274841639e-181 -4.789475158617479451e+02 4.934774747727318500e-01 3.595650352926353932e-01 8.228615298947269396e-01
3.835685910953339024e-181 -4.786001019300836106e+02 9.161702662767321481e-01 4.113551175817965477e-01 7.004379015757686844e-01
3.875392054004544578e-181 -4.785873033715245697e+02 3.390162933101678044e-01 5.698945691968095861e-01 4.760358141163667511e-01
3.914227159592136397e-181 -4.785748322994404589e+02 9.628728242016174610e-01 4.256018508374895815e-01 8.396559638088414435e-01
3.928693520908464424e-181 -4.785686432712552687e+02 3.771605930704281517e-01 5.352035438479898488e-01 3.656442393692765913e-01
6.618451831078660454e-181 -4.780445887242149752e+02 4.815717458762036607e-01 3.866149544854476927e-01 7.748319498728606369e-01
6.879006474878194919e-181 -4.780034759706427394e+02 6.881880555426052037e-01 4.671396499955563497e-01 5.505976910625378640e-01
7.116406270474110442e-181 -4.779670473437308260e+02 8.654866617318511812e-01 4.256175202073774200e-01 6.716362205531760665e-01
7.217188155443931806e-181 -4.779504847795450360e+02 1.774177403109568063e-01 5.495170465507237534e-01 5.693106372196629072e-01
7.624572458181359618e-181 -4.778930739545757547e+02 6.136590850021538257e-01 4.594597679494698550e-01 2.827073614439689075e-01
8.501029271441497747e-181 -4.777817629575158094e+02 1.726488272573949434e-01 4.753212379168562096e-01 7.278583360260943991e-01
9.262966304685282647e-181 -4.776934258717981265e+02 5.292571301229450631e-01 4.566004578335451924e-01 3.065138933185124204e-01
1.051685639635072625e-180 -4.775639708634251974e+02 7.313849187343383074e-01 6.581014101557449703e-01 1.514207849003911255e-01
1.335949613500194407e-180 -4.773222227514876863e+02 8.675594919665572391e-01 5.077890200846901791e-01 4.405979146418188552e-01
1.496249357404702852e-180 -4.772064035630255603e+02 4.440244432125087792e-01 6.048768204256056435e-01 3.694582401210615430e-01
1.706711163291093245e-180 -4.770722968891606683e+02 9.203357348593399490e-02 7.165664006273056996e-01 1.447698170693431097e-01
1.878286977465589423e-180 -4.769740049321811171e+02 9.223221014810507601e-01 2.725268153366438018e-01 8.999064617793365306e-01
2.170766637039969675e-180 -4.768267847173259497e+02 8.291639375428112579e-01 3.631243131519021894e-01 6.062929340068263784e-01
2.233540628535548530e-180 -4.767957770592763040e+02 3.065184057028758069e-01 4.263427707931869426e-01 7.986509205016218971e-01
2.253313857154228801e-180 -4.767844631533702682e+02 2.140428179355936544e-01 6.164379066149308084e-01 4.923788315288899486e-01
2.254286758499460380e-180 -4.767815314818699335e+02 1.177840398837333158e-01 2.926709733886190268e-01 7.422809626069412081e-01
2.708644763370567995e-180 -4.765954166889558223e+02 6.553684869452418571e-01 4.973787406654709420e-01 6.462701178470537933e-01
2.741104786821173543e-180 -4.765810040654419595e+02 7.509015429344106929e-01 2.643128827757611488e-01 9.379233332172227655e-01
2.993559880092976811e-180 -4.764904018368901006e+02 1.288267598640066014e-01 9.534188918273577285e-01 3.468691473924674362e-01
4.079606054674794130e-180 -4.761783646829173904e+02 3.101323735352092825e-01 4.383484814662041984e-01 5.227992019281108016e-01
4.080882676834924278e-180 -4.761755518040660036e+02 5.799045014177620638e-01 3.114013324007706141e-01 4.462231677712605871e-01
4.677724895749361911e-180 -4.760365532531034205e+02 6.305187800795407638e-01 3.528726203156152819e-01 5.539789526441564194e-01
5.425741376686093459e-180 -4.758857105620584775e+02 2.838615040977104931e-01 8.161666550184183411e-01 3.154233461291776619e-01
6.050604663119776117e-180 -4.757742069000789797e+02 2.747226206185082731e-02 4.475912139826963010e-01 5.646044692838796397e-01
6.447188266400254252e-180 -4.757082210033712499e+02 4.704455883421284623e-01 4.660186041517861977e-01 5.926649115930737732e-01
6.704323819416109899e-180 -4.756666124470128238e+02 3.831331386719852850e-01 5.640151527004089171e-01 5.494424788910817758e-01
7.334432223166344576e-180 -4.755742851093673380e+02 8.220698687527676629e-01 2.559359510986047859e-01 6.978964915527972046e-01
7.608878539690913821e-180 -4.755350493170943764e+02 8.312504423275975940e-01 7.419546261637698370e-01 1.712060008158076130e-01
8.708326349323815631e-180 -4.753975854918199389e+02 6.520912143730668298e-01 5.305961946445831856e-01 5.271234709461845025e-01
1.006177098034137448e-179 -4.752506219204834679e+02 1.536821442015886552e-01 3.917194033876351122e-01 7.546091483698510460e-01
1.011019360089547816e-179 -4.752433209291502862e+02 6.932036538898215250e-01 3.972677180958459342e-01 5.396764161692698680e-01
1.028565181531983119e-179 -4.752236152150132398e+02 8.780214108119283045e-01 5.678336184069584514e-01 4.903298133595751507e-01
1.113657686767355659e-179 -4.751416302071405653e+02 4.617392790966881044e-01 2.542454142845732568e-01 8.714536733774865818e-01
1.155423135837367491e-179 -4.751023133901931033e+02 8.840865919498591685e-01 3.262343376524495797e-01 4.861479952394806014e-01
1.189612959983157691e-179 -4.750706520079423285e+02 7.388263239002486049e-01 4.479237463172665024e-01 2.458772634541475099e-01
1.303854439069044203e-179 -4.749764551876579617e+02 1.116219633003060485e-01 5.057820944104242100e-01 4.343597890691739405e-01
1.356593936214956923e-179 -4.749343029187711522e+02 9.901967449252147002e-02 9.152123420728619507e-02 8.269901773619644514e-01
1.429428072473092256e-179 -4.748795056034996946e+02 2.114163423808406161e-01 3.935142551948076495e-01 5.663419855325823038e-01
1.482251615023722348e-179 -4.748407177252703946e+02 4.935156247058009038e-01 4.353989116824663608e-01 4.366024597995609158e-01
1.517590482251619453e-179 -4.748146561504109968e+02 9.981135544868622311e-01 5.985007171611883559e-01 4.164064117089223416e-01
1.564738602542609460e-179 -4.747815612355386747e+02 9.129818489532677273e-01 1.504938652945756461e-01 9.558944575071903760e-01
1.609577997508633481e-179 -4.747508079871608970e+02 3.696227550504677106e-01 5.796386959016923690e-01 6.707141026293972352e-02
1.643776121249652896e-179 -4.747272839103786737e+02 8.262635468323509258e-01 2.010482157246306079e-01 6.077330248032538629e-01
1.679160641924774851e-179 -4.747034859677882537e+02 4.904844611851935099e-01 4.086222890828902221e-01 4.629438300779130655e-01
1.898668141902792520e-179 -4.745781273560243108e+02 3.033791433267183368e-01 3.518135497478298568e-01 3.171160501974277235e-01
1.896415789471442336e-179 -4.745768143404159787e+02 5.775166476814355132e-01 1.962540567669087688e-01 5.413486220520254966e-01
1.900274121351426135e-179 -4.745722818682895650e+02 7.374054864327372893e-02 2.485227467499024900e-01 5.096131564248419510e-01
1.932674432565350025e-179 -4.745528752583978758e+02 8.757376342068701192e-01 3.064170789822957541e-01 6.547846519135357424e-01
1.930831562447906834e-179 -4.745513292469562430e+02 3.370441734699959335e-01 2.365512986890181413e-01 4.181524269127059323e-01
2.002521074979058673e-179 -4.745123730942117959e+02 8.289329811849210916e-02 2.818111589072316292e-01 4.948097440769813060e-01
2.144564086553928479e-179 -4.744413437097753103e+02 9.399520560253804558e-02 1.019912527745370223e-01 7.170407257442648064e-01
2.190207023802541165e-179 -4.744177839476736267e+02 2.175432851597456363e-01 2.706746666633480514e-01 5.173675987599465342e-01
2.217585915382577315e-179 -4.744028608397461539e+02 4.225281733437812326e-01 3.538135882377744235e-01 7.667748974999955003e-01
2.212652346427143887e-179 -4.744025880657792982e+02 8.234628439596410887e-01 1.576505588559539150e-01 5.682101093287137417e-01
2.236667607231404744e-179 -4.743892929356147761e+02 6.886216541470746577e-01 2.805457951936974892e-01 4.242707638180568397e-01
2.295743101482884173e-179 -4.743607234358517530e+02 1.767650926383981247e-01 4.168674352917175474e-01 6.698221826364150200e-01
2.305703309234806993e-179 -4.743538942652306787e+02 4.712168332557494788e-01 3.449547650636517471e-01 7.171384483036091773e-01
2.314360398427112578e-179 -4.743476466548632970e+02 2.212780424296560966e-01 5.806158030956523053e-01 3.878312175821446717e-01
2.343760438052680637e-179 -4.743325233541551142e+02 8.231746896009106695e-01 1.454034892958759873e-01 5.445070024801311748e-01
2.349018732038534763e-179 -4.743277823383323266e+02 8.217306058432013449e-01 1.671296063832896639e-01 5.345113788047970438e-01
2.380964606075372185e-179 -4.743117743162077318e+02 1.011679741770666885e-01 7.742014518481243890e-02 3.820936194397582808e-01
2.386091135747418404e-179 -4.743071234994663428e+02 8.142492934385978653e-01 2.827955677575672011e-01 3.437215921450196277e-01
2.408884255014132299e-179 -4.742951163428740529e+02 4.380157276419441859e-01 2.702489977655284648e-01 6.615847070571375665e-01
