logz logzerr logvol nlive logl logwt insert_order
-1.858678918045877026e+03 2.401597961797853031e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -1.828254250033745393e+03 -1.834339464320436718e+03 nan
-1.834339464320409888e+03 1.243175173470527639e+01 -9.500000000000004274e-02 4.000000000000000000e+02 -1.827853402199039465e+03 -1.833941116485730845e+03 nan
-1.833427437871050643e+03 1.121308299092421734e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -1.800821353983023300e+03 -1.806911568269714508e+03 nan
-1.806911568269711552e+03 1.881545509728506360e+01 -1.000000000000000472e-01 4.000000000000000000e+02 -1.775410832388176459e+03 -1.781503546674867721e+03 nan
-1.781503546674858399e+03 2.663827899557646361e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -1.497883103024441425e+03 -1.503978317311132741e+03 nan
-1.503978317311132741e+03 1.591231516059435762e+02 -1.050000000000000516e-01 4.000000000000000000e+02 -1.387580658052641184e+03 -1.393678372339332554e+03 nan
-1.393678372339332554e+03 1.161542422838942201e+02 -1.075000000000000538e-01 4.000000000000000000e+02 -1.334720396427896048e+03 -1.340820610714587474e+03 nan
-1.340820610714587474e+03 4.709267238307570125e+01 -1.100000000000000561e-01 4.000000000000000000e+02 -1.326942208979476845e+03 -1.333044923266168098e+03 nan
-1.333044503535501008e+03 3.762697200097822492e+00 -1.125000000000000583e-01 4.000000000000000000e+02 -1.316374382448236247e+03 -1.322479596734927554e+03 nan
-1.322479570929344845e+03 3.206288731633020639e+00 -1.150000000000000605e-01 4.000000000000000000e+02 -1.263535283742574393e+03 -1.269642998029265755e+03 nan
-1.269642998029265755e+03 2.455105557243126668e+01 -1.175000000000000627e-01 4.000000000000000000e+02 -1.238022173684016707e+03 -1.244132387970708123e+03 nan
-1.244132387970699710e+03 3.087573104820566883e+01 -1.200000000000000649e-01 4.000000000000000000e+02 -1.233001530989322873e+03 -1.239114245276014117e+03 nan
-1.239107650266246992e+03 3.030520877167748850e+01 -1.225000000000000672e-01 4.000000000000000000e+02 -1.187770853599278553e+03 -1.193886067885969851e+03 nan
-1.193886067885969851e+03 3.979335465523364945e+01 -1.250000000000000555e-01 4.000000000000000000e+02 -1.169164146475633515e+03 -1.175281860762324868e+03 nan
-1.175281860754001627e+03 4.589021386779165113e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -1.029800057849179893e+03 -1.035920272135871301e+03 nan
-1.035920272135871301e+03 1.055714833827191654e+02 -1.300000000000000600e-01 4.000000000000000000e+02 -1.017459551966366234e+03 -1.023582266253057583e+03 nan
-1.023582261871069704e+03 6.851855143983641483e+01 -1.325000000000000622e-01 4.000000000000000000e+02 -1.012753823486838996e+03 -1.018879037773530285e+03 nan
-1.018870012622739864e+03 6.949607601140192514e+01 -1.350000000000000644e-01 4.000000000000000000e+02 -1.002981589011456322e+03 -1.009109303298147665e+03 nan
-1.009109245626112511e+03 6.879275855890846003e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -9.358922463776839322e+02 -9.420224606643752168e+02 nan
-9.420224606643752168e+02 3.531531824706112133e+01 -1.400000000000000688e-01 4.000000000000000000e+02 -9.299145528340624196e+02 -9.360472671207537587e+02 nan
-9.360447293334190135e+02 2.970391552562306714e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -9.239105208046119060e+02 -9.300457350913031860e+02 nan
-9.300432569180572955e+02 3.554309770422537262e+00 -1.450000000000000733e-01 4.000000000000000000e+02 -9.179486034638773617e+02 -9.240863177505686963e+02 nan
-9.240837332724632915e+02 3.953623827423086379e+00 -1.475000000000000755e-01 4.000000000000000000e+02 -9.095370062612225865e+02 -9.156772205479138620e+02 nan
-9.156769971652818185e+02 6.963219767539848171e+00 -1.500000000000000777e-01 4.000000000000000000e+02 -9.060976561977405481e+02 -9.122403704844318781e+02 nan
-9.122087041643856082e+02 6.525713163307366393e+00 -1.525000000000000799e-01 4.000000000000000000e+02 -8.679592874045667941e+02 -8.741045016912580650e+02 nan
-8.741045016912580650e+02 2.180421612627927530e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -8.454062813866323722e+02 -8.515539956733236977e+02 nan
-8.515539956731628308e+02 2.614706390687932824e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -8.398201821382670005e+02 -8.459703964249582668e+02 nan
-8.459666444608608344e+02 1.810544372334861407e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -8.391632924982288841e+02 -8.453160067849202051e+02 nan
-8.448961701195797787e+02 9.859710033404157636e-01 -1.625000000000000888e-01 4.000000000000000000e+02 -8.009640408282673434e+02 -8.071192551149586052e+02 nan
-8.071192551149586052e+02 1.641701426229260008e+01 -1.650000000000000910e-01 4.000000000000000000e+02 -7.469215977705257501e+02 -7.530793120572170665e+02 nan
-7.530793120572170665e+02 3.540700382558914328e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -7.445190937190241129e+02 -7.506793080057153702e+02 nan
-7.505924721905350907e+02 3.651205632361051556e+01 -1.700000000000000955e-01 4.000000000000000000e+02 -7.373264739054804977e+02 -7.434891881921718095e+02 nan
-7.434883661304327234e+02 2.335208554653532076e+01 -1.725000000000000977e-01 4.000000000000000000e+02 -7.369257604494171119e+02 -7.430909747361084783e+02 nan
-7.425769118004548091e+02 1.760049653063027364e+01 -1.750000000000000999e-01 4.000000000000000000e+02 -7.180281485145276292e+02 -7.241958628012189365e+02 nan
-7.241958627908146582e+02 7.555703356948675342e+00 -1.775000000000001021e-01 4.000000000000000000e+02 -7.113101284452925483e+02 -7.174803427319839102e+02 nan
-7.174791315102494309e+02 8.252414601702801278e+00 -1.800000000000001044e-01 4.000000000000000000e+02 -7.105212407748691703e+02 -7.166939550615604730e+02 nan
-7.163182351704165285e+02 3.883681518686837197e+00 -1.825000000000001066e-01 4.000000000000000000e+02 -6.930882026744728819e+02 -6.992634169611642392e+02 nan
-6.992634169219732030e+02 1.023732004621195024e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -6.827107004539354875e+02 -6.888884147406267857e+02 nan
-6.888883835382966936e+02 7.737776397741761514e+00 -1.875000000000001110e-01 4.000000000000000000e+02 -6.716528310759706528e+02 -6.778330453626620056e+02 nan
-6.778330295602200977e+02 6.949477256079317655e+00 -1.900000000000001132e-01 4.000000000000000000e+02 -6.658490006804528321e+02 -6.720317149671441257e+02 nan
-6.720286959516033676e+02 6.730628799225919501e+00 -1.925000000000001155e-01 4.000000000000000000e+02 -6.621222204001818454e+02 -6.683074346868731936e+02 nan
-6.682835195260159935e+02 3.053090282941831823e+00 -1.950000000000001177e-01 4.000000000000000000e+02 -6.416639061865840858e+02 -6.478516204732753749e+02 nan
-6.478516204719371672e+02 1.024876220364108725e+01 -1.975000000000001199e-01 4.000000000000000000e+02 -6.371407703826426996e+02 -6.433309846693340432e+02 nan
-6.433201613507352477e+02 9.424930840111095165e+00 -2.000000000000001221e-01 4.000000000000000000e+02 -6.353459631382862653e+02 -6.415386774249775499e+02 nan
-6.413830523300404138e+02 1.737987812772610940e+00 -2.025000000000001243e-01 4.000000000000000000e+02 -6.285901607252488930e+02 -6.347853750119402321e+02 nan
-6.347840124092929273e+02 4.065207679177722966e+00 -2.050000000000001266e-01 4.000000000000000000e+02 -6.219988183810895634e+02 -6.281965326677808434e+02 nan
-6.281951561084066498e+02 2.046144980497957011e+00 -2.075000000000001288e-01 4.000000000000000000e+02 -6.186678427569518135e+02 -6.248680570436431481e+02 nan
-6.248327892393921275e+02 1.976572125398895707e+00 -2.100000000000001310e-01 4.000000000000000000e+02 -6.122245784402609843e+02 -6.184272927269522597e+02 nan
-6.184256416411885766e+02 2.230728627886847004e+00 -2.125000000000001332e-01 4.000000000000000000e+02 -6.106770098348949887e+02 -6.168822241215863187e+02 nan
-6.166885920205783123e+02 2.917206267292191679e+00 -2.150000000000001354e-01 4.000000000000000000e+02 -5.954259762917967009e+02 -6.016336905784879718e+02 nan
-6.016336902889274825e+02 7.861146020142426138e+00 -2.175000000000001377e-01 4.000000000000000000e+02 -5.859971786115037276e+02 -5.922073928981950530e+02 nan
-5.922073123244477983e+02 1.219342911245651884e+01 -2.200000000000001399e-01 4.000000000000000000e+02 -5.856007773388998885e+02 -5.918134916255911548e+02 nan
-5.912979919545024359e+02 1.581325226747992030e+00 -2.225000000000001421e-01 4.000000000000000000e+02 -5.753951400263373444e+02 -5.816103543130286653e+02 nan
-5.816102922691475214e+02 3.861121419480713080e+00 -2.250000000000001443e-01 4.000000000000000000e+02 -5.748306577089479106e+02 -5.810483719956391724e+02 nan
-5.805972242523229170e+02 1.406311715421069142e+00 -2.275000000000001465e-01 4.000000000000000000e+02 -5.680087965425175298e+02 -5.742290108292088462e+02 nan
-5.742272970776565444e+02 3.718631222564321881e+00 -2.300000000000001488e-01 4.000000000000000000e+02 -5.665426543162341204e+02 -5.727653686029253777e+02 nan
-5.725569011449466643e+02 3.187207439177549784e+00 -2.325000000000001510e-01 4.000000000000000000e+02 -5.651413121605282868e+02 -5.713665264472195986e+02 nan
-5.711010077061154107e+02 2.860568117395829724e+00 -2.350000000000001532e-01 4.000000000000000000e+02 -5.597323118636005574e+02 -5.659600261502919238e+02 nan
-5.659541912635163499e+02 2.734256708798659563e+00 -2.375000000000001554e-01 4.000000000000000000e+02 -5.551399113637235132e+02 -5.613701256504148205e+02 nan
-5.613599641651300090e+02 3.001984815385974503e+00 -2.400000000000001577e-01 4.000000000000000000e+02 -5.483176455715339443e+02 -5.545503598582253062e+02 nan
-5.545492573369110687e+02 3.663556534955225263e+00 -2.425000000000001599e-01 4.000000000000000000e+02 -5.467388276490695489e+02 -5.529740419357608516e+02 nan
-5.527859346752941292e+02 4.740015359986456289e+00 -2.450000000000001621e-01 4.000000000000000000e+02 -5.456709494537692535e+02 -5.519086637404606108e+02 nan
-5.515608867672041242e+02 4.275296528617350766e+00 -2.475000000000001643e-01 4.000000000000000000e+02 -5.446273866084735573e+02 -5.508676008951648555e+02 nan
-5.504621820154126226e+02 8.452435627310662669e-01 -2.500000000000001665e-01 4.000000000000000000e+02 -5.396978972141540680e+02 -5.459406115008454208e+02 nan
-5.459297982397304168e+02 2.624702006995500714e+00 -2.525000000000001688e-01 4.000000000000000000e+02 -5.386285033123778021e+02 -5.448737175990690957e+02 nan
-5.445752318275767720e+02 2.909744341528290867e+00 -2.550000000000001710e-01 4.000000000000000000e+02 -5.382249659204165937e+02 -5.444726802071079419e+02 nan
-5.438294948080828135e+02 2.968580198699211969e+00 -2.575000000000001732e-01 4.000000000000000000e+02 -5.345725329771488532e+02 -5.408227472638401423e+02 nan
-5.407744788941027991e+02 3.521158593709115436e+00 -2.600000000000001754e-01 4.000000000000000000e+02 -5.333637445170337514e+02 -5.396164588037250951e+02 nan
-5.393433010985492047e+02 3.894284824219908625e+00 -2.625000000000001776e-01 4.000000000000000000e+02 -5.325595558458746837e+02 -5.388147701325659682e+02 nan
-5.383513693254046757e+02 1.279811002697162747e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -5.319556605877825177e+02 -5.382133748744738568e+02 nan
-5.375868464970471905e+02 1.554456843601757399e+00 -2.675000000000001821e-01 4.000000000000000000e+02 -5.257711786809949217e+02 -5.320313929676862017e+02 nan
-5.320275341080863427e+02 3.730619999877553994e+00 -2.700000000000001843e-01 4.000000000000000000e+02 -5.237580242101221302e+02 -5.300207384968134647e+02 nan
-5.298946181223507210e+02 3.160054213430771863e+00 -2.725000000000001865e-01 4.000000000000000000e+02 -5.223466919718324561e+02 -5.286119062585237316e+02 nan
-5.283671700573885346e+02 3.505623894359939818e+00 -2.750000000000001887e-01 4.000000000000000000e+02 -5.178046587335762752e+02 -5.240723730202676052e+02 nan
-5.240588258591411659e+02 4.748759061941321136e+00 -2.775000000000001910e-01 4.000000000000000000e+02 -5.137934144566906980e+02 -5.200636287433819689e+02 nan
-5.200453922257460135e+02 3.690956712653222116e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -5.137639710530537513e+02 -5.200366853397450768e+02 nan
-5.193478821259825509e+02 3.337497135711985141e+00 -2.825000000000001954e-01 4.000000000000000000e+02 -5.135930230343625453e+02 -5.198682373210538117e+02 nan
-5.188814414523434380e+02 1.050464850798089378e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -5.120842552100253897e+02 -5.183619694967167106e+02 nan
-5.178951994874265665e+02 8.319000057159269268e-01 -2.875000000000001998e-01 4.000000000000000000e+02 -5.101122610443602525e+02 -5.163924753310515143e+02 nan
-5.161915584556315935e+02 1.052556086081895215e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -5.098430554773011636e+02 -5.161257697639924800e+02 nan
-5.154649760077976453e+02 1.210094067421967123e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -5.074255284855883588e+02 -5.137107427722796729e+02 nan
-5.135511442114850524e+02 1.471050628787797132e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -5.059603499087655791e+02 -5.122480641954568910e+02 nan
-5.120077145754962658e+02 1.277368149636480377e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -5.024497615418594592e+02 -5.087399758285507687e+02 nan
-5.087025909664005781e+02 2.437596124093002192e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -5.017725635334201115e+02 -5.080652778201114188e+02 nan
-5.076408528667643054e+02 8.614570699596529879e-01 -3.025000000000002132e-01 4.000000000000000000e+02 -4.993534189671280501e+02 -5.056486332538193551e+02 nan
-5.055207746137591585e+02 1.111194986842146459e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -4.982891520606306131e+02 -5.045868663473219158e+02 nan
-5.042553961007203611e+02 1.392373319059226899e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -4.953213497310958360e+02 -5.016215640177871364e+02 nan
-5.015522219458049449e+02 2.409024645446633528e+00 -3.100000000000002198e-01 4.000000000000000000e+02 -4.945478788341579843e+02 -5.008505931208492825e+02 nan
-5.004479472419448598e+02 2.405720954257158262e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -4.944958836755297398e+02 -5.008010979622210357e+02 nan
-4.999158663354809846e+02 2.476487141076030518e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -4.938551658363019214e+02 -5.001628801229932151e+02 nan
-4.993386183840201511e+02 1.160298691332791288e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -4.914308757959129821e+02 -4.977410900826042734e+02 nan
-4.975567737146336640e+02 1.278925252009769142e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -4.908571160314554618e+02 -4.971698303181467509e+02 nan
-4.966515547929640206e+02 1.137153673152129674e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -4.906927817310354953e+02 -4.970079960177267822e+02 nan
-4.961208302979785572e+02 7.364734467125758632e-01 -3.250000000000002331e-01 4.000000000000000000e+02 -4.903292182824160363e+02 -4.966469325691073209e+02 nan
-4.956565280977809493e+02 6.046973136109126123e-01 -3.275000000000002354e-01 4.000000000000000000e+02 -4.901974708775713907e+02 -4.965176851642627298e+02 nan
-4.953039907848752819e+02 6.312977059290133530e-01 -3.300000000000002376e-01 4.000000000000000000e+02 -4.882841098932099158e+02 -4.946068241799012526e+02 nan
-4.942026970856477419e+02 8.835968019582188804e-01 -3.325000000000002398e-01 4.000000000000000000e+02 -4.882129712208028423e+02 -4.945381855074941768e+02 nan
-4.936632905444600965e+02 8.596831587647122408e-01 -3.350000000000002420e-01 4.000000000000000000e+02 -4.877956688793709077e+02 -4.941233831660622400e+02 nan
-4.931739591692152658e+02 7.097520336794406193e-01 -3.375000000000002442e-01 4.000000000000000000e+02 -4.867383035628633934e+02 -4.930685178495547234e+02 nan
-4.924267022381486640e+02 8.042578367784969373e-01 -3.400000000000002465e-01 4.000000000000000000e+02 -4.864297762939278869e+02 -4.927624905806192146e+02 nan
-4.918874207246777814e+02 1.202497383514897100e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -4.856293182442542502e+02 -4.919645325309455757e+02 nan
-4.912320863525000050e+02 1.160025409427072107e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -4.852147486657422064e+02 -4.915524629524335296e+02 nan
-4.906863518244967395e+02 1.036067324178401083e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -4.850644750981113020e+02 -4.914046893848026230e+02 nan
-4.902892132020745066e+02 1.064124954107691590e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -4.849076426653998624e+02 -4.912503569520911810e+02 nan
-4.899653521513834562e+02 7.102983408924610220e-01 -3.525000000000002576e-01 4.000000000000000000e+02 -4.847725519930688165e+02 -4.911177662797601329e+02 nan
-4.896908516076836122e+02 7.897621229590635616e-01 -3.550000000000002598e-01 4.000000000000000000e+02 -4.846103267223857642e+02 -4.909580410090770783e+02 nan
-4.894427251155924523e+02 6.012429539323125294e-01 -3.575000000000002620e-01 4.000000000000000000e+02 -4.843744327733136288e+02 -4.907246470600049406e+02 nan
-4.891978173786411048e+02 6.616468401231241359e-01 -3.600000000000002642e-01 4.000000000000000000e+02 -4.836436141091559193e+02 -4.899963283958472289e+02 nan
-4.888262548528589946e+02 6.334198281272991338e-01 -3.625000000000002665e-01 4.000000000000000000e+02 -4.836071722024303767e+02 -4.899623864891216840e+02 nan
-4.885478214724089980e+02 5.744405488691449735e-01 -3.650000000000002687e-01 4.000000000000000000e+02 -4.833368162810255626e+02 -4.896945305677168676e+02 nan
-4.882719484729309443e+02 5.762382639915929472e-01 -3.675000000000002709e-01 4.000000000000000000e+02 -4.823708519133388677e+02 -4.887310662000301704e+02 nan
-4.877822397360154696e+02 8.794385242127986668e-01 -3.700000000000002731e-01 4.000000000000000000e+02 -4.820433419254546834e+02 -4.884060562121459839e+02 nan
-4.873531262688333641e+02 8.789294424568855346e-01 -3.725000000000002753e-01 4.000000000000000000e+02 -4.819665960442516734e+02 -4.883318103309429716e+02 nan
-4.870340870291211104e+02 7.167856134332090123e-01 -3.750000000000002776e-01 4.000000000000000000e+02 -4.819174517004619247e+02 -4.882851659871532206e+02 nan
-4.867823981311393595e+02 7.486346892443630496e-01 -3.775000000000002798e-01 4.000000000000000000e+02 -4.818604386936166861e+02 -4.882306529803079798e+02 nan
-4.865713433506375054e+02 7.667044552230374288e-01 -3.800000000000002820e-01 4.000000000000000000e+02 -4.816526148530409728e+02 -4.880253291397322641e+02 nan
-4.863613764706693701e+02 8.202449556293054389e-01 -3.825000000000002842e-01 4.000000000000000000e+02 -4.810310975847445434e+02 -4.874063118714358325e+02 nan
-4.860600026550355892e+02 9.344437784975130334e-01 -3.850000000000002864e-01 4.000000000000000000e+02 -4.803083063185104038e+02 -4.866860206052016906e+02 nan
-4.856316567624858180e+02 8.698467544129403484e-01 -3.875000000000002887e-01 4.000000000000000000e+02 -4.801815865953118418e+02 -4.865618008820031264e+02 nan
-4.852991230921450665e+02 5.426489214957092022e-01 -3.900000000000002909e-01 4.000000000000000000e+02 -4.796045100215234243e+02 -4.859872243082147634e+02 nan
-4.848919731652051723e+02 4.091234524571081832e-01 -3.925000000000002931e-01 4.000000000000000000e+02 -4.793290075222698192e+02 -4.857142218089611561e+02 nan
-4.845277173534971098e+02 3.908806265078124675e-01 -3.950000000000002953e-01 4.000000000000000000e+02 -4.790354147126071211e+02 -4.854231289992984557e+02 nan
-4.841852350481083818e+02 5.580916149100731971e-01 -3.975000000000002975e-01 4.000000000000000000e+02 -4.790087791094287581e+02 -4.853989933961200904e+02 nan
-4.839251205018318842e+02 3.878785938523931498e-01 -4.000000000000002998e-01 4.000000000000000000e+02 -4.789660523595919130e+02 -4.853587666462832431e+02 nan
-4.837112696291073348e+02 5.118076550199993635e-01 -4.025000000000003020e-01 4.000000000000000000e+02 -4.789475158617479451e+02 -4.853427301484392729e+02 nan
-4.835325849911716887e+02 4.668886076699381160e-01 -4.050000000000003042e-01 4.000000000000000000e+02 -4.786001019300836106e+02 -4.849978162167749360e+02 nan
-4.833247381876240638e+02 4.266139540828550181e-01 -4.075000000000003064e-01 4.000000000000000000e+02 -4.785873033715245697e+02 -4.849875176582158929e+02 nan
-4.831511116328924800e+02 3.780605466819438321e-01 -4.100000000000003086e-01 4.000000000000000000e+02 -4.785748322994404589e+02 -4.849775465861317798e+02 nan
-4.830018415837755583e+02 4.305574558121975648e-01 -4.125000000000003109e-01 4.000000000000000000e+02 -4.785686432712552687e+02 -4.849738575579465873e+02 nan
-4.828715363915007401e+02 4.554624035374969515e-01 -4.150000000000003131e-01 4.000000000000000000e+02 -4.780445887242149752e+02 -4.844523030109062915e+02 nan
-4.826843788351847593e+02 5.086656902104934597e-01 -4.175000000000003153e-01 4.000000000000000000e+02 -4.780034759706427394e+02 -4.844136902573340535e+02 nan
-4.825210646747596002e+02 5.282403663041032038e-01 -4.200000000000003175e-01 4.000000000000000000e+02 -4.779670473437308260e+02 -4.843797616304221378e+02 nan
-4.823762065133050214e+02 4.731181350995715684e-01 -4.225000000000003197e-01 4.000000000000000000e+02 -4.779504847795450360e+02 -4.843656990662363455e+02 nan
-4.822480201724039262e+02 4.347060271088857841e-01 -4.250000000000003220e-01 4.000000000000000000e+02 -4.778930739545757547e+02 -4.843107882412670619e+02 nan
-4.821283707405549990e+02 4.360843033947739422e-01 -4.275000000000003242e-01 4.000000000000000000e+02 -4.777817629575158094e+02 -4.842019772442071144e+02 nan
-4.820099376834281202e+02 4.546114991782094217e-01 -4.300000000000003264e-01 4.000000000000000000e+02 -4.776934258717981265e+02 -4.841161401584894293e+02 nan
-4.818950929640065510e+02 4.625101308764751340e-01 -4.325000000000003286e-01 4.000000000000000000e+02 -4.775639708634251974e+02 -4.839891851501164979e+02 nan
-4.817789272183400726e+02 4.778218858115758638e-01 -4.350000000000003308e-01 4.000000000000000000e+02 -4.773222227514876863e+02 -4.837499370381789845e+02 nan
-4.816484990473598486e+02 5.634767608129288563e-01 -4.375000000000003331e-01 4.000000000000000000e+02 -4.772064035630255603e+02 -4.836366178497168562e+02 nan
-4.815201473298592418e+02 4.293636568997800107e-01 -4.400000000000003353e-01 4.000000000000000000e+02 -4.770722968891606683e+02 -4.835050111758519620e+02 nan
