amplitude offset frequency phase
1.776774790650190727e+00 2.020885063455444275e-01 3.195294189814995356e+00 1.029307452039416315e+00
1.802491125713332920e+00 1.891129538619411576e-01 3.208749238959302641e+00 9.634209401173826626e-01
1.757921811863969896e+00 1.894540013732939343e-01 3.192096174373944439e+00 1.024084027269807518e+00
1.783592845237947921e+00 1.618644799998065764e-01 3.203361998445544145e+00 1.002885262969803515e+00
1.789590951336549329e+00 1.812017272944261848e-01 3.196347146556687946e+00 1.013659124752034346e+00
1.791746837795697544e+00 1.824628353596344787e-01 3.200949434520392600e+00 9.892296401242328674e-01
1.785048547146256936e+00 1.972899423982048539e-01 3.200866821904106096e+00 1.014297966035930365e+00
1.788756280559925305e+00 1.894853585811238084e-01 3.194818368014917809e+00 1.037995221010793667e+00
1.767800792977536783e+00 2.034772740710910632e-01 3.198004692232168988e+00 1.017701340788679243e+00
1.771117027679402600e+00 1.946351640583210418e-01 3.183898547987368488e+00 1.039530877536867237e+00
1.796218023494974059e+00 1.906120181362802590e-01 3.195742713548064273e+00 1.013100393157718937e+00
1.787886487958629811e+00 2.239978240976414625e-01 3.207916965713299984e+00 9.792709431691951627e-01
1.785048547146256936e+00 1.972899423982048539e-01 3.200866821904106096e+00 1.014297966035930365e+00
1.784020532244672497e+00 1.922691720979186059e-01 3.195088438359425353e+00 1.003610574875261952e+00
1.769791368448794699e+00 1.857041187424899320e-01 3.193919284278471160e+00 1.022721890724334726e+00
1.766308757701705812e+00 2.127416848773169278e-01 3.197276209086403753e+00 1.031691275000937935e+00
1.823598225304144060e+00 1.872391776803716823e-01 3.193910113854658395e+00 1.003155072918773261e+00
1.753920717231588711e+00 2.249691224061614037e-01 3.182495992541487073e+00 1.051600190729745643e+00
1.760288239375189079e+00 2.238198356857394877e-01 3.186510055146486664e+00 1.035041030616261404e+00
1.748786432902258436e+00 1.996766484163354782e-01 3.198928577831666953e+00 9.959445952865193519e-01
1.794436617206172979e+00 1.954665645859128276e-01 3.205258847431206259e+00 9.983448527604689149e-01
1.774955399148689494e+00 2.321828434526795881e-01 3.195892144954826986e+00 1.043157606061490217e+00
1.758881388233353604e+00 1.941662745464047823e-01 3.201868106435327821e+00 9.868224602841144666e-01
1.784509168150533842e+00 1.745462001670436969e-01 3.196302224586054397e+00 9.897331340417034884e-01
1.763676386587424982e+00 2.236046599510013166e-01 3.187626906285611739e+00 1.022210420210690973e+00
1.751413087147962733e+00 2.112406893766705096e-01 3.207469710715461719e+00 9.996799784059519078e-01
1.759234953804839074e+00 1.994880509073353458e-01 3.196788080346910643e+00 1.003684082778221409e+00
1.766045315444903174e+00 2.119250790772349013e-01 3.181780491767070895e+00 1.064328306929623880e+00
1.732745738251385559e+00 2.163896780789316132e-01 3.189010963292385092e+00 1.045246282525224002e+00
1.792737347371118561e+00 2.010471642470963438e-01 3.209886739337083128e+00 9.886692251069040260e-01
1.758543580307172949e+00 2.218763584579339643e-01 3.192316351748632819e+00 1.023573694482261542e+00
1.764399804127565474e+00 2.082123545645435669e-01 3.187902453275547110e+00 1.047248386710634582e+00
1.738793374627555011e+00 2.172779752073936699e-01 3.188112674906171673e+00 1.044087700009632469e+00
1.770444220381260703e+00 2.107371449936668029e-01 3.187456740801389632e+00 1.017914353538077687e+00
1.800037173998802809e+00 1.949764821743511511e-01 3.193350645895898232e+00 1.002320654690427748e+00
1.796355745715946250e+00 2.323792114518181684e-01 3.195807846154119058e+00 1.013957498568785365e+00
1.788869722326765554e+00 1.939988198588684654e-01 3.194321069262495705e+00 1.019081964108352611e+00
1.786501566312450828e+00 2.303462721257734103e-01 3.189219448243191035e+00 1.031897643982688795e+00
1.799167209865003558e+00 1.932477201972053749e-01 3.206943565074416025e+00 9.789070405558900623e-01
1.798013600705659965e+00 1.778159494968902798e-01 3.212839409277944203e+00 9.625356648241243374e-01
1.753286465342164480e+00 2.177844283252512447e-01 3.203546396075389602e+00 9.704459372160858521e-01
1.788033999252731654e+00 1.877220484415476065e-01 3.194221051227629005e+00 1.020272969664018481e+00
1.750598198462159027e+00 1.823654992217949022e-01 3.202129788230339003e+00 9.918718685646226163e-01
1.737790740015571878e+00 2.117759512480943407e-01 3.180697039176304308e+00 1.066951553694491572e+00
1.748462890578944551e+00 2.137268676710748494e-01 3.185702197444089556e+00 1.054008703833102967e+00
1.764428827558363722e+00 2.229366571601705260e-01 3.182644877470848233e+00 1.051451053905923194e+00
1.746500730348538921e+00 2.015320905187061307e-01 3.194995145310724372e+00 1.021370804753027439e+00
1.755115512617378970e+00 1.885374954638172618e-01 3.206472786257939855e+00 9.793997818255103516e-01
1.765386949267936156e+00 2.177872426094515923e-01 3.182192191411505888e+00 1.077762899289271159e+00
1.776081305778755226e+00 2.101401776404370203e-01 3.188015468252192619e+00 1.026997561769873668e+00
1.778442582227167890e+00 2.177861686011905995e-01 3.168786802440207939e+00 1.101594753900020596e+00
1.819506690212568500e+00 1.984943406967718538e-01 3.198349128458564117e+00 1.009631615979661889e+00
1.785385348293357932e+00 2.092318576918459350e-01 3.180789390004064465e+00 1.075500637570623530e+00
1.771613410861333726e+00 1.948675683120999480e-01 3.196116260812151388e+00 1.028744259760214108e+00
1.796356266821432346e+00 2.016708074847737286e-01 3.198142105377840938e+00 1.008189411862555840e+00
1.765395927570091672e+00 1.892113224438283225e-01 3.191766169749515214e+00 1.041885035297860140e+00
1.807935812843161960e+00 2.092165770152378812e-01 3.192722255166548173e+00 1.046649552714961073e+00
1.760464885426722192e+00 1.971447912860191387e-01 3.191367950749417481e+00 1.042000045751178439e+00
1.755536671462561316e+00 2.093571484625442736e-01 3.196770230713541494e+00 1.016025369329059069e+00
1.768349703243984994e+00 2.001490910017205138e-01 3.188703344369902659e+00 1.048570435014054780e+00
1.765701777210950452e+00 2.250278120497983814e-01 3.177610110482734562e+00 1.062330156602088183e+00
1.791247489238063872e+00 1.904905207308731363e-01 3.197278249799931249e+00 9.927633747046215040e-01
1.763811177571487088e+00 2.012690007510586909e-01 3.198290101155951248e+00 1.003405509685728170e+00
1.798227259677770640e+00 1.972799559464109009e-01 3.188619113239445468e+00 1.051392105736595139e+00
1.728744198401783727e+00 1.916191707968741831e-01 3.202587730627558749e+00 1.002310980851196298e+00
1.772375819314460532e+00 2.080026346909429336e-01 3.203015232092118580e+00 9.933384488599713569e-01
1.729523153909485744e+00 2.125097741988852817e-01 3.199267153517293849e+00 1.003655217724079174e+00
1.753342129137839933e+00 1.980201364285107957e-01 3.199118507232424857e+00 1.002217665279053094e+00
1.752717459955097201e+00 2.044728820186834106e-01 3.191374723397669033e+00 1.026273078446439113e+00
1.754483461467571281e+00 2.067400946874822232e-01 3.188928231052923223e+00 1.041838457299154364e+00
1.749531037188865934e+00 2.229661739003301335e-01 3.187080139142506319e+00 1.044433875014047830e+00
1.740255363401361999e+00 2.077353374547823428e-01 3.198657279095654449e+00 9.909320928645440896e-01
1.779009554334004317e+00 2.026963827132082230e-01 3.205916734956973713e+00 9.790581990642512888e-01
1.753289796929617061e+00 2.382030364985108228e-01 3.185001777721633065e+00 1.041019797771907562e+00
1.759806533211755175e+00 2.245073219483431082e-01 3.187344577481063368e+00 1.036347033730866452e+00
1.808479798995676679e+00 2.003031539537794004e-01 3.205869362675086709e+00 9.694221929061771492e-01
1.770771179340202339e+00 2.242473487985834346e-01 3.188213720143322938e+00 1.040741721300784350e+00
1.728291783036762785e+00 1.769514330234112087e-01 3.202649192595096395e+00 1.000133407040068700e+00
1.793670884773463037e+00 2.010622244236897060e-01 3.202582399022177562e+00 1.009948682994713742e+00
1.748846708212979273e+00 1.939346706314331037e-01 3.184228675308622858e+00 1.056444530899427470e+00
1.753173489942578600e+00 2.147737594395211502e-01 3.197663724234463434e+00 1.023799095240365942e+00
1.752095438154988916e+00 2.184796309400534042e-01 3.188048893135944084e+00 1.051066729142585254e+00
1.737346912384610143e+00 2.217468774032500534e-01 3.184909509236194758e+00 1.053482970761760340e+00
1.741451473148964535e+00 2.129192807339661542e-01 3.180321796353617891e+00 1.056882283631839892e+00
1.754431982854893324e+00 2.039255952039042974e-01 3.193514062094405581e+00 1.038305049517276091e+00
1.785295265516930296e+00 2.153792547768915711e-01 3.198431708103726123e+00 1.030102422776435045e+00
1.776869147918233915e+00 2.027462019608123889e-01 3.205992840499765517e+00 9.977480577310108290e-01
1.789241661610524448e+00 1.880902522234992880e-01 3.203898115346455633e+00 1.000468748978660560e+00
1.759500106977576195e+00 1.848592177541594772e-01 3.195154553760942928e+00 1.038209504798587979e+00
1.806988376389628392e+00 2.386239062781312370e-01 3.196631740715806469e+00 1.004463030772559495e+00
1.748511703137225037e+00 2.015190539205544695e-01 3.196423162575441790e+00 1.028796161843032797e+00
1.825310883645569149e+00 1.945909134279086850e-01 3.190403793056282744e+00 1.030927082794580452e+00
1.755888787629904968e+00 1.635620339360372988e-01 3.199415456492287202e+00 9.876709101675079649e-01
1.787176168204727134e+00 2.055812682815960635e-01 3.183755501580854741e+00 1.058871216028574258e+00
1.770500030326274565e+00 2.096572511937249139e-01 3.189043301875936098e+00 1.064072883797331670e+00
1.788197633626947836e+00 2.043024012782326260e-01 3.180453291970062768e+00 1.070165250827575409e+00
1.818123767462671347e+00 1.839447692645026500e-01 3.183876211637961084e+00 1.052634303283612294e+00
1.773847662297426186e+00 1.705129892000720737e-01 3.203578935198109434e+00 9.879097811671945228e-01
1.770257350159464504e+00 2.123608123261750968e-01 3.195086272973895802e+00 1.045214428286812991e+00
1.822415472869197028e+00 2.090064533219400111e-01 3.207100150386425597e+00 9.929540655651536429e-01
1.806743916154692542e+00 2.175956393967926061e-01 3.182643931574929752e+00 1.063430375113182169e+00
1.791613052286480157e+00 1.954567526903812080e-01 3.204287482140432353e+00 1.011509640394586684e+00
1.782825395327511719e+00 1.940289017988514608e-01 3.198744397461309674e+00 1.000694640424441451e+00
1.818236582826814551e+00 2.234061327484937465e-01 3.193273436121052633e+00 1.046367536840173473e+00
1.741043726671747338e+00 2.026275317779826501e-01 3.202880628049859624e+00 1.005002610969376153e+00
1.748894636862798446e+00 2.249434491413047077e-01 3.196799344618285410e+00 1.026976993556774520e+00
1.782440445913806570e+00 2.139946434786690332e-01 3.194496948223731092e+00 1.030451832861327022e+00
1.752919050788853683e+00 2.154856177503976511e-01 3.184021493209812537e+00 1.054030586179368845e+00
1.777879512041098620e+00 2.064262244129504431e-01 3.191805628758316526e+00 1.003092698858805143e+00
1.795203440356956559e+00 2.036683640524326044e-01 3.195221201183464199e+00 9.993657602161108988e-01
1.780278513958684528e+00 2.241023783430291516e-01 3.190761715884109506e+00 1.023667884613849388e+00
1.742192028081759103e+00 2.216326550324283495e-01 3.195586191666504039e+00 1.013021645646197122e+00
1.746398577346299774e+00 2.026244019170309052e-01 3.202445224564965720e+00 1.004822586030723608e+00
1.728075416601455583e+00 1.990123854759455746e-01 3.195792267546897936e+00 1.031194215496940458e+00
1.759524280139949770e+00 1.900602399771273987e-01 3.191834295546384315e+00 1.024963332476033218e+00
1.763532371528506726e+00 1.898175061257263430e-01 3.190040734100599629e+00 1.047173527615874900e+00
1.735003258970218232e+00 2.241891915171665417e-01 3.203514433234466718e+00 9.814187275526200516e-01
1.753920717231588711e+00 2.249691224061614037e-01 3.182495992541487073e+00 1.051600190729745643e+00
1.765721039731996900e+00 2.278067158319623253e-01 3.189383229600046832e+00 1.057927981223581115e+00
1.790514867267724242e+00 1.987284792437762349e-01 3.192661940040029567e+00 1.019988913531109986e+00
1.806215002253773072e+00 2.013190046805615196e-01 3.211767155387197370e+00 9.617217900160137667e-01
1.726304544070254021e+00 2.226188238568647115e-01 3.198561904621955776e+00 1.009996202029374901e+00
1.768800960283270829e+00 1.880931452787599767e-01 3.188379613989257955e+00 1.058510430257433521e+00
1.774525114729005315e+00 1.705321534325348054e-01 3.195103565660716516e+00 1.019575581181375368e+00
1.818123767462671347e+00 1.839447692645026500e-01 3.183876211637961084e+00 1.052634303283612294e+00
1.778134144261527050e+00 2.019660322758531912e-01 3.185592107801365813e+00 1.046465055098961816e+00
1.782707063204918230e+00 1.991903673841459721e-01 3.193906204532970694e+00 1.036427574186645550e+00
1.777389716252264718e+00 1.976559613961623718e-01 3.205079801738193623e+00 9.919765605094271743e-01
