weight logl amplitude offset frequency phase
0.000000000000000000e+00 -4.791926441320337472e+04 4.477320953132047698e+00 -1.996864874946951751e+00 6.186841156184447188e-01 2.728380827802125985e+00
0.000000000000000000e+00 -4.119437710740211332e+04 4.806359648360602144e+00 -1.794213222069027225e+00 3.904491351884771699e+00 2.170427270815568743e+00
0.000000000000000000e+00 -3.924331457926160510e+04 4.955147310512248104e+00 -1.656512271569890782e+00 2.040809891259719233e+00 5.078727366136075894e+00
0.000000000000000000e+00 -3.766865705836892448e+04 4.492164654528267853e+00 -1.629500720644101897e+00 2.933313111261493855e+00 6.076897377436358383e+00
0.000000000000000000e+00 -3.728084601733673480e+04 4.981751475144847063e+00 -1.542294306530447301e+00 4.912168109944515137e+00 2.204684073806178368e+00
0.000000000000000000e+00 -3.552978966568083706e+04 4.303001424360578753e+00 -1.841864572683252543e+00 1.068821643865351501e+00 3.998613057898994239e+00
0.000000000000000000e+00 -3.508166748580768035e+04 4.937823712691012723e+00 -1.706769770042870338e+00 3.941285046233224509e+00 5.719173282598010583e-02
0.000000000000000000e+00 -3.450979719259723061e+04 4.653081776680158654e+00 -1.863742127395237702e+00 5.393829959096763105e+00 4.979168419169535120e+00
0.000000000000000000e+00 -3.406200870527509687e+04 4.969408087950915487e+00 1.970068426345445101e+00 5.912406226957380717e+00 2.697915581065162272e+00
0.000000000000000000e+00 -3.340582229324907530e+04 4.849466591040015651e+00 1.292152665362595432e+00 1.581030685502313959e+00 5.834755246307959942e-01
0.000000000000000000e+00 -3.322111854621524981e+04 4.772447979875824586e+00 1.782326583195258163e+00 1.588338698403217952e+00 4.688637371956758670e+00
0.000000000000000000e+00 -3.298334987194493442e+04 4.872937612712064492e+00 -9.323037716781832351e-01 5.492794147762693591e+00 3.700729281251008640e+00
0.000000000000000000e+00 -3.284462745238512434e+04 4.928546757069192097e+00 -1.155117238906836707e+00 9.349653870361671615e-01 4.015263788011926849e+00
0.000000000000000000e+00 -3.280718735141115758e+04 4.492484748366170955e+00 1.357697471417920188e+00 6.268892599254267672e-01 6.618982464922994469e-01
0.000000000000000000e+00 -3.201509088199758480e+04 3.654224403079278538e+00 1.697618212836288443e+00 5.478069778200211903e-01 1.391469196417428611e-01
0.000000000000000000e+00 -3.119467839022538101e+04 4.469830310628135628e+00 -1.879402521100781875e+00 1.996103896507265274e+00 5.833581834209605743e-01
0.000000000000000000e+00 -3.117925260380859254e+04 4.821518652219481282e+00 -8.892600688289391542e-01 5.768608286600326096e+00 2.852699920779851794e+00
0.000000000000000000e+00 -3.056204055258134758e+04 4.815612085669440212e+00 1.397315885207964570e+00 4.791380442404664208e+00 3.101095058341429400e+00
0.000000000000000000e+00 -3.048400347085662361e+04 3.375257437798157234e+00 -1.353622484386565628e+00 2.940066650560279271e+00 4.776907962623848647e+00
0.000000000000000000e+00 -3.011220831323236052e+04 4.384281071380543793e+00 -1.963227556880848379e+00 2.225339633599594524e+00 1.644462166800033209e+00
0.000000000000000000e+00 -2.981307040172767302e+04 2.650879820357477712e+00 -1.878422446470180418e+00 3.493610480788787775e+00 3.498421170482033826e+00
0.000000000000000000e+00 -2.965150277960133099e+04 4.837215978400168481e+00 -1.149683113000889101e+00 9.966473673418214663e-01 2.466946543621000298e+00
0.000000000000000000e+00 -2.958815467171352066e+04 4.434901778362206670e+00 8.879824452762465903e-01 3.717732734419119556e+00 1.683074810505866381e+00
0.000000000000000000e+00 -2.955903892847143288e+04 4.982920222117133591e+00 -3.783117117782919259e-01 4.901235126591101832e+00 3.452513942034036720e+00
0.000000000000000000e+00 -2.942938885132430732e+04 4.434733626904439951e+00 -3.861995347789015653e-02 2.782483286349686669e+00 2.436093038398316757e-01
0.000000000000000000e+00 -2.933542908424824054e+04 4.618841975776579289e+00 1.708660268818364525e+00 4.461553483496629724e+00 4.354023883631465530e+00
0.000000000000000000e+00 -2.907004933266163425e+04 3.864817069792232829e+00 1.129330143819768928e-01 3.278859022426003467e+00 4.608391960580350499e+00
0.000000000000000000e+00 -2.898451092787344533e+04 3.923921304359228479e+00 -1.991578628504793613e+00 4.887108190698982391e+00 1.944345096071586620e-01
0.000000000000000000e+00 -2.870918011085904800e+04 3.894235102919351821e+00 1.404897162328391680e+00 5.195849028633985345e-01 5.356994374712108709e+00
0.000000000000000000e+00 -2.853970234357810841e+04 4.800233002041860431e+00 -6.504150719891770294e-01 2.409379024104950417e+00 1.469910617468894953e+00
0.000000000000000000e+00 -2.851567227136079237e+04 4.241353504170064070e+00 1.579463945243694045e+00 3.513709492544706769e+00 4.370855601536237423e+00
0.000000000000000000e+00 -2.850276889287327504e+04 4.368932500361657034e+00 1.353940319234568257e+00 3.944824393220775605e+00 1.810671808609954248e+00
0.000000000000000000e+00 -2.849447368932749305e+04 4.682634710703365677e+00 -1.374930017664850013e+00 5.343723408822104837e+00 1.697769203683673622e-01
0.000000000000000000e+00 -2.845800113299630539e+04 4.756868367829826028e+00 -1.021288324605236220e-01 5.347514124801402424e+00 3.637565487892845173e+00
0.000000000000000000e+00 -2.834188637348842167e+04 3.134025688193515347e+00 -1.215331021403775580e+00 3.469951610386686092e+00 3.742749532766945997e+00
0.000000000000000000e+00 -2.822302143947920922e+04 3.426857594935495133e+00 -1.960708160684782708e+00 4.634176354204432968e+00 1.865188578966836541e+00
0.000000000000000000e+00 -2.811462689488811520e+04 4.760846302140055997e+00 -5.769828797080598370e-01 2.345437310841124390e+00 3.074018078222225281e+00
0.000000000000000000e+00 -2.807487472345754213e+04 4.907963033496645977e+00 -6.948965531594883949e-01 2.299763846690964897e+00 2.118625868051662753e+00
0.000000000000000000e+00 -2.790716060025093611e+04 4.571341934149416808e+00 1.793553572233703708e+00 1.058375485243232328e+00 4.915888599356641464e-01
0.000000000000000000e+00 -2.781200095588129625e+04 4.006630655108964767e+00 -1.146695909470904606e+00 4.604125290388120462e+00 2.823517072088391089e+00
0.000000000000000000e+00 -2.780952659281429078e+04 4.525346670849575759e+00 1.654110349952772285e+00 4.134633191275161046e+00 2.177573309122716072e+00
0.000000000000000000e+00 -2.718070364595896172e+04 4.785962727669803130e+00 -1.385050787826451746e+00 1.334349041039103012e+00 6.106735301223801926e+00
0.000000000000000000e+00 -2.708963072469388135e+04 4.849061603830685740e+00 6.285471402978894950e-01 2.795211605461434878e+00 7.903630059549365816e-01
0.000000000000000000e+00 -2.703096153574755590e+04 4.797351863908202674e+00 -1.861632720313715073e+00 3.764386236598573632e+00 6.213130740599861923e+00
0.000000000000000000e+00 -2.696835331513200799e+04 4.269720328093518980e+00 1.316280435448300423e-01 3.787825883468622479e+00 1.491376044449943095e+00
0.000000000000000000e+00 -2.684153865048051375e+04 4.364494038363071482e+00 1.626261236421145284e+00 2.127587266784306763e+00 4.609158314890565933e+00
0.000000000000000000e+00 -2.675091076340129803e+04 3.865515315940156071e+00 4.529557049854520123e-01 2.723784892418648074e+00 5.549385604804174754e+00
0.000000000000000000e+00 -2.661885170237848797e+04 3.985687962589814504e+00 1.581656098935206867e+00 3.882705192649571924e+00 1.796549488843141917e+00
0.000000000000000000e+00 -2.644926571135904669e+04 4.606834338195988643e+00 7.420544590912130367e-01 9.692728531932226499e-01 5.628931488489556934e+00
0.000000000000000000e+00 -2.627598577446677518e+04 3.700274490848647346e+00 -1.395040019889146610e+00 2.620188117564283825e+00 5.997765712496950563e+00
0.000000000000000000e+00 -2.625047266783760642e+04 4.404689980884560541e+00 1.667569720283620160e+00 5.704897611194545526e+00 5.482275821932607318e-01
0.000000000000000000e+00 -2.611605234112592007e+04 4.445792341754611243e+00 -1.674212626323634545e-01 2.107351701821940537e+00 3.874722053919013476e+00
0.000000000000000000e+00 -2.608738610495410103e+04 4.080152802785395494e+00 -1.549691624981532012e+00 4.668505784509292766e+00 8.272673604387080770e-01
0.000000000000000000e+00 -2.607903461271611013e+04 4.533347716822323292e+00 4.987208504367095507e-01 1.533560010131915785e+00 7.843030087737978828e-01
0.000000000000000000e+00 -2.604394058755480364e+04 3.599841128269027024e+00 -1.826019517693227012e+00 4.931477421173757314e+00 6.155821696669175891e-01
0.000000000000000000e+00 -2.554903082225776961e+04 4.791955975362417242e+00 5.865504736891331561e-01 4.214665749825119434e+00 5.866531875040033484e+00
0.000000000000000000e+00 -2.554090593738378448e+04 3.478876178358979665e+00 1.541938309851770939e+00 2.807030383839967502e+00 4.541987095166747146e+00
0.000000000000000000e+00 -2.538251147314764603e+04 4.109477522474469069e+00 -1.239786453303397096e+00 1.960392051735996288e+00 3.362970953479968106e+00
0.000000000000000000e+00 -2.533441677422220891e+04 3.894632996114805845e+00 -8.109715197224240946e-01 6.022954240971625239e-01 4.021313781722263059e+00
0.000000000000000000e+00 -2.506145267855204293e+04 4.703329260693842606e+00 -4.676499831671350194e-01 1.342719596829092810e+00 1.240652094915309256e+00
0.000000000000000000e+00 -2.502671041432986385e+04 4.154062161360979388e+00 1.732155992066493511e+00 2.130799556673373729e+00 1.724567054015656131e+00
0.000000000000000000e+00 -2.500938850835830817e+04 4.807361305742528401e+00 -7.147162533723281364e-01 2.525661228570682759e+00 3.798866078047431039e+00
0.000000000000000000e+00 -2.477189950247601519e+04 4.440941123271661795e+00 -3.488014992726342633e-01 5.811555133496606906e+00 1.900296784813521045e+00
0.000000000000000000e+00 -2.474439986922984099e+04 4.926955921079349210e+00 3.244249321650296558e-01 2.430943547198633148e+00 2.607478862390208540e+00
0.000000000000000000e+00 -2.470337669019715395e+04 3.907919083579903141e+00 -1.454947571699192643e+00 4.136476500264409495e+00 3.161624076537258965e+00
0.000000000000000000e+00 -2.469831712202009658e+04 4.398436326282296527e+00 1.464482852130561508e+00 5.683364567696195024e+00 5.133343533480021037e+00
0.000000000000000000e+00 -2.442439793259799626e+04 4.001688283187117889e+00 1.906024664990251249e+00 5.118826988832640090e+00 2.391139456464834279e+00
0.000000000000000000e+00 -2.436895974364528956e+04 4.331809737316787867e+00 1.246060689560614776e+00 5.532346917624025195e+00 4.421261380414927444e+00
0.000000000000000000e+00 -2.432570127150983535e+04 2.268272319309361240e+00 -1.878277002193997181e+00 2.937631712064186384e+00 5.411276049561331902e+00
0.000000000000000000e+00 -2.430414729024583357e+04 3.828100267230127418e+00 1.775620263287338130e+00 3.710413201871716637e+00 3.899566968490117080e+00
0.000000000000000000e+00 -2.415198985395261116e+04 3.171157341104198668e+00 -1.866157854654073134e+00 5.725406373776992019e+00 1.678472554756711643e+00
0.000000000000000000e+00 -2.394575614415332166e+04 4.453434008124934174e+00 -1.369251204687860213e+00 3.738227469767374966e+00 3.607276252479763023e-01
0.000000000000000000e+00 -2.392605892922994462e+04 4.011465239742933342e+00 -6.360905820343543127e-01 3.858638711970078461e+00 3.235013584185272517e+00
0.000000000000000000e+00 -2.382244704925666156e+04 4.577447404405498688e+00 -4.173496882378571193e-01 4.877499890618267386e+00 4.213695347943021474e+00
0.000000000000000000e+00 -2.364941327707234450e+04 4.393008573212354939e+00 2.021367505144535670e-01 1.720391038671127859e+00 3.891626072814088566e+00
0.000000000000000000e+00 -2.354519688428720110e+04 3.558987959353513197e+00 -1.591307009086568858e+00 4.089027372506414792e+00 2.020411888119064692e+00
0.000000000000000000e+00 -2.350457692425270216e+04 4.505335057596021819e+00 8.266818796419364013e-01 4.390746001815355903e+00 1.902203844680633749e+00
0.000000000000000000e+00 -2.343293410900394883e+04 4.047911186168376751e+00 1.432293850484167130e+00 1.353018140530817925e+00 5.715170063374973353e+00
0.000000000000000000e+00 -2.337173825890947774e+04 4.135446507693113283e+00 1.279232037934039834e+00 1.561259518174600069e+00 4.654155519768057303e+00
0.000000000000000000e+00 -2.336422437962362528e+04 4.001016152528116265e+00 1.936372477683482085e+00 4.101405769492204811e+00 5.338064735149749218e+00
0.000000000000000000e+00 -2.323260769581209752e+04 2.884289125275500965e+00 1.330910928020975881e+00 3.228218414007238302e+00 3.709233781613888947e+00
0.000000000000000000e+00 -2.311211109681408561e+04 4.375050100577943191e+00 -1.080164337060928403e+00 1.253973389157107210e+00 2.545761267187675592e-01
0.000000000000000000e+00 -2.308140016439039027e+04 4.059305749427979393e+00 1.240915756613699461e+00 1.519325619316643117e+00 1.296249915014479726e+00
0.000000000000000000e+00 -2.306992264082828478e+04 3.825772181326462906e+00 1.982642162373384753e+00 5.943327070381371868e+00 5.505940151389790316e+00
0.000000000000000000e+00 -2.300793340017542141e+04 3.605765826515850314e+00 1.441911019928533655e+00 1.297784208397106953e+00 1.022778343857278394e+00
0.000000000000000000e+00 -2.294646424461231436e+04 3.318891139334951390e+00 -1.165894982882984099e+00 1.217811868948789567e+00 3.550926243149914896e+00
0.000000000000000000e+00 -2.285436648716452328e+04 3.628437909256401195e+00 7.567998410654186436e-01 2.562410183463341706e+00 6.549964415505205029e-02
0.000000000000000000e+00 -2.263319997063979827e+04 4.656747151388826111e+00 4.485375392140600326e-02 2.015157266645112966e+00 2.091701377150602781e+00
0.000000000000000000e+00 -2.259029467405065225e+04 3.893049798624152569e+00 -1.486101120031545708e+00 3.994672046907200791e+00 5.413540554652102266e+00
0.000000000000000000e+00 -2.253832841360277234e+04 3.210219922192289577e+00 -1.438451241871874675e+00 3.965181984529044357e+00 1.533886740990690223e+00
0.000000000000000000e+00 -2.236827268563674079e+04 4.100760642713959570e+00 2.692647125098401872e-01 1.264044790214734704e+00 4.080126523103618119e+00
0.000000000000000000e+00 -2.236310491254504086e+04 4.081796907772973881e+00 1.969449207883506858e-01 2.090506640617237455e+00 4.044531739801783488e+00
0.000000000000000000e+00 -2.235637360060271021e+04 4.446405870334149135e+00 -3.035583685729434933e-01 2.292218484471295170e+00 5.174284780767381520e+00
0.000000000000000000e+00 -2.229277842640340532e+04 4.689406278599326683e+00 -1.519397543175291965e+00 3.090320918799754235e+00 3.207518293006613175e-01
0.000000000000000000e+00 -2.227942874654158732e+04 3.524539956060115387e+00 -1.587624436626334568e+00 4.071957059952314495e+00 5.111831789945604498e+00
0.000000000000000000e+00 -2.226094098410608785e+04 3.511028561391186464e+00 -1.775291328453403761e+00 1.747419048014343002e+00 5.655216974875964198e+00
0.000000000000000000e+00 -2.223520333394919726e+04 3.275499487756612371e+00 -1.541111682960548901e+00 2.199064606099081498e+00 4.972745014888008797e+00
0.000000000000000000e+00 -2.194344752966057422e+04 3.717430615550201267e+00 1.822538738765035138e+00 2.145521535280334291e+00 4.601011260200386310e+00
