weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.436332982019965584e+03 4.636773134566486654e+00 -1.080480291273489435e+00 9.786147398888001003e-01 3.569249060592961431e+00
0.000000000000000000e+00 -1.435583144884075182e+03 3.767025951034014941e+00 -1.966676041360342353e+00 4.594297481343753375e+00 3.093442677062200108e+00
0.000000000000000000e+00 -1.431090253307068224e+03 3.603351533866891554e+00 -1.830235573214566536e+00 2.095616699123751037e+00 5.218977780774934239e+00
0.000000000000000000e+00 -1.421360718522864772e+03 4.847832656854004441e+00 1.024199238202349704e+00 2.327440762717594147e+00 5.400370924606986422e-01
0.000000000000000000e+00 -1.420694701373148973e+03 4.668843474212768463e+00 1.037323853516347150e+00 2.463943820958582442e+00 6.119796493242355417e+00
0.000000000000000000e+00 -1.392529469540377704e+03 4.828230635383541802e+00 -7.741878246411131315e-01 9.179339551989305068e-01 3.160997972870426498e+00
0.000000000000000000e+00 -1.387379858874729734e+03 4.694063152578463516e+00 -7.314915865368045722e-01 1.374860330851756629e+00 4.678247966121281465e+00
0.000000000000000000e+00 -1.379669503173888870e+03 4.234308207142965408e+00 5.592099489447504013e-01 5.788982454254629317e+00 8.397162163254348055e-01
0.000000000000000000e+00 -1.379002561409733062e+03 4.683396491997517508e+00 1.932913620833235591e+00 5.138966268705815743e+00 5.086441605566649926e+00
0.000000000000000000e+00 -1.377056042138994599e+03 4.988448683314460119e+00 -4.897211427732943712e-01 2.223012815113839746e+00 1.995852347570805430e+00
0.000000000000000000e+00 -1.368163188256173498e+03 3.609595076311758355e+00 -7.206588273101797171e-01 2.776739264116822259e+00 5.838450812373746857e+00
0.000000000000000000e+00 -1.366938806583007363e+03 4.496389598950133681e+00 1.210437493424564526e+00 1.325404465159248923e+00 1.189877222430541615e+00
0.000000000000000000e+00 -1.361312312821862861e+03 4.933968406532162732e+00 7.305374931517780723e-01 4.531405949615098905e+00 3.247806093828264906e+00
0.000000000000000000e+00 -1.359477227611883563e+03 4.291543224437468496e+00 -1.917834446496512246e+00 4.917349343626826297e+00 5.729149358630249989e-01
0.000000000000000000e+00 -1.351764365859198506e+03 4.520328929871402224e+00 -7.048225355980903828e-01 2.138771560119563819e+00 5.152910478994081167e+00
0.000000000000000000e+00 -1.344038311460679097e+03 4.921318958409378830e+00 -8.324767946208257996e-01 8.922123276694897687e-01 1.148560359837865086e+00
0.000000000000000000e+00 -1.341125127271517385e+03 4.619050122055426755e+00 9.102243702691938942e-01 2.790262290535781453e+00 4.198039626327106255e+00
0.000000000000000000e+00 -1.325459076179414296e+03 4.373249227234466296e+00 1.377736741112248531e+00 3.752781542533487613e+00 3.370970046906428319e+00
0.000000000000000000e+00 -1.321701078343622157e+03 4.394837653314826120e+00 -1.152360317706775827e+00 4.079980030641440436e+00 3.377254522934516334e+00
0.000000000000000000e+00 -1.314311362562279101e+03 4.705528375743695868e+00 4.780376268800425876e-01 1.738776400200337413e+00 5.000384014422497581e-01
0.000000000000000000e+00 -1.313078911394622310e+03 4.259763568873839112e+00 1.247596545739203311e+00 5.859499138613000646e+00 3.432073066308058973e+00
0.000000000000000000e+00 -1.311298272548576506e+03 4.675644935088340226e+00 1.295786339652676755e+00 2.435437673168696193e+00 5.076128239930284280e+00
0.000000000000000000e+00 -1.305674670137921794e+03 4.925001938368213317e+00 1.604377177646859831e+00 4.453303897559136360e+00 5.785660549051055979e-01
