amplitude offset frequency phase
1.734293583297035424e+00 1.962958352312638155e-01 3.173514528943262913e+00 1.109451892822652219e+00
1.860379715723738503e+00 2.131865193612902942e-01 3.209241183330100000e+00 9.121409244685783069e-01
1.569343950473091720e+00 1.477428937844700307e-01 3.181257536007466413e+00 9.603579481488414560e-01
1.708869689374019174e+00 2.165663966114719230e-01 3.159183386241015690e+00 1.240111777685727334e+00
1.694846473797745556e+00 2.086968452526294371e-01 3.229885506106783044e+00 9.002424393040765471e-01
1.774665599239033220e+00 1.485544508612757220e-01 3.182990431561247835e+00 1.131336784516358884e+00
1.818718420614143572e+00 1.757424672812821775e-01 3.214859259711418282e+00 9.778709201370946458e-01
1.878411868839471310e+00 2.085982728391844176e-01 3.151954676603653027e+00 1.199759542669284418e+00
1.838509115496176127e+00 1.783825800442855325e-01 3.221220729028321017e+00 9.118139476141207123e-01
1.839869937607320205e+00 1.764798699315122121e-01 3.203140288847944106e+00 1.058114024964508237e+00
1.625063590586461659e+00 2.514110230507498045e-01 3.148882410010440669e+00 1.330932038820383134e+00
1.860379715723738503e+00 2.131865193612902942e-01 3.209241183330100000e+00 9.121409244685783069e-01
1.730573320135972093e+00 1.916532339568628451e-01 3.178303342206013848e+00 1.241008162275054394e+00
1.705676234901654986e+00 3.035238434865892287e-01 3.216926346320967856e+00 1.056446146831498512e+00
1.799392785689696295e+00 2.478099756913052509e-01 3.189472522502212470e+00 9.837057692608845993e-01
1.933978431852630298e+00 1.370283125648019684e-01 3.212876029606540840e+00 1.071935075057621312e+00
1.784088458920131126e+00 2.729366273556315114e-01 3.212105612464232873e+00 9.404131244579003734e-01
1.778329110815101810e+00 2.000908397650063009e-01 3.197540645764955780e+00 1.018388224469163550e+00
1.704529720721580377e+00 1.278123123718302168e-01 3.186826101595844563e+00 1.195880356590174109e+00
1.733604775958750066e+00 2.608930160007130183e-01 3.174660779957787060e+00 1.153655725182612501e+00
1.739251429960401829e+00 3.126674588324931392e-01 3.180510841862743021e+00 1.060551167808004847e+00
1.701482592365344049e+00 2.359183861254416925e-01 3.176817139551015856e+00 1.088254406859529899e+00
1.812824403724747402e+00 1.275492019759636442e-01 3.234832090156953832e+00 9.677800012412459685e-01
1.879088981911979372e+00 1.984153129770440671e-01 3.193171880040969857e+00 1.023078070568833153e+00
1.850886859493431569e+00 2.422809031388530876e-01 3.172531059289951383e+00 1.078775322242716106e+00
1.799392785689696295e+00 2.478099756913052509e-01 3.189472522502212470e+00 9.837057692608845993e-01
1.776604431515223848e+00 2.497516390452778623e-01 3.190456779143840294e+00 1.059922858899373210e+00
1.694707852724749220e+00 7.863191887940068625e-02 3.185082714851498853e+00 1.176643560273521016e+00
1.922926975517394999e+00 2.010061282377484382e-01 3.209197630991107886e+00 1.004652159870154771e+00
1.740005722374899477e+00 7.493799212145324518e-02 3.205805534838073179e+00 1.038801463867401242e+00
1.912283583464350345e+00 8.543526391589395530e-02 3.193471400875726562e+00 9.820245609569276946e-01
1.798744252400263921e+00 2.876996645348923742e-01 3.216344600945448384e+00 9.800771667097238904e-01
1.779556396358271453e+00 2.031908896910099571e-01 3.133934523088663937e+00 1.271569143920778355e+00
1.836369479715178832e+00 1.330984821846783461e-01 3.155978454028796065e+00 1.233340563134166512e+00
1.705676234901654986e+00 3.035238434865892287e-01 3.216926346320967856e+00 1.056446146831498512e+00
1.714272222419104486e+00 3.303855473215011607e-01 3.239089259054705572e+00 8.664403222328125320e-01
1.850782673550681601e+00 3.167970418330043891e-01 3.146533202914103988e+00 1.227235276927526986e+00
1.625980636279714009e+00 1.782028485970021947e-01 3.195252488129085577e+00 1.055702042081575698e+00
1.539408036606386254e+00 1.609334453707673696e-01 3.219279577671269266e+00 1.027155992924552175e+00
1.689013275579333007e+00 1.805648655721605600e-01 3.179857651830802823e+00 1.149122801536760274e+00
1.692495708837753021e+00 2.509048577865544694e-01 3.166626075258612616e+00 1.081822487137618305e+00
1.782593047818224363e+00 2.177494473126908581e-01 3.140154831280516756e+00 1.205401390980932241e+00
1.592550250983808091e+00 2.614895447065426204e-01 3.164757192763527183e+00 1.126796906542808729e+00
1.710020764733819254e+00 2.409576662089545351e-01 3.196419209354502300e+00 9.568711121712478729e-01
1.801521586478720627e+00 2.902310775833005785e-01 3.209474657199400394e+00 1.060565340092065378e+00
1.862460285361075885e+00 2.949756194554793431e-01 3.188877936649261446e+00 1.119158809444966707e+00
1.682364594886596176e+00 3.474649202113018198e-01 3.174827296954779499e+00 1.152426911068314519e+00
1.764889393190679279e+00 2.373243818035790653e-01 3.203273310328068835e+00 1.019686607190884553e+00
1.838464683003190103e+00 2.093521153125745826e-01 3.210493277863981643e+00 1.047322404153411046e+00
1.755099227029048414e+00 2.203387585200995424e-01 3.224443166224660651e+00 9.776821689066813592e-01
1.824642327462195457e+00 2.355419143067711829e-01 3.205621188137475652e+00 1.042852954294760659e+00
1.856575383650923339e+00 1.585670999571893169e-01 3.187889529315591108e+00 1.054492872338466780e+00
1.840282721221954132e+00 2.086917226284064064e-01 3.220476406806302982e+00 9.971985995963361660e-01
1.956057761983225340e+00 1.219635532166134517e-01 3.198651232173398196e+00 1.135439355285074559e+00
1.747277786834401159e+00 1.194974724659250143e-01 3.177402032642620444e+00 1.142823050830421128e+00
1.795917421560089267e+00 2.587988771499443175e-01 3.155949986908475502e+00 1.179983668856449563e+00
1.638678686142767127e+00 1.425654111118008771e-01 3.193998517778600554e+00 1.050468643069791597e+00
1.803677482737857884e+00 2.718964818867779520e-01 3.189084223525396222e+00 1.119432314944450502e+00
1.786117001049287722e+00 1.928264942173836261e-01 3.185903032145565472e+00 1.078221505739205277e+00
1.894235771581765926e+00 3.645393346163605663e-01 3.208673962537552438e+00 9.660990298027802847e-01
1.752051904092455592e+00 2.429969426842322200e-01 3.188639532317631975e+00 1.088168292682166083e+00
2.016825279988961661e+00 1.677447335159629738e-01 3.241125038363598776e+00 7.598458315789169415e-01
1.781449443224719431e+00 2.415499527035351868e-01 3.231263663453654011e+00 9.711883767231741516e-01
1.686310256157687260e+00 2.644205742913534607e-01 3.186252626711316260e+00 1.186134293651027738e+00
1.789038758066316737e+00 1.794042889152649423e-01 3.213373584220732937e+00 1.020045699050728505e+00
1.687044587584124677e+00 2.670532390021969071e-01 3.185594264915682317e+00 1.087734220181746148e+00
1.924047459376500679e+00 6.117193686503474837e-02 3.165328938746301279e+00 1.249926853382860692e+00
1.747574853159200803e+00 8.285661705961944179e-02 3.213651418240657698e+00 1.003989913991423455e+00
1.693824058306060643e+00 2.186560305735705256e-01 3.186644131385040879e+00 1.113997323798056271e+00
1.779011996580097676e+00 3.595023714907834567e-01 3.199494842499956526e+00 1.012182595542487240e+00
1.881617403511262943e+00 2.047008261674889695e-01 3.185484016192171364e+00 1.188433886233227543e+00
1.560831982170677534e+00 3.125748884189620824e-01 3.212441016410851446e+00 1.025765637979504596e+00
1.863244208433846971e+00 2.152299476246164467e-01 3.216387400478656566e+00 9.149623576240197842e-01
1.815801376620429952e+00 2.518711036091256794e-01 3.183000716303376887e+00 1.256323180527061600e+00
1.809299777272634913e+00 3.013903667192359137e-01 3.195897883216055835e+00 1.051744903250399599e+00
1.692989477098829187e+00 2.641590309028774008e-01 3.101312625254299959e+00 1.422479010553574952e+00
1.688590457535365852e+00 2.440332075632505315e-01 3.184418553059999102e+00 1.138262485836753823e+00
1.887873149669661021e+00 1.907836621772327490e-01 3.170351772216526864e+00 1.148278055576213541e+00
1.832249298115579350e+00 1.394556184234034824e-01 3.200294773221382449e+00 1.056389087020256801e+00
1.665625789784593191e+00 3.155746046904948088e-01 3.212405331830281874e+00 9.998929507322569243e-01
1.731951501491291401e+00 2.618506552674655374e-01 3.171179409720664921e+00 1.124908113750561434e+00
1.669419196999863964e+00 1.958157922534335960e-01 3.136665454621484717e+00 1.280460820825165102e+00
1.874734004097428297e+00 1.964151409811387694e-01 3.227996227067912116e+00 9.063365641735650069e-01
1.881083451203882539e+00 2.651789283014589493e-01 3.229217517121981906e+00 9.326940482535147625e-01
1.674381947045757935e+00 1.141564945394115682e-01 3.222672434128359686e+00 9.834229460926281474e-01
1.693763310207832440e+00 1.965460355618677823e-01 3.194489570135491174e+00 1.143149720982727269e+00
1.968025821891643545e+00 2.016334915369575320e-01 3.191292510116420456e+00 1.138287416455002088e+00
1.703409887505986875e+00 1.867130442227109555e-01 3.123229657356955347e+00 1.378246728331491422e+00
1.658208571086435601e+00 2.547512719415623295e-01 3.225208906392497354e+00 9.369239470676730130e-01
1.829313757982432564e+00 2.165257948329282200e-01 3.177237497990236914e+00 1.102033866967319975e+00
1.994234233122154087e+00 2.640429013364422595e-01 3.187822808033767608e+00 1.031477503568763998e+00
1.902248547709187720e+00 1.811822159949292299e-01 3.203366828530261667e+00 9.589267121001034955e-01
1.692220433984068739e+00 2.687636599871252585e-01 3.158552178310366276e+00 1.157848899429715361e+00
1.844579627378477804e+00 1.366609148841853028e-01 3.180668362554563977e+00 1.102484796489413332e+00
1.560831982170677534e+00 3.125748884189620824e-01 3.212441016410851446e+00 1.025765637979504596e+00
1.877458147402479627e+00 1.714951709499268340e-01 3.249011320839322092e+00 7.950315486067185411e-01
1.849610396026170056e+00 2.212066432889763234e-01 3.173409965686269096e+00 1.125996870436223762e+00
1.794959726964786562e+00 2.735250018413397655e-01 3.223304596989404747e+00 9.408454228898267546e-01
1.713051007944693449e+00 1.496517731724509304e-01 3.218630002399065937e+00 7.968087470522926541e-01
1.904449076134807628e+00 2.423197368469827140e-01 3.182466272406375474e+00 1.121326056569525109e+00
1.751629504329366371e+00 2.535113187316193617e-01 3.153265393446042175e+00 1.123019633044549437e+00
1.645051342377291670e+00 2.342904783016122039e-01 3.140979470271847873e+00 1.230088804566012106e+00
1.867817883815356961e+00 1.123424658870062487e-01 3.093763794899776709e+00 1.387825604060416662e+00
1.736273981401454058e+00 3.605766248635515758e-01 3.206573162573784330e+00 1.008270788789600525e+00
1.789511488668837913e+00 1.193255510839250633e-01 3.103431438710528845e+00 1.331847628399143613e+00
1.763894346695066062e+00 2.089500651425120203e-01 3.199158687617722929e+00 1.016018334083074848e+00
1.680770514065883736e+00 1.009864135677855934e-01 3.192040540021337414e+00 1.100281722346883262e+00
1.718080597944183996e+00 2.812424691363379914e-01 3.221944828745700651e+00 1.108752315520568965e+00
1.762245342344332055e+00 2.718146240132481850e-01 3.187243624781063822e+00 1.098942432274820025e+00
1.552530798862636896e+00 2.183325228290047271e-01 3.146155015587556836e+00 1.083279759389544461e+00
1.938142203681969988e+00 2.788105086877625816e-01 3.200070445764289229e+00 1.061624185669008291e+00
1.872853506354810627e+00 2.171160601071853158e-01 3.186106997379354322e+00 1.151592069183390077e+00
1.759687411711926774e+00 1.325036130386876287e-01 3.184013939609596999e+00 1.121318441592920934e+00
1.817112748274308132e+00 3.310009104174858052e-01 3.232670957080671759e+00 8.499682336892965262e-01
1.767513771866672245e+00 8.037604597552272523e-02 3.158528966012278172e+00 1.272313866289691564e+00
1.654442965433595703e+00 1.442615211799069819e-01 3.193894790021746921e+00 1.100792735190771809e+00
1.698363034445700359e+00 2.281938352901691225e-01 3.182669357880241190e+00 1.053945881900488768e+00
1.748806194185611451e+00 2.407493901307988793e-01 3.204071652130775938e+00 1.026501474091965793e+00
1.626856301234942404e+00 2.447690778850839521e-01 3.142998384680582014e+00 1.256198183147769543e+00
1.756896505321343893e+00 2.563359285455550918e-01 3.174130413846324661e+00 1.106142365901543245e+00
1.801436267649918710e+00 2.152469666927983027e-01 3.239890151660784756e+00 9.678654179294615689e-01
1.746922800057178149e+00 1.436607798356264176e-01 3.187752134412053184e+00 1.119806245372368947e+00
1.820981463186527316e+00 1.552463770116561115e-01 3.206555283077887619e+00 9.248771484645740282e-01
1.973305107766972766e+00 8.005203533942539806e-02 3.214325717971700414e+00 1.047764509948293288e+00
1.965812121422523040e+00 2.557415661802280304e-01 3.170969980292401402e+00 1.149444002819635768e+00
1.745446029179657854e+00 2.213649162896378364e-01 3.147484512594848738e+00 1.231258202342110364e+00
1.741543186064857585e+00 2.478858528453544707e-01 3.199461508245903474e+00 1.028151001176518475e+00
1.713441737010029664e+00 2.301647046968362531e-01 3.181064064258673163e+00 1.048167473977603237e+00
1.728659274427894132e+00 2.040328226151801871e-01 3.161455513419749064e+00 1.203639654499542244e+00
1.812889290180204505e+00 2.673309190788226708e-01 3.206762008516771623e+00 9.746413564689793141e-01
1.848129984082818922e+00 3.380926909876542652e-01 3.185713225327299281e+00 9.612997308440461852e-01
1.927992448461263830e+00 1.592632883179132541e-01 3.168975282748581979e+00 1.200471808034109023e+00
1.870906233049845158e+00 1.829356252386222792e-01 3.207731068475241365e+00 1.024642000950124476e+00
1.678191345159523618e+00 2.887692404449726524e-01 3.191523946497599074e+00 1.070248888087517836e+00
1.868203130864652284e+00 1.689007428753694917e-01 3.162560724416053404e+00 1.168871957826975949e+00
1.738538178028181225e+00 2.128647547771711501e-01 3.163158588721739495e+00 1.173493037459342636e+00
1.839734844697222371e+00 2.588342076694511995e-01 3.189510693973532707e+00 9.791167995608213159e-01
1.607274299972855092e+00 2.738279191555736958e-01 3.164194542179411318e+00 1.215614332964889632e+00
1.725034211195449751e+00 3.587770796616269742e-01 3.200016231048252280e+00 1.016421507737966801e+00
1.671975009640349175e+00 1.515705762913657217e-01 3.204849602285277044e+00 9.745715034444174529e-01
1.854534795077870113e+00 1.789692759094205776e-01 3.202018705455339731e+00 1.020296385142649864e+00
1.613475842500493584e+00 1.304576706523712382e-01 3.210198005593093207e+00 1.050772997627217986e+00
1.776426746793942080e+00 2.059481349952818618e-01 3.210067080104992421e+00 9.931054886319399255e-01
1.785757119390078529e+00 2.886823793900923363e-01 3.144883049312507950e+00 1.169510970564113128e+00
1.645088306435253056e+00 2.013410840868723461e-01 3.185965420460185271e+00 1.090147161313368862e+00
1.785757119390078529e+00 2.886823793900923363e-01 3.144883049312507950e+00 1.169510970564113128e+00
1.926212268998266142e+00 2.650646354256362969e-01 3.181508564571043252e+00 1.023631930695179326e+00
1.836716201951035021e+00 2.345748304677295337e-01 3.194407624522274780e+00 1.134773494792773452e+00
1.624059070202536148e+00 3.234994928436032424e-01 3.142998890778413656e+00 1.117693678018294667e+00
1.816263542278251375e+00 2.281798350316037727e-01 3.125400794461291820e+00 1.381911709105390296e+00
1.783632090089767308e+00 3.712131834197429647e-01 3.188029007444441287e+00 1.167191617898688083e+00
1.933880065157008943e+00 2.336251204646213608e-01 3.213090972633899867e+00 9.239017336663445379e-01
1.833535064123532843e+00 1.116442431919866252e-01 3.179671640129320576e+00 1.115254563062731519e+00
1.459327343978081837e+00 1.221040206630812364e-01 3.176100311534113985e+00 1.099674990143146847e+00
1.613574329865373080e+00 1.221309740196883098e-01 3.121324859090717219e+00 1.325042444210540626e+00
1.686310256157687260e+00 2.644205742913534607e-01 3.186252626711316260e+00 1.186134293651027738e+00
2.122519872969360399e+00 2.134881410620588227e-01 3.253025971221164436e+00 7.159915807967403012e-01
1.803800400333601450e+00 2.198503902893818029e-01 3.187074246590715809e+00 1.117106917211271755e+00
1.857477473664202350e+00 6.042134195277437669e-02 3.172442113046615830e+00 1.064586995296490590e+00
1.733618359388235497e+00 1.771434778089862050e-01 3.238661185218070671e+00 8.218547206084015899e-01
1.608424313859306620e+00 2.709168605917584571e-01 3.181742782375510448e+00 1.134700537472725257e+00
1.688834505625617322e+00 1.680962182488188184e-01 3.145179301013114603e+00 1.204299468542389784e+00
1.796765899174221692e+00 1.762734330120609982e-01 3.161624519733814864e+00 1.207758748033162188e+00
1.736048943105324982e+00 2.025278543769135631e-01 3.150067680128418868e+00 1.214019376162540631e+00
1.844153358362382589e+00 1.693915328120176866e-01 3.150426335890919471e+00 1.258196255612248127e+00
1.795154393754969879e+00 2.502158092393882427e-01 3.161937462765769702e+00 1.162559406327557943e+00
1.839139443143535058e+00 2.569997717016536676e-01 3.171624359347219091e+00 1.076550188142890940e+00
2.019409355521817329e+00 1.905904554921868943e-01 3.230110327980751261e+00 8.889454256624524930e-01
1.874734004097428297e+00 1.964151409811387694e-01 3.227996227067912116e+00 9.063365641735650069e-01
1.868185015329099086e+00 3.278679056798647906e-01 3.156137614250571488e+00 1.116123524510798326e+00
1.642191332156472505e+00 2.677578931943855878e-01 3.171439120065750128e+00 1.076755790021886705e+00
1.763248795787221157e+00 1.305698158293724376e-01 3.147142259257494690e+00 1.217320205007658807e+00
1.853002671085493880e+00 2.392875144738373372e-01 3.164063231623736705e+00 1.075932547249333515e+00
1.578908526031683301e+00 2.223822666832218076e-01 3.231233176226145698e+00 8.939408377054282040e-01
1.845148093326558492e+00 3.250590014228063040e-01 3.138810548439362691e+00 1.160091381884266193e+00
1.670047409159311602e+00 2.595714465538918603e-01 3.234376273151872372e+00 8.727248867681819400e-01
1.662424230843409401e+00 2.580703147435046141e-01 3.217102772153512813e+00 8.844445141653363152e-01
1.518550477369993601e+00 2.520508726346073480e-01 3.217844771693768813e+00 1.008649838851562563e+00
1.640019701830707222e+00 2.766620125494734239e-01 3.182548480105299671e+00 1.068829467015258272e+00
1.845870934561594456e+00 1.944282505591172772e-01 3.176955912738010923e+00 1.083479577738999611e+00
1.677854285583451288e+00 1.145354757862326878e-01 3.246314394308946749e+00 9.016567712921899069e-01
1.952456894860023162e+00 1.010109273486521353e-01 3.166569659936393943e+00 1.226066011167380898e+00
1.680221783310968053e+00 1.538610638119450869e-01 3.151499279186483093e+00 1.101557103936702697e+00
1.924784206608068260e+00 1.268560630662838307e-01 3.170255204158593187e+00 1.158551297313991757e+00
1.814373327665539604e+00 3.412778259966740002e-01 3.206497088066233569e+00 1.033782413479984230e+00
1.751129177612326338e+00 1.172252573997818459e-01 3.189797679469515757e+00 1.071972851651874059e+00
1.933880065157008943e+00 2.336251204646213608e-01 3.213090972633899867e+00 9.239017336663445379e-01
1.905386996795569665e+00 2.112836289031125858e-01 3.185270734089764133e+00 1.105893979016190798e+00
1.780249503003484168e+00 2.703544715895849215e-01 3.188811175490329664e+00 9.384874386074899544e-01
1.876125692324323690e+00 1.413886320842698829e-01 3.200872280074730014e+00 1.098133442529566572e+00
1.677401485465940256e+00 2.598120709926781124e-01 3.159987958098805727e+00 1.197458785985761498e+00
1.639968369141411531e+00 2.719696194281411294e-01 3.208814729425155221e+00 9.717555353056263057e-01
1.594834238661610781e+00 1.412257847943587663e-01 3.119849981465841360e+00 1.270627621816135200e+00
1.909438966150961647e+00 2.773729511450175877e-01 3.222174640028822257e+00 1.015199734823771793e+00
1.785757119390078529e+00 2.886823793900923363e-01 3.144883049312507950e+00 1.169510970564113128e+00
2.008051521292363972e+00 1.686556662014839780e-01 3.199828693259657797e+00 1.022620818422421918e+00
1.736273981401454058e+00 3.605766248635515758e-01 3.206573162573784330e+00 1.008270788789600525e+00
1.759687411711926774e+00 1.325036130386876287e-01 3.184013939609596999e+00 1.121318441592920934e+00
1.820355638755297933e+00 2.152230377387498450e-01 3.170927750281228974e+00 1.181864628619732072e+00
1.725002057395528254e+00 2.058134895825451949e-01 3.199393648654468070e+00 9.726584255831127734e-01
1.653248875026340992e+00 2.502905140348135049e-01 3.148650170237329071e+00 1.116424668405358922e+00
1.740782966711198476e+00 2.465614162184426306e-02 3.205435485985594912e+00 9.857310736019492259e-01
1.870766379332690077e+00 6.493685961023221154e-02 3.176990623430142602e+00 1.069906231079684300e+00
1.619827065535938804e+00 2.077413376367669429e-01 3.115573919331033892e+00 1.308791754422692355e+00
1.671364150122101488e+00 1.977829136415398814e-01 3.197474542670198705e+00 9.929452339020945484e-01
1.637164468011496288e+00 3.666197772567878488e-01 3.129442736789915358e+00 1.299883453630572561e+00
1.696779737925048215e+00 1.779764153241183422e-01 3.189691471966118907e+00 1.148814669464892191e+00
1.829306599766399977e+00 3.173672817170931637e-01 3.212056543081389215e+00 9.982583527884950625e-01
1.754225670977181073e+00 1.127281927489742763e-01 3.205457117258057487e+00 1.062686377618967670e+00
1.787299139514932689e+00 9.051818269984002185e-02 3.182861861487648714e+00 1.075816689645801461e+00
1.818715784549003622e+00 3.496819694878454676e-01 3.147422455831242694e+00 1.224819608460403719e+00
1.822991205638285539e+00 7.564264419597677147e-02 3.226030202985838091e+00 9.853268954553375814e-01
2.019438229936669771e+00 2.003131024985593811e-01 3.210716848623702990e+00 9.541670984810338707e-01
1.773408003306194969e+00 3.060256708927604485e-01 3.174482113158460184e+00 1.148732211536338754e+00
1.863410331091730043e+00 3.434938957354969347e-01 3.179559664935951879e+00 1.087363803770942550e+00
1.742006748151816220e+00 2.806343875237908847e-01 3.202549693647203544e+00 9.353756173225299397e-01
1.811184786078647857e+00 2.566580152179587238e-01 3.200459715805028971e+00 1.078659618882439553e+00
1.688279353549142270e+00 3.107647310222647619e-01 3.205746430779674583e+00 1.059934211170515894e+00
1.705800088797594594e+00 1.442742502696092721e-01 3.171181027067435210e+00 1.115254291470054726e+00
1.795913138716956015e+00 2.938866967299933464e-01 3.166362565213721059e+00 1.120180203756117265e+00
1.549310939170584600e+00 1.188776095063994731e-01 3.151497670881878932e+00 1.281476591151526012e+00
1.869854025930929309e+00 2.289922982103425042e-01 3.263616219240982996e+00 9.005981634761369703e-01
1.859404362498978447e+00 1.838005816796361991e-01 3.204046332414342668e+00 1.008411600179156986e+00
1.700138725179211052e+00 2.232849261709279887e-01 3.205671789003402328e+00 1.075743887890316941e+00
1.785062959650278280e+00 2.102742903377010641e-01 3.177658954535386826e+00 1.001807399430275636e+00
1.858504201269069345e+00 6.944627802027092400e-02 3.192398515584653929e+00 1.035645976734667517e+00
1.788081584442485772e+00 2.580000541985758566e-01 3.186034110800951336e+00 1.050323647406676830e+00
1.681963586598862248e+00 3.553242564783087865e-01 3.165226071649580142e+00 1.158986880924311125e+00
1.757527496895646468e+00 1.517192968904250705e-01 3.213714292083241109e+00 1.052638327742366542e+00
1.788598428774642590e+00 1.122203509403019162e-01 3.211639290542647185e+00 9.348593403700798943e-01
1.970232474450159366e+00 2.318292873089786710e-01 3.206973346068902497e+00 1.008607941978658884e+00
1.986351364715063017e+00 2.140969312754155141e-01 3.185436773739703575e+00 1.167562188211740848e+00
1.706245630630446541e+00 1.316353777718242135e-01 3.207442656971126294e+00 9.686731354563798968e-01
1.882535503535450738e+00 1.419877170182028969e-01 3.216077058047622561e+00 9.770546353017712793e-01
1.651723227357394519e+00 2.739579308204103114e-01 3.210939334591427663e+00 1.109467708886624493e+00
1.756187215727425421e+00 2.230009585000951589e-01 3.207048203659995433e+00 9.916522083120137276e-01
1.689379975519773369e+00 2.805913562567861064e-01 3.171468496805944781e+00 1.215601393731864599e+00
1.558863201638672979e+00 1.277080306037339241e-01 3.167336208586794655e+00 1.085604174488451035e+00
1.699331232513009660e+00 2.062999858944918330e-01 3.184624443323274878e+00 1.129043195440052161e+00
1.704529720721580377e+00 1.278123123718302168e-01 3.186826101595844563e+00 1.195880356590174109e+00
1.857139835454131305e+00 2.441582805701241199e-01 3.226787245934173320e+00 9.097273949947983773e-01
1.708710382293449959e+00 2.741385464447230191e-01 3.221636747027901926e+00 8.758346796847646942e-01
1.736048943105324982e+00 2.025278543769135631e-01 3.150067680128418868e+00 1.214019376162540631e+00
1.883767556756230421e+00 1.607214720399166019e-01 3.227603144504242572e+00 9.487018223361124436e-01
1.970903083976876191e+00 1.880474767898814292e-01 3.174534219570653182e+00 1.088141203383421018e+00
1.829927133444638976e+00 2.528201256859117230e-01 3.191284463101470070e+00 9.702215798876334674e-01
1.717956034673740362e+00 7.338110202787095915e-02 3.197320442422071363e+00 9.546878655673590730e-01
1.927992448461263830e+00 1.592632883179132541e-01 3.168975282748581979e+00 1.200471808034109023e+00
1.808824675639199686e+00 1.919039257867107828e-01 3.201152662426898665e+00 9.749323832853443728e-01
1.798816063817670230e+00 2.116162986715051098e-01 3.192804093308684088e+00 1.122145918729994696e+00
1.823964440666545617e+00 1.764074947070777277e-01 3.209077081731733116e+00 1.012328840373968530e+00
1.688341799752423933e+00 3.210901332745872416e-01 3.184748789263581514e+00 1.109783149544448344e+00
1.776806084791132667e+00 1.280825985386111476e-01 3.208064193994399016e+00 1.009607291497582438e+00
1.697454679201707783e+00 2.750530034638347665e-01 3.176262147852805473e+00 1.108660603255457122e+00
1.620391817855223682e+00 1.117608151258382421e-01 3.184232901566433682e+00 1.117298432852555923e+00
2.026621221398774431e+00 1.243432960660331155e-01 3.166396878446618768e+00 1.073675138143484364e+00
1.785538218283538203e+00 2.028949634850003569e-01 3.213328348371161880e+00 1.066557649757355675e+00
1.749484939588898502e+00 2.897007792535370996e-01 3.202993380700628112e+00 9.431118309503826458e-01
