weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.420694701373148973e+03 9.337686948425536482e-01 7.593309633790867874e-01 3.570806947197422421e-01 9.739958626159678223e-01
0.000000000000000000e+00 -1.392529469540377704e+03 9.656461270767083827e-01 3.064530438397217171e-01 7.598799185435101133e-02 5.030884524857892615e-01
0.000000000000000000e+00 -1.387379858874729734e+03 9.388126305156927476e-01 3.171271033657988569e-01 1.590655147003193770e-01 7.445662888178076200e-01
0.000000000000000000e+00 -1.379669503173888870e+03 8.468616414285931038e-01 6.398024872361876003e-01 9.616331735008416537e-01 1.336449866226162575e-01
0.000000000000000000e+00 -1.379002561409733062e+03 9.366792983995034794e-01 9.832284052083088977e-01 8.434484124919665593e-01 8.095323242742089587e-01
0.000000000000000000e+00 -1.377056042138994599e+03 9.976897366628920683e-01 3.775697143066764072e-01 3.132750572934254185e-01 3.176497667974572670e-01
0.000000000000000000e+00 -1.368163188256173498e+03 7.219190152623516932e-01 3.198352931724550707e-01 4.139525934757858350e-01 9.292183067881738534e-01
0.000000000000000000e+00 -1.366938806583007363e+03 8.992779197900266919e-01 8.026093733561411314e-01 1.500735391198634305e-01 1.893748416222753583e-01
0.000000000000000000e+00 -1.361312312821862861e+03 9.867936813064326351e-01 6.826343732879445181e-01 7.329828999300179726e-01 5.169043940367483714e-01
0.000000000000000000e+00 -1.359477227611883563e+03 8.583086448874936991e-01 2.054138837587193844e-02 8.031544261139684782e-01 9.118224401377661437e-02
0.000000000000000000e+00 -1.351764365859198506e+03 9.040657859742804447e-01 3.237943661004774043e-01 2.979584654762843510e-01 8.201111740419341212e-01
0.000000000000000000e+00 -1.344038311460679097e+03 9.842637916818758326e-01 2.918808013447935501e-01 7.131133230354358421e-02 1.827990587076022688e-01
0.000000000000000000e+00 -1.341125127271517385e+03 9.238100244110852843e-01 7.275560925672984736e-01 4.164113255519602541e-01 6.681387578256121618e-01
0.000000000000000000e+00 -1.325459076179414296e+03 8.746498454468932815e-01 8.444341852780621327e-01 5.914148259151795761e-01 5.365065459798763481e-01
0.000000000000000000e+00 -1.321701078343622157e+03 8.789675306629652907e-01 2.119099205733060431e-01 6.509054601166254228e-01 5.375067514044891137e-01
0.000000000000000000e+00 -1.314311362562279101e+03 9.411056751487391070e-01 6.195094067200106469e-01 2.252320727636977216e-01 7.958358332530357515e-02
0.000000000000000000e+00 -1.313078911394622310e+03 8.519527137747677781e-01 8.118991364348008277e-01 9.744543888387273700e-01 5.462313935554858890e-01
0.000000000000000000e+00 -1.311298272548576506e+03 9.351289870176681118e-01 8.239465849131691888e-01 3.518977587579447119e-01 8.078909011532672269e-01
0.000000000000000000e+00 -1.305674670137921794e+03 9.850003876736427300e-01 9.010942944117149578e-01 7.187825268289339542e-01 9.208164754332448521e-02
0.000000000000000000e+00 -1.295174726419875242e+03 7.055959066994156315e-01 7.048030355314470752e-01 8.872636982670545347e-01 8.269264132276363810e-01
0.000000000000000000e+00 -1.290867600487564687e+03 9.162680067998694167e-01 2.953673279177381206e-01 2.606191644623875314e-01 9.857940369407104386e-01
0.000000000000000000e+00 -1.283257586695405053e+03 9.028119691906242306e-01 7.537086291444414776e-01 1.020666032959839375e-01 6.689738701092926565e-01
0.000000000000000000e+00 -1.282726175852920960e+03 7.882829188248572372e-01 1.174169547785783863e-01 7.756328231995281985e-01 7.410267758833165574e-01
0.000000000000000000e+00 -1.268868855755071081e+03 7.882274406862022076e-01 6.763901857340991475e-01 5.657922176980934026e-01 4.174824325518564638e-01
0.000000000000000000e+00 -1.267891936980753599e+03 9.431461298355995337e-01 5.431086885980507262e-01 7.209649413831720199e-01 3.972665147344772718e-01
0.000000000000000000e+00 -1.242689631971734116e+03 6.359988239825407064e-01 3.049583764529040231e-02 4.842463532251093383e-01 4.590939306483520221e-01
