weight logl amplitude offset frequency phase
0.000000000000000000e+00 -6.285921768954863182e+03 4.506081538360249716e+00 -1.830869543932512222e+00 3.084260494718392920e+00 4.415183658622300555e+00
0.000000000000000000e+00 -5.103022348725410666e+03 4.831119412565401561e+00 -1.046285251285698603e+00 3.376933993335583306e+00 2.713525002277115572e+00
0.000000000000000000e+00 -4.554554348593003851e+03 4.434154966614169524e+00 -1.748496465945521106e+00 3.762987692083746172e+00 1.698931742520985555e+00
0.000000000000000000e+00 -4.387894013375506802e+03 4.909197875077582651e+00 -1.244755645058431615e+00 3.331733065910290836e+00 2.382459719772783924e+00
0.000000000000000000e+00 -4.369188778957079194e+03 4.449849339278180160e+00 -1.760693671389574444e+00 2.656479255946420981e+00 5.312749335682500629e+00
0.000000000000000000e+00 -4.300893134775093131e+03 4.657888270107662265e+00 -1.841735003258342385e+00 2.967114995511396902e+00 3.103673534457912497e-02
0.000000000000000000e+00 -4.172468084077413550e+03 4.125001506582879784e+00 -1.998674504169764443e+00 1.317612512888474363e+00 2.730251912138103254e+00
0.000000000000000000e+00 -4.166819269409988010e+03 4.679559458928845395e+00 -7.634864925986915019e-01 1.281336303373775909e+00 4.174507571572095621e+00
0.000000000000000000e+00 -4.153328351926203140e+03 4.991839819549860557e+00 -1.315980980912808462e+00 4.246898758532807960e+00 2.817697562889469154e+00
0.000000000000000000e+00 -4.084760522903313358e+03 4.146039933231713270e+00 -9.821828813747046638e-01 2.966137947585243406e+00 5.669137122608118418e+00
0.000000000000000000e+00 -4.024556552783453299e+03 4.336942386336806621e+00 -5.450138059339062480e-01 3.434067096820012654e+00 2.542345248375546429e+00
0.000000000000000000e+00 -3.942641599642767687e+03 4.989675847734289071e+00 -5.610082191007967900e-01 5.750027846687654209e-01 2.421718769348802258e+00
0.000000000000000000e+00 -3.938624298838908999e+03 4.449886025869762562e+00 -5.642913341240762826e-01 3.581909105513074287e+00 3.840232333048833269e+00
0.000000000000000000e+00 -3.891287302729480416e+03 4.293538396134468194e+00 1.268932452979402825e+00 2.662605924062529272e+00 5.403018768755207368e+00
0.000000000000000000e+00 -3.875414601788238087e+03 4.896119558688499573e+00 1.661571350885163501e+00 3.886397626879245060e+00 3.277972217872675120e+00
0.000000000000000000e+00 -3.872153699580539978e+03 3.559920100432431678e+00 1.872883884930721443e+00 5.758857450109106102e-01 6.223017718620911687e+00
0.000000000000000000e+00 -3.856764701714233524e+03 4.916329489503016070e+00 -5.564839197890831812e-01 4.505129242815339552e+00 2.856683070390903190e+00
0.000000000000000000e+00 -3.659877099636246840e+03 4.194406605796118015e+00 -1.259174630412727147e+00 7.197569104293648490e-01 1.105629428019807570e+00
0.000000000000000000e+00 -3.612062400109248301e+03 4.547679110345636211e+00 1.501552140970269456e+00 4.039726399172259619e+00 1.509959866318216104e+00
0.000000000000000000e+00 -3.598446506288285946e+03 4.913974204486432740e+00 -1.047141281703655391e+00 1.435369192795453941e+00 1.780199240261500337e+00
0.000000000000000000e+00 -3.577049084770093941e+03 4.708242592232182666e+00 1.678973195680319552e+00 3.591283316210339471e+00 4.529206994986092916e+00
0.000000000000000000e+00 -3.516685367851011961e+03 4.731375929536131508e+00 -8.968745106131752465e-01 5.815506271329351939e+00 3.182755602370175296e+00
0.000000000000000000e+00 -3.478992571379485071e+03 4.863619471601593247e+00 8.984305818241122843e-01 1.868993011339799448e+00 3.457704516560608621e+00
