amplitude offset frequency phase
1.747348451146958137e+00 2.328074212300048629e-01 3.180269881539365073e+00 1.014082892576848804e+00
1.703719788404056912e+00 1.445091610107342994e-01 3.179355503005793171e+00 1.028812548442947117e+00
1.713127726747271318e+00 2.189124843455916292e-01 3.168020529931202756e+00 1.089807676284851645e+00
1.864058519848568407e+00 1.590264705342097074e-01 3.150228647252033554e+00 1.161475252885496356e+00
1.824239863709968823e+00 1.563930673218103529e-01 3.181124175631462769e+00 1.042243085523370638e+00
1.827865965262363446e+00 1.785338374748866030e-01 3.175576626269204894e+00 1.118028086622050665e+00
1.712920436235602084e+00 1.239586916577164466e-01 3.199582120306210697e+00 1.003803597285051863e+00
1.784343740715689464e+00 1.628661189664897258e-01 3.195801536263555676e+00 1.010882525441618940e+00
1.755583914177194726e+00 1.937417191756658497e-01 3.166314560373990616e+00 1.169012837663081505e+00
1.820186054744782123e+00 1.279863067260276210e-01 3.152862028735951228e+00 1.167238620351796596e+00
1.814978782726119011e+00 1.890858565150805859e-01 3.164647888449074298e+00 1.106696482551678518e+00
1.802103705951106916e+00 1.802207335268701804e-01 3.195746339433807925e+00 9.731887209611590484e-01
1.751212087485315427e+00 1.887512756927103297e-01 3.221671891925736553e+00 9.383164188753418955e-01
1.686409941602453388e+00 2.201504004727139474e-01 3.199846186903946066e+00 1.026178803994139965e+00
1.760220162407577504e+00 2.424110295508388191e-01 3.141971010815099330e+00 1.202563183828152082e+00
1.820756199060213909e+00 1.559591165259575085e-01 3.169633247259183939e+00 1.051448700267278102e+00
1.875779389419009791e+00 1.090496839529979667e-01 3.192163357067934193e+00 9.647333732232201697e-01
1.840160701168584989e+00 2.437798689481107672e-01 3.202899290450823777e+00 1.061284614982097585e+00
1.731183765381031137e+00 1.895766236766869284e-01 3.228188866062505991e+00 8.537334386203698777e-01
1.847863589510077453e+00 2.104787883946133142e-01 3.199246356383750101e+00 1.009636754773529210e+00
1.751751698828487802e+00 1.204422952473400699e-01 3.197806273151428069e+00 9.477175929496344242e-01
1.757932607155148208e+00 1.208117168488995752e-01 3.211685950571066428e+00 9.647818078616989812e-01
1.837008800626689142e+00 2.011178777533908502e-01 3.167427031348108102e+00 1.075298414020726678e+00
1.713190177264401148e+00 1.924800364245573547e-01 3.187627272732733719e+00 9.877303246487038058e-01
1.651883362846525038e+00 1.827286867197379649e-01 3.135239149948304771e+00 1.275375766168014291e+00
1.732131520979762529e+00 1.775618327761869786e-01 3.179918819377809402e+00 1.070696687310405126e+00
1.723259832351363041e+00 1.492703107084270009e-01 3.196927326509430678e+00 1.038274320841732878e+00
1.798931700381243726e+00 2.225754641958221924e-01 3.162272808437910587e+00 1.174837249056005728e+00
1.716899307630741500e+00 1.970536488123051377e-01 3.179849041106553198e+00 9.964681073084542540e-01
1.721040624294347454e+00 2.424416233587547431e-01 3.168648076820673509e+00 1.066791095324975291e+00
1.917813374770036772e+00 1.819344264134157285e-01 3.163290653523368690e+00 1.098935815378935033e+00
1.764198805796103109e+00 1.957749468118614722e-01 3.190473235003083552e+00 1.026476143697925059e+00
1.798582767779774993e+00 1.418872520848233343e-01 3.194637583624462263e+00 1.017258006028949335e+00
1.780906115406930557e+00 7.667635930099647723e-02 3.183234173724901250e+00 9.617402479424402850e-01
1.598207302088142656e+00 2.497360425347414647e-01 3.132168655437001625e+00 1.186431810395660813e+00
1.823368620638581739e+00 2.564138985511656976e-01 3.178523775682476682e+00 1.019563580212404119e+00
1.787217925304054766e+00 1.023124105742230228e-01 3.212580391284868941e+00 8.998767477340035015e-01
1.742201679084407262e+00 2.130162584348469501e-01 3.169987928264924371e+00 1.112781473294623735e+00
1.722803245781352910e+00 1.946402277566945394e-01 3.207953365321430272e+00 9.875175010682936128e-01
1.794590887571339000e+00 2.208485130414525877e-01 3.175067292806875940e+00 1.108999737527422091e+00
1.752992622798063671e+00 1.242892341613943685e-01 3.207568881512441017e+00 9.889342506953243683e-01
1.772008937001763096e+00 2.270601213478320446e-01 3.143440891555556504e+00 1.212413880112710451e+00
1.761916314769731651e+00 1.603970776542373855e-01 3.175265304734909755e+00 1.072513625435122853e+00
1.702383308074507440e+00 2.412570354821470531e-01 3.185587903394074161e+00 1.061517899478588101e+00
1.800824079285184176e+00 1.473777261675168759e-01 3.185243564470018551e+00 1.012572110723045649e+00
1.908626243898210006e+00 1.126589033896001624e-01 3.198490741348759325e+00 1.043660741822747040e+00
1.841215017360085859e+00 1.641991307009638135e-01 3.173237531065443928e+00 1.081644163818777260e+00
1.811309344180506375e+00 1.976668819778750752e-01 3.138572639370654116e+00 1.205639649457037388e+00
1.886615821782233748e+00 1.920669568659216786e-01 3.194306884971904292e+00 9.771289275559779108e-01
1.789409969559771829e+00 1.967982890468427115e-01 3.177899131954010858e+00 1.003508084076496720e+00
1.731797395547964857e+00 2.691694528866368508e-01 3.165734276214756893e+00 1.115544148738137231e+00
1.771883943996226618e+00 1.951912124043517771e-01 3.169984719325789069e+00 1.078513290975156025e+00
1.658234710511580445e+00 1.944224216256373872e-01 3.173625921663678184e+00 1.103883979431101059e+00
1.797851574145769238e+00 1.687272941955719752e-01 3.162405443327536592e+00 1.064211044621492297e+00
1.761425600317403362e+00 1.995374248044510246e-01 3.217752319159668417e+00 8.836729502985063434e-01
1.784043532549751010e+00 1.981988635748352934e-01 3.169891592487164012e+00 1.078604475334297819e+00
1.786451194102751883e+00 4.795343666362938961e-02 3.176154944396217150e+00 1.107429555977147873e+00
1.787679248091531781e+00 1.752559150844335001e-01 3.167687818563886815e+00 1.071488962178686277e+00
1.760116600217551674e+00 1.586558089098684121e-01 3.155825211546251285e+00 1.150227101660863172e+00
1.732199966462951712e+00 1.872482053449182615e-01 3.131187229198868938e+00 1.223224328977261743e+00
1.785878914953821228e+00 2.595469952123248270e-01 3.158700635917195854e+00 1.115136966062641566e+00
1.845609725805056334e+00 1.810518605905646616e-01 3.155823427959323357e+00 1.148566993216854737e+00
1.706134129540309852e+00 2.454281110601268523e-01 3.158355883310413947e+00 1.164976359435687892e+00
1.837554545373536685e+00 1.741570517971182674e-01 3.167405086192130348e+00 1.109353236569808887e+00
1.696791934009085345e+00 1.431176779903808871e-01 3.232825419138528389e+00 9.318556706399042655e-01
1.669015700975430283e+00 2.417658978312378082e-01 3.164215356770668119e+00 1.053198370160862707e+00
1.787679248091531781e+00 1.752559150844335001e-01 3.167687818563886815e+00 1.071488962178686277e+00
1.855009201696094401e+00 1.013324316788732915e-01 3.201483296671826295e+00 9.415309364959916216e-01
1.801054838807338632e+00 2.379467769667349408e-01 3.179104497195609724e+00 1.043462965163587164e+00
1.789228876120505296e+00 1.547941068724143499e-01 3.198245421732332616e+00 1.022189672373451153e+00
1.733593869508019747e+00 1.075654842678703815e-01 3.207494095660675448e+00 9.089858593701810596e-01
1.728536358860479849e+00 1.145234469589579973e-01 3.193126808065777311e+00 9.091047289877850490e-01
1.705956906233674131e+00 2.005536121643891612e-01 3.187188212108518215e+00 1.076299605204874332e+00
1.862112352640240776e+00 1.927230746064974021e-01 3.230133658583461909e+00 9.884743276601839490e-01
1.705956906233674131e+00 2.005536121643891612e-01 3.187188212108518215e+00 1.076299605204874332e+00
1.726694306465974993e+00 2.222824804705503254e-01 3.173288072687828532e+00 1.088263304538093834e+00
1.742521621054368808e+00 1.551574209298185458e-01 3.215711015438390330e+00 9.709184542791511330e-01
1.747419218645977823e+00 1.174177629255002131e-01 3.202560191474119744e+00 1.004423909548219029e+00
1.896672537624016552e+00 1.885316132636094544e-01 3.206637292178974974e+00 1.035123785546483210e+00
1.773323473770794578e+00 1.741007012650608310e-01 3.227224070656789401e+00 8.375461910078695338e-01
1.891435686927796400e+00 1.823600871252391009e-01 3.158710501519599312e+00 1.201068812067577207e+00
1.769474755391716503e+00 1.890188215810262307e-01 3.173574714742047220e+00 1.077282865699962677e+00
1.784980712380578982e+00 1.918010228244200199e-01 3.191976846496109577e+00 9.807072059011497922e-01
1.807285721224666908e+00 2.636652555915608431e-01 3.173078024689809595e+00 1.065210909161872666e+00
1.744939645269849571e+00 1.438209238915115762e-01 3.178376362689630419e+00 1.032816164120094582e+00
1.802242006511176386e+00 1.402805212041964289e-01 3.210094496216485016e+00 9.518015458550888042e-01
1.803035704190243838e+00 2.926053560967507572e-01 3.189056527994560408e+00 1.081504186515890975e+00
1.867858360187913069e+00 2.137512476264618044e-01 3.202346082342111266e+00 9.549379487455046389e-01
1.821815541309136588e+00 1.517877922314214700e-01 3.184425851734328905e+00 1.076966036881590094e+00
1.760621850977633240e+00 1.534057099086747478e-01 3.149161752030772199e+00 1.142648505642622769e+00
1.774601789970021049e+00 1.947304750615175273e-01 3.194181452148136202e+00 9.952613771357715633e-01
1.745649883945191494e+00 1.823216620864394066e-01 3.223266302947643602e+00 9.190211678174737830e-01
1.655115363621566971e+00 1.205978232567668229e-01 3.188528852567934280e+00 1.046878226751637664e+00
1.789764334463148199e+00 1.157423383826152730e-01 3.213385280318954873e+00 1.063367174712054775e+00
1.749591589658698654e+00 2.066766181558374882e-01 3.175386319780260092e+00 1.106400518006117384e+00
1.848361674205081240e+00 1.533286536527334043e-01 3.154938113981841763e+00 1.141313540893007961e+00
1.803847321159976591e+00 1.609854773745800216e-01 3.192988368421604051e+00 9.922636574596678249e-01
1.747111024125718171e+00 1.101028492546087811e-01 3.161245333241310629e+00 1.118674616520182408e+00
1.702726820212999703e+00 1.833349797054650843e-01 3.163310487360519119e+00 1.150589077211904065e+00
1.648679934489364118e+00 2.264801170621599802e-01 3.186001713468933794e+00 1.051770309820398319e+00
1.851991693101935565e+00 2.009844479955966712e-01 3.186679799738421082e+00 1.093665806469421797e+00
1.749245485986861359e+00 1.209370543116063956e-01 3.204705782983999107e+00 9.917711584312038919e-01
1.791984228651672506e+00 1.480708189304644762e-01 3.231029021138764001e+00 9.346562646423213216e-01
1.760220162407577504e+00 2.424110295508388191e-01 3.141971010815099330e+00 1.202563183828152082e+00
1.838496357189911778e+00 2.010606201191951214e-01 3.176739754848885600e+00 1.058486172381164270e+00
1.679615830141534705e+00 2.246384883214758155e-01 3.206310064499485524e+00 9.652859885012308183e-01
1.881631944626068087e+00 1.036821442309268093e-01 3.221224542769626886e+00 8.634332942891713714e-01
1.739957710691620196e+00 1.782173773904229819e-01 3.171468278554716136e+00 1.068296889667549099e+00
1.705841568627728178e+00 1.807828685439520910e-01 3.187890304119857188e+00 1.005433432733259469e+00
1.735621685421239402e+00 1.482362950028939252e-01 3.149896262795508051e+00 1.198529630711619998e+00
1.779771423457883417e+00 2.122794768324371972e-01 3.153810283885059018e+00 1.165612675262933884e+00
1.843247504958936744e+00 1.540199975895926165e-01 3.171394110031447777e+00 1.056053566770412955e+00
1.792889595028459571e+00 2.180989655270599847e-01 3.185175651879265768e+00 1.084910854315527251e+00
1.823689009678166606e+00 1.548183269131344630e-01 3.177529985179697203e+00 1.088228656959618235e+00
1.742324048971468864e+00 5.310467644667538067e-02 3.216754156856994395e+00 9.620843797917766338e-01
1.759423305837665374e+00 2.505968437174579400e-01 3.212114750392940810e+00 1.048136513473096443e+00
1.752540331748160041e+00 2.098604254578124717e-01 3.203165385225176909e+00 9.971059857746044086e-01
1.760621850977633240e+00 1.534057099086747478e-01 3.149161752030772199e+00 1.142648505642622769e+00
1.873401660216555742e+00 1.777635082477808659e-01 3.186437558417877014e+00 1.026863126861004227e+00
1.772132594503641023e+00 1.726832882987245910e-01 3.175375629063668104e+00 1.087333296557663864e+00
1.734936008110618655e+00 1.693401357528165896e-01 3.164888811318362638e+00 1.123013102920497941e+00
1.779495338525380443e+00 2.156588703864619205e-01 3.161363906975600102e+00 1.147858879427748668e+00
1.815751022966777928e+00 2.064487261510064009e-01 3.153627269678609846e+00 1.181316037112934314e+00
1.718017916012863022e+00 2.687459297340355491e-01 3.141558896103106679e+00 1.250757390210312181e+00
1.858261853225694704e+00 2.310659014450684445e-01 3.210015183895853941e+00 9.010726313066390603e-01
1.803725299958780059e+00 1.254590867071390115e-01 3.185238661454499631e+00 1.065662117068781445e+00
1.922279603145259586e+00 2.092486440550986870e-01 3.194887592027480405e+00 1.083275841125900918e+00
1.781443339237796408e+00 2.035098480073136429e-01 3.183705202700278125e+00 1.028078965016838708e+00
1.837136327894687282e+00 2.344555254968199165e-01 3.187166313925251071e+00 1.017891264481518121e+00
1.718712997927375863e+00 1.525834969601618241e-01 3.191441427458338698e+00 1.096185372930094548e+00
1.850237655130804626e+00 1.236457100894101657e-01 3.189121912165749695e+00 1.054192394668866051e+00
1.804336707173314736e+00 1.141846625637406021e-01 3.206162292636627331e+00 9.822509175188348651e-01
1.666043340689940866e+00 1.507708223891062183e-01 3.201338641120120343e+00 9.829901644927778737e-01
1.706315455539200165e+00 2.499898774674318425e-01 3.135550305959906137e+00 1.231589245892911411e+00
1.779285509428124801e+00 1.559636615850781283e-01 3.188149519819249544e+00 1.057119424562768861e+00
1.673093546482340876e+00 1.655149136378346597e-01 3.170563942831782445e+00 1.135849232061194369e+00
1.666581118978000653e+00 2.735838062784639035e-01 3.204011713830900554e+00 9.361388544833282310e-01
1.837474439164986650e+00 1.357426109434434203e-01 3.157538775086875305e+00 1.173533342568807480e+00
1.759092293721694844e+00 1.216325405061104981e-01 3.199706689139856230e+00 9.407803186585913524e-01
1.749829920273739736e+00 1.706900354461975411e-01 3.209753627938488396e+00 9.409688261242407092e-01
1.886308500468050653e+00 2.247271767604437365e-01 3.188127283101176435e+00 1.032169358467594833e+00
1.845113296090767907e+00 1.499023853379708449e-01 3.165307382148942583e+00 1.082513367445133490e+00
1.873406335265187295e+00 1.263280545218234963e-01 3.165361586388105497e+00 1.106404620906397129e+00
1.730405090534060664e+00 1.727864805384267122e-01 3.197698539574110654e+00 1.014020973643980472e+00
1.726198143774107852e+00 1.904877099121127237e-01 3.181759838751860414e+00 1.082027128592699894e+00
1.794887726645264747e+00 1.493389116399992389e-01 3.195844483140772407e+00 1.000498415566832167e+00
1.757060432142299788e+00 2.127498381076762257e-01 3.163479980546786141e+00 1.057907465822419235e+00
1.788483758221137254e+00 1.763946874892772243e-01 3.193057564778125634e+00 9.876279013597339951e-01
1.791618240985664468e+00 2.120567033993121520e-01 3.137907288564458330e+00 1.200152039009782623e+00
1.785396558218734997e+00 2.014487277668401966e-01 3.185389323353535751e+00 9.757967086822716407e-01
1.760495071254144506e+00 1.798602329324765492e-01 3.203585118565564382e+00 9.387580630148819605e-01
1.929973893879454838e+00 2.675806753174843067e-01 3.208669157196900379e+00 9.595236716164672330e-01
1.819630210416528726e+00 1.891709672773576045e-01 3.177771461491784244e+00 1.091563690466957226e+00
1.819556391435142029e+00 1.505575543760167001e-01 3.193193831098574798e+00 1.009901412940080956e+00
1.791241301159889554e+00 1.693767369670573508e-01 3.160883527564024575e+00 1.100674230433869694e+00
1.862113639187521041e+00 1.649344326101522817e-01 3.181765540440971041e+00 9.852798559653497268e-01
1.736392022456351825e+00 1.667516863275944061e-01 3.194565180959049400e+00 1.028077158405682034e+00
1.790606965378589432e+00 2.147787142117643100e-01 3.217064178632255800e+00 9.421348190766242192e-01
1.672030918859906068e+00 2.451179484859555835e-01 3.173114922489518541e+00 1.090030209174065456e+00
1.705841568627728178e+00 1.807828685439520910e-01 3.187890304119857188e+00 1.005433432733259469e+00
1.767998946501134983e+00 2.581058741238884124e-01 3.170283268828859580e+00 1.060316689505033994e+00
1.876481872725591638e+00 1.794021911524925628e-01 3.162672189026942249e+00 1.123519080966738581e+00
1.829743244872783281e+00 1.517245324627554126e-01 3.187830606883947038e+00 1.063899927749094365e+00
1.873667359914912733e+00 9.788042463994717224e-02 3.223941193679095374e+00 8.867990968241439287e-01
1.718346237076189720e+00 2.391222819555287593e-01 3.194914558697407703e+00 9.441500729689786819e-01
1.762256479249379115e+00 2.963121472538881029e-01 3.137090925904160610e+00 1.170998629522151280e+00
1.717905604736999603e+00 2.685168066693135458e-01 3.159907749696027501e+00 1.116449084641562450e+00
1.741179171134576098e+00 1.762938775581330830e-01 3.162846908455721362e+00 1.151164726771966462e+00
1.686257763893495465e+00 2.104435131826076777e-01 3.205198417445378034e+00 9.611372127143750221e-01
1.790379408308000908e+00 2.047194899015218894e-01 3.175569338816859322e+00 1.067168928079556212e+00
1.930102656534172123e+00 1.392167411804550170e-01 3.171868203765288996e+00 1.062530367121492514e+00
1.772858844408362167e+00 1.899468055876463168e-01 3.171788851790644070e+00 1.081525102800178662e+00
1.725839860714086349e+00 1.277004730568047641e-01 3.197643050817165822e+00 9.709157274987086916e-01
1.702726820212999703e+00 1.833349797054650843e-01 3.163310487360519119e+00 1.150589077211904065e+00
1.835993573098609666e+00 1.416567414959097881e-01 3.215384981520472252e+00 9.565037867665715510e-01
1.818115341666052265e+00 2.046141114343402734e-01 3.208174663020011863e+00 8.769121311154406406e-01
1.701970897164379881e+00 1.622935961350955303e-01 3.173501777749448749e+00 1.057756666799900547e+00
1.787860901417596127e+00 2.044061875726232991e-01 3.183019527618119682e+00 1.077677753775385661e+00
1.854392424762572267e+00 1.583631431778065313e-01 3.134076989674547953e+00 1.170139681982224067e+00
1.748498462162470179e+00 1.797308930148804329e-01 3.174032454437773154e+00 1.040122904014052496e+00
1.814526412548503664e+00 1.197748896219432702e-01 3.209981543900863876e+00 9.643409565104139602e-01
1.833085830260476445e+00 1.488697637583249467e-01 3.184511624170378141e+00 1.093562758915400668e+00
1.728695479246058264e+00 1.604218522823557258e-01 3.192887491796400301e+00 1.028629774621751869e+00
1.792296537484417307e+00 1.194255730905724455e-01 3.192561640341417206e+00 1.033284374064868505e+00
1.732220110855682726e+00 1.514322208853293716e-01 3.190528975466467188e+00 1.057484978277613452e+00
1.813218318120688899e+00 1.307326176412795249e-01 3.165136564234397376e+00 1.123569863816084702e+00
1.671891219774594761e+00 1.726687290586386148e-01 3.199365387772856728e+00 1.012399094100044916e+00
1.797578898190296037e+00 1.697011085497326377e-01 3.176926234752832645e+00 1.024797536498503359e+00
1.843049603929223457e+00 1.952725177917060684e-01 3.192967004454484670e+00 9.879394593585085760e-01
1.799827940634259882e+00 2.065546094067234328e-01 3.191324079124981949e+00 9.833222839560851192e-01
1.871873081696721286e+00 1.240379126474646654e-01 3.198013829776705119e+00 1.037167345314866873e+00
1.665161837640530829e+00 1.636809898085305193e-01 3.157940536900228690e+00 1.205657755276143828e+00
1.671647505458557781e+00 1.528064491391982749e-01 3.169267878895731805e+00 1.061167231488885365e+00
1.757052490152825053e+00 1.624396901777980240e-01 3.170828938983275336e+00 1.073350361174971734e+00
1.741866189503444629e+00 1.168631263749593252e-01 3.189446759117017471e+00 1.046436513451610040e+00
1.833740517520699109e+00 1.847973226301493632e-01 3.193801908902596853e+00 1.061713820998702040e+00
1.781435555955835914e+00 1.708293457428289308e-01 3.184828055242230782e+00 9.921106285180073536e-01
1.808843252763821408e+00 1.626705169752815650e-01 3.174178566106568233e+00 1.022468157192235161e+00
1.766086716280206748e+00 1.856985319344603980e-01 3.160624227332099245e+00 1.062055598225690733e+00
1.737259696111105534e+00 1.719923987315863378e-01 3.158082864475483476e+00 1.077116494291865401e+00
